,Unnamed: 0,댓글
71,71,우왕이 최영장군 옆에 있게하고 이성계만 위화도로 보낸게 멸망의 화근인듯
72,72,  대박 짱입니다. 귀에 쏙쏙  감사해요 ㅎㅎ
73,73,그림이 너무 귀엽네요ㅠㅠ 영상 너무 재밌습니다
74,74,풀 영상 너무 좋네요ㅜ
75,75,태종이방원 드라마 보고있는데 처음에 고려말 무슨상황이지 몰랐는데 이영상보고 알것같아요 다시 정주행하겠습니다~!
76,76,앞뒤 자르고 전후좌우 모르고 듣던것과는 달라서 좋았습니다정몽주 또한 고려의 충신으로써가 아니라공양왕을 뒤에 엎고 일인지하 만인지상의 자리에 오르려했던건 아닐까.. 생각해봅니다
77,77,정도전은 급진개혁파 즉 새나라 건설 주장정몽주는 고려는 유지 하되  개혁 한다는 파 그는 고려에서 이미 높은 관직에 있고 정도전은 하급 관리 였다죠 그러고 보니 둘 다 정씨네요 ㅎㅎ 세상 심플해요 별별 주의를 주장 하지만 다 그렇고 그래요 
78,78, @문영미  절레절레
79,79,역사가 이렇게 재밌을줄이야!
80,80,쉽고 빠르고 재미까지. 와~ 구독시작입니다!
81,81,구독 감사합니다! ㅎㅎ
82,82,.... 와 .. 끝까지 집중해서 눈을 못떼고 봤네요 !!  교과서네요 !!
83,83,너무 유익하고 재밌었습니다.
84,84,"어릴땐 막연히 이성계가 뒤통수 친줄 알았는데, 요동정벌 진짜 뒤가 없었네... 나름 1차 요동정벌 한 경험자가 저렇게 판단 내린 이유도 납득은 간다."
85,85,솔까 제일 똑똑한건 이방원이지 후세대 까지 생각해서 세종대왕까지 만들었으니..
86,86,처음 그냥 보다가ᆢ나도 모르게  빠져들게 다봤네 ㅎㅎ
87,87,"어느 책에서도 못봤던 전체적 내용을 너무나도 훌륭하게 함축해놓았습니다. 전 이숙번 쪽 종갓집에서 제작한 책을 봄으로써 몰랐던 부분들을 꽤 알고 있었지만 완벽하게 그냥 생략된 인물관계도가 흠이었습니다.(의외로 그 책에서 1차 왕자의 난 전후의 왕가 사건사고만 거의 수백 페이지 분량으로 정리해놔져 있음.). 그 책에서는 1392년 이후만 제대로 써놨지, 조준, 하륜과 이방원이 가까웠고, 이지란은 어디서 갑툭튀했고, 정몽주가 훌륭한건 알겠고 안죽이려고 한것도 알겠는데 도대체 왜 이성계가 그렇게 아꼈는지를 이해못했는데, 이 영상을 보고 알게되었습니다. (이화가 거론되었는지는 긴 영상 시간으로인해 모르겠네요)모두 고려 말 사람이란 것과 이성계와 다 친분이 있었다는걸 책에서는 전혀 체감을 못하다가 이렇게 시간순으로 정리해주시니 특히나 인물관계도가 왜 어떻게 얽히는지를 배워갑니다."
88,88,역사가 역동적인 재미가 있네요
89,89,흥미롭게 틈날때마다 보느라 이틀이 걸렸네요^^
90,90,캐릭터  넘  조아...
91,91,영상보면서 들으니 쉽게 쏙쏙 ㅋ 케릭도 귀여워~
92,92,어렸을땐 홍건적의 난이라고 배웠는데 지금은 홍건군이라고 하나 보네요. 잘 보고 갑니다.
93,93,홍건적의 난이 맞다고 합니다! 침략을 당한 우리의 시점에선 홍건적으로 불러야한다고 하네요잘못된 정보를 전달해드린 점 죄송합니다 ㅠㅠ
94,94," @역주행-조선왕조실록  헉. 그런뜻으로 말한게 아니어유 ㅜㅜ시대에 따라 가르치는게 달라지는게 (예 : 저 어릴적 후르시초프, 지금 후르쇼프) 많아서 그냥 지금은 또 이렇게 가르치나 보다 그런 거여유죄송해 하지 않아도 되어유 ㅜㅜ"
95,95,아...이당시 고려가 진짜 헬고려구나
96,96,수고하셨습니다 고맙습니다~♡
97,97,완전 집중하면서 봤어요 감사합니다 ㅎ
98,98,"챕터 0. 공민왕, 우왕, 창왕, 공양왕, 고려 멸망 (종합본) [역주행의 조선왕조실록]챕터 제로 제작 하시느라 피땀 흘렸을걸로 압니다.애니 작화 더빙 이펙트 편집 자료구성 재배치 등등  이 일이  보통 일이 아닌 줄 잘 압니다. 챕터 0 이 영상 다음 영상은 어디 영상을 보면 좋겠습니까?   놀랍습니다.   역주행 운영자님해박하신   고려사 조선사 실력 이십니다. ^^"
99,99,좋은 말씀 남겨주셔서 정말 감사합니다!아직 부족한 부분이 너무 많지만 앞으로 더욱 성장하는 채널이 되겠습니다!!앞으로도 계속 지켜봐주시면 감사하겠습니다 ㅎㅎ
100,100,"어마어마한 역사다이런거 중요해요, 나라가 어느날 갑자기 떡하게 세워지지 않을 것이니"
101,101,꿀잼이네요. 그런데 이방지랑 무휼은 언제 나오나요 !! ^^
102,102,아쉽게도 이방지랑 무휼은 등장하지 않습니다 ㅠㅠ
103,103,고려는 무슨 권력 유지가 이렇게 힘드냐..
104,104,너무재밋게   설명하시어  입력하고자  두번째 듣는중 ㅋㅋㅋㅋ
105,105,크으 유익하고 넘나 재밌어요감사합니당
106,106,캐릭터들 완전 긔욤♡
107,107,"처음 배울 작엔 어린나이에 죽은 창왕은 무슨 죄고, 떠넘기식으로 왕이 된 공양왕은 무슨 불행이었나 싶었습니다"
108,108,저도 보면서 그런 생각이 들더라구요 ㅠ
109,109,힘없는 왕실의 비애죠
110,110,너무 잘만들엇다.
111,111,역사저널 그날이나 드라마 정도전의 내용을 보면 정도전이 고려를 끝내길 결심하는 과정이 나오는데 처음 정도전은 정몽주와 같은 개혁파였으나 이인임에 의해 떠나게된 유배생활에서 직접 백성을 모습을 보며 점점 생각이 변해갑니다. 처음엔 백성을 가르치려 했으나 점점 자기가 잘못알고 있었고 결국엔 자신이 그동안 너무 몰랐었다며 백성에서 미안해합니다.  실상을 보니 백성의 상황은 지옥과  같았고 이들을 위해 뭔가를 해야만 한다고 고민하던 차에 유배올때 정몽주가 적적할때 읽으라고 준 맹자의 내용이 정도전을 변화 시킵니다.  '왕이 왕답지 못하면 신하가 왕을 바꿀 수 있다.'  정도전은 이 썩어빠진 세상에서 백성을 구하려면 이 고려라는 괴물을 무너뜨려야 한다고 결심하게 됩니다. 아이러니 하게도 정도전의 정적이었던 이인임과 고려의 충신이었던 정모주가 정도전의 고려 멸망의 결심에  중요한 역할을 했다는  이야기가  너무 재밌었던게 기억이 나네요.
112,112,왤케 요새 역사자 재밌는거양~
113,113,이성계보다 고려에 일찍 투항했지만 노비를 죽여서 사형 당한 이천계 얘기가 빠졌네요
114,114,정주행 하기 딱 좋은 영상이네유 ㅎㅎ
115,115,어 뭐야?  고려말 지금이랑 비슷하네 ㅋㅋ 듣고보니까 진짜 역사는 돌고 도나봅니다
116,116,최영과 이성계는 불세출의 영웅이네요 두 분이 없었다면 고려도 없었겠어요
117,117, @바다도깨비  그러면 조선이 없지 않았을까?
118,118,힘이 약한 국가의 비애..크고 강한나라가 되지 못한 나라는 이런 신세를 면치 못합니다
119,119,술먹으면서 보는데 귀에 속속 들어오네요 구독과 좋아요는 필수!!
120,120,아주 재미있는 걸 만들었네.ㅎㅎㅎ
121,121,'내가 죽이지 않으면 죽는다'- 모든 전근대 정권의 탄생 과정 이네요. 그러면서도 아무리 미천하고 힘이 없더라도 다수인 백성들의 의견- '민심' 이 매우 중요 했음을 알수 있네요. 우리 민족도 과전법등 소득의 재분배에 대해서 많은 갈등과 시도가 있었군요. 아직도 현재 진행형 인것 같습니다. 역주행 감사 합니다.
122,122,좋은 말씀 감사합니다!시청해주셔서 더 더 감사합니다 ㅎㅎ
123,123,공민왕이 암살 당하지 않고 더 오래 집권했다면이성계도 조선을 쉽게 세우진 못했겠죠?..나이 먹으니 이 부분이 궁금하더군요
124,124,개혁군주 혹은 똑똑하다 소문 난 왕들은 거의 전부 혹독하게 시달림을 당하더군요... 아무래도 국내뿐만 아니라 들여 다 보는 주변들도 많으니...
125,125,한편의 드라마를 보는것 같다.. 감사합니다
126,126,"와,,넘나리 재밌어요 시간 순삭ㄷㄷ"
127,127,최고네요 시간가는줄 몰랐습니다
128,128,효기심 간다효 만큼 좋아하게될 채널이네요 구독할께ㅐ요
129,129,"적어도 공민왕이 잘해서 원나라에 대항한게 아니네... 우울증 걸릴 정도로 정신없는데 고려가 후반에 잘 싸운 이유는 원나라가 그 만큼 약했고, 그 틈으로 이성계가 힘을 키운...."
130,130,어릴때 거상에서 나오던 bgm같은데 오랜만에듣네
131,131,너무 너무 재밌어요~!!!
132,132,우리의 뿌리를 알게되는 좋은 채널을 구독하시면 매주 행복할거에요
133,133,왕씨 고려는 500년만에 멸망했지만 장수왕때부터 생각하면 참 고려라는 이름이 오래도 갔네요. 미래에도 고려라는 이름의 나라가 나올지 궁금하기도
134,134,그게 지금의 Korea겠네요
135,135,지금  우리가 국제 사회에서  고려임  Korea
136,136,"위화도 회군할때최영장군이 이성계를물리쳤더라면,,,"
137,137,대박입니다   어떻게  이렇게  몰입도  강하게  한방에  싹  정리를 해 주시다니요   이런 영상 처음 입니다   어렴풋이  알았던 고려말의 역사 넘 깔끔하게  정리  되었네요  여기저기  퍼  날려도  되지요?영상 구성  너무 쉽게  너무 잼나게  잘 봤네요  공부는  이렇게 해야합니다  정말 감사합니다  짱 입니다당연히  구독 신청하고  또 다른 영상 찾으러 갑니다
138,138,그림체가 너무 귀여워요 ㅠ
139,139,"근데 원나라의 사위 국가 라는것이 제일 무섭단거지. 보통을 딸을 바치거나, 인질을 바치고 속국이 돼거나 멸망하는데 고려는 유지돼고, 사위국가가 돼어서 국가의 안전을 보장받았는데"
140,140,조선되고 나니까 황룡포 더 이상 못 입는게 아쉽다 ㅠㅠ
141,141,지들 스스로 명의 속국이 되어버렸으니 ㅉㅉ
142,142,오천년  한민족 역사에서  전쟁 한번  없이스스로 신하국이  된  이성계의  조선그덕에 21세기  중공이  대한민국을  자신들  속국으로  보는  처지
143,143,이씨왕조나  왕씨 왕조란  말은  우리나라의  왕조를 깍아내리기 위해 일본의 역사관에서  비롯된  말이라고  합니다.  이 내용이  맞다면  이런  단어를  쓰는데  신경써주시면  좋겠습니다.  역사이야기  재미있게  잘  봤습니다.^^
144,144,공민왕: 피살우왕: 유배지에서 사사창왕: 유배지에서 사사공양왕: 유배지에서 사사
145,145,조선시대도 대부분의 왕이 편히 자연사 하진 못했습니다… ㅠ ㅠ
146,146,00:36 저당시 부마국이면 원나라 황족급으로 대우를 잘받은 편이었죠. 단지 이는 고려왕과 그의 소가족에 국한된 경우일뿐이지만요.그리고 원황실 황위계승에도 줄을 잘섰기에 고려사직이 보존 잘되었죠.
147,147,태조 왕건이 이럴려고 고려를 세운게 아닐텐데 태조 이성계의 조선도 마찬가지구요 어느 왕조던지 그 끝은 진짜 안좋네요
148,148,공민왕 수염 없는거 킹받네 ㅋㅋ
149,149,원나라의 행동은 간섭보다 지배에 가깝죠ㅠ
150,150,왕권강화 이방원  대단한인물
151,151,왜 창왕부터 익선관으로 바꿧는지 이유가 궁금하네요
152,152,우왕때 명나라의 관제를 받아들이면서 도입하기 시작했다고 합니다 ㅎㅎ
153,153,오~만화에 ㅁ말년기까지~정말멋쩌영
154,154,요새 이거보는재미에 살았네요 ㅎㅎ
155,155,감사합니다 ^^남원출신 사람이랍니다.남원엔 황산이 없답니다!ㅎㅎ
156,156,남원 운봉읍에 '황산'이란 지역이 있다고 합니다또한 여기엔 이성계의 전투를 기리는 '황산대첩비지'가 있다고 하네요 ㅎㅎ네이버 지도에 '황산'이라 검색하시면 나옵니다 ㅎㅎ
157,157,와~너무 재밌어요~~
158,158,28:35 그냥 빼앗기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 방법을 찾다가 적당한 방법이 생각이 안났나봐요 ㅋㅋㅋㅋㅋ
159,159,그러니까요 ㅋㅋㅋ 이 방법 저 방법 다 동원했으니 할게 없었나봐요 ㅋㅋㅋㅋㅋㅋ
160,160,진군할땐 하루10km를 갔으나 회군할땐40km를 갔다는 부분에서 이성계의 요동정벌의지 정도를 알수있음...애당초 요동정벌할생각이 아예없었네...그런데도 총사령관인 최영이 안간상태이니...결과는 뻔한상태
161,161,죽으러 가는데 영차영차하고 갈수는 없지요 ㅋㅋㅋㅋ
162,162,개죽음하러 가라는데 룰루랄라 하면서 가면 ... 뭔가 이상하지 않을까요?
163,163,아니 진짜 너무 재밌어요
164,164,"재미있는 영상 감사합니다. 그런데, 이성계가 말에서 떨어진 사건 ; 논란의 여지가  있던데..."
165,165,종합본 좋습니다
166,166,캐릭터 느무느무 귀엽습니당
167,167,귀엽게 봐주셔서 감사합니다 ㅎㅎ
168,168,머여 이꿀잼은..  헬조선의 시작이로구나.
169,169,이방원 드라마 시작하면서 이것도 같이보는중 ㅋㅋㅋㅋ
170,170,드라마 제목이 뭔가용?
171,171,일부러 맞춰서 올렸습니다 ㅎㅎ드라마 제목은 '태종이방원'입니다
172,172, @역주행-조선왕조실록  우왕 너무 잘보고 있습니다ㅎㅎ
173,173, @역주행-조선왕조실록  조선끝나면고려500년해주세요
174,174,엇 저두 태종이방원 드라마시작하면서 보기시작했음요.
175,175,앗 나둔데..
176,176,날씨가 추워요. 감기조심하시고 행복하세요^^
177,177,"1:33:17 이성계 : 고려에서 제일 잘났다는 포은 정몽주, 그 사람이 집정대신의 자격으로 갖다 바치는 옥새가 아니면, 내는 절대로 받지 않을 것임이야 내는 포은을 집정대신으로 만들어서 삼봉은 포은으로 하여금 옥새를 갖고 오게 만드시오 인제부터는 그게 우리의 대업이우다드라마 정도전 중에서"
178,178,너무 잘 봤어요
179,179,( 나중에 이 영상 국사선생님들이 수업중에 틀어주고 있을듯..)
180,180,2:04 레헬른 국악버전이  빠졌어요 ㅋㅋㅋ..이 음악 들은뒤로 다음 음악이 뭔지 청취하고 있었네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
181,181,간섭이라기보단 원지배기가 맞을겁니다…
182,182,정말정말 재미있네요방송 잘만들었네요~^^
183,183,고려의 시작 궁예고려의 마지막 궁예
184,184,이성계 조선 태조 임금 데뷔 나이가 조선왕조 500년 동안 제일 많아요 제일 어린 데뷔한 임금은 헌종
185,185,진짜 재밌다!
186,186,실제 고려사에 기록된 고려 역사는 600년입니다. 조선왕조도 600년 되구요
187,187,TMI: 삼한제일검 길태미는 가상인물이다.
188,188,32:13 책갈피용 댓글입니다. 다음에 이어보겠습니다 !49:50 까지 봄 다음에 계속...
189,189,응원합니다
190,190,고려 얘기를 들으며 잠 들었는데어수선한 꿈에 깊이 잠들지 못하고 깼습니다.깨 보니 삼국지 얘기가 나오고 있더라고요.고려 애기를  고른 건 1시간 가량의 적당한 분량 때문이었는데 다음 유투브 내용으로 자동 연결돼 밤새 나오고 있으니 숙면이 안 됩니다.다른 분 이야기도 분량이 적당해서 들었다가 계속 다른 이야기로 넘어가서 잠을 오히려 깨게 하기에 다시  짧은 길이로 고르고 고른 건데 유투브 대체 왜  이런가요?제 설정에 문제가 있는 건가요?
191,191,유튜브 설정에서 '자동재생'에 관련한 사항이 체크돼 있는 것 같습니다'자동재생'설정을 끄시면 한 영상이 끝났을 때 자동으로 유튜브가 추천해준 다음 영상이 실행되지 않습니다
192,192, @역주행-조선왕조실록  이제야 문젯점을 알았습니다.자동재생으로 돼있더라구요.폰을 바꿨는데 자동재생이 자동 설정돼 있었어요 ;;해결해주어 찐 감사드립니다.앞으로 잘 시청할게요~ ^^
193,193, @자유  해결되셨다니 다행이네요 ㅎㅎ 저야말로 시청해주셔서 정말 감사드립니다!
194,194,개꿀잼입니다형님
195,195,고려 역사 개꿀잼
196,196,공민왕:아이고야...고생끝...은무슨!!!
197,197,그림체넘귀욥당...ㅋㅋ
198,198,와 1:35:00 그냥 지나감.
199,199,10:15 사형수 같은 죄수를 풀어주니까 복을 못받지
200,200,고려의 마지막 장군 최영 고려의 마지막 충신 정몽주 정몽주 경우 이해가 안가는게 정도전이 그렇게 포섭을 했고 나이가 먹은 최영 장군 처럼 상황을 보나 앞뒤가 꽉막힌 사람도 아니었는데..굳이 고려에 충성을 한 이유를 지금도 모르것슴..
201,201,런닝 타임이  영화 한 편 시간을 능가 할것 같은데도 전혀  지루하지가 않고귀에 속속들어오는  나레이션과 그림들이 집중력을 한 층 더 업 시켜줘서 역사 공부에 큰 도움이됩니다.  감사합니다.
202,202,잘보고있습니다
203,203,형님 멤버십 만드세요!!
204,204,아직 채널이 크지 않아 멤버십을 만들기엔 시기상조인거 같아서 미뤄두고 있습니다 ㅎㅎ그래도 먼저 이렇게 제안해주셔서 너무 감사합니다!앞으로 좋은 영상으로 제 채널을 좋아해주시는 분들이 더 늘어나면 멤버십은 그때 다시 고려해보도록 하겠습니다 ㅎㅎ응원해주시는 마음 정말 감사히 받겠습니다!!
205,205,원에 붙었다 고려에 붙는거나 일본에 붙었다 독립후 떵떵거리고 사는거나...결국 역사는 말해준다. 결국 이성계 집안처럼 약삭빨라야 한다고...
206,206,우왕이 홍륜의 자식인줄 알고 혁명파가 왜 신돈의 자식이라 하여 우왕과 창왕을 패위했는지 너무 이상했는데 깔끔하게 정리가 되었네요 감사합니다 근데 홍륜과 익비사이의 자식은 어디갔나요?
207,207,익비의 자식까지는 조사하지 못했습니다 ㅠ 죄송합니다 ㅠㅠ
208,208, @역주행-조선왕조실록  아닙니다 영상 재밌게 봤습니다
209,209,1388년 북원이 멸망되었다고 보는 것은 잘못된 것 같습니다. 그 이후로 몽골은 징기스칸 후손에 의해 계속 통치되었고 원나라 옥쇄 또한 계속 가지고 있었습니다. 청나라를 세운 누루하치에게 몽골은 원나라 옥쇄를 바치며 항복했으니 이때 북원이 멸망했다고 보는 것이 맞는 것 같습니다.
210,210,명에게 밀려 몽골고원 동쪽으로 밀려났던 북원의 쿠빌라이 가문은 1388년에 멸망한게 맞음.  북원 천원제는 남옥의 기습받고 도주하다가 몽골고원 서쪽 다스리던 이수데르가 오이라트랑 같이 반란일으켜서  잡아죽이면서 끊겼었슴. 그뒤엔 오이라트랑 싸우면서 분열하다가 울루그 테무르칸이 몽골 대칸이 된뒤에 북원이란 국호자체도 폐지했슴.
211,211,English subtitles please
212,212,공민왕1351~1374우왕1374~1388창왕1388~1389공양왕1389~1392
213,213,역사공부조으다
214,214,당시의 동북면은 요령성 길림성 흑룡강성 일대이다. 원나라는 고려에게 동북삼성을 관리하도록 맡겼다.
215,215,개소리좀 하지마라
216,216,화이팅!!!
217,217,15:37 이 내용이 영화 쌍화점 내용이구만..자제위가 건룡위 로 나오고 홍륜 역할이 조인성인가
218,218,고려말의  병사들은  싸움에 나가기만  하면  이기는걸로 나오는데  희안하네
219,219,이야 이 이야기를 알아들을려면 기황후 이야기로 거슬러 올라가야 하는것 아닌가 ㅋ
220,220,감사합니다~
221,221,그럼 이 영상만 보고 판단을 해보자면 굳이 따지면 조선 왕조가 원나라에서 온거나 다름이 없네용…?
222,222,예전에 무신정변 배울떄 이의방 동생이 이성계의 6대조라 들은거같은데...
223,223,어린 창왕은 무슨죄 ㅠ..
224,224,그림이너무귀엽당~~~
