,Unnamed: 0,댓글
60,60,ㄹㅇ 제일 웃긴대 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
61,61,마무리 길까지 완벽
62,62,ㅋㅋㅋㅋㅋㅋㅋㅋ어떻게 저렇게 즉석으로 받아치짘ㅋㅋㅋㅋㅋ
63,63,'과연 무엇일까요?'
64,64,ㄹㅇㅋㅋ
65,65, @와팬 Wapan  다 대본플레이임 자세히보면 첫질문부터 다들 책들고 자기부분 읽을 준비하고있음
66,66,"시발ㅋㅋㅋㅋ존나 단순하게 스테이플러 만든사람이라고 정답 말하니까 박명수가 또 다단계 이어받을려고 자, 그렇습니다 하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
67,67, @Rada S  대본 아닌걸로 알고있는데요?
68,68, @김광석  걍대본임 ㅋㅋㅋ 아메리칸 프로메테우스 문제보세요 미리 준비하고 인쇄해놓지 않으면 저런 문제 출제 불가합니다
69,69, @Rada S  헐....감사합니다
70,70,진짜 레전드다... 웃음이 멈추지 않아 ㅋㅋ
71,71,박명수 진짜 똑똑하다 ㅋㅋㅋㅋ 다 재미로 모르는척 하려는 눈치고 답나오기 직전에 답 말하고 진짜로 모르는게 없네 저번에 퀴즈 할때도 그러고 진짜 컴플렉스 있다더니 맞는듯
72,72,전혀 재미로 모르는척하는거같지 않은데.. 진짜모르는거같은데
73,73,상식이 많은듯보여서 거의다 답에 근접은 해보는듯
74,74,은근 상식이나 똑똑한게 있음ㅋㅋㅋㅋ 예전에 200회 기부가좋다 퀴즈할때 매화틀도 알던데 명수형ㅋㅋㅋㅋㅋㅋ
75,75,정신감정특집인가할때 박명수는 지식에대한 열등감때문에 얇지만 넓게 안다고 ㅋㅋㅋ
76,76,마지막 문제 내셔널지오그래픽 도 몰랐으면서 괜히 옆에있는애 한테 화풀이 떠넘기기 가 보기 좋니?
77,77, @Kim hyerin  박명수 똑똑하다 무식하다 얘기하잖아요 인성이 여기 왜나옴?
78,78,알랴쥼안 원래 논점흐리고 대화주제 파악 못하는애들이 뜬금없는 주제로 남 까기 좋아함 ㅋㅋㅋㅋ
79,79,이 편은 출연자들  편집하시는 분들과 카메라 각도가 진짜 웃겼어요 역시 무한도전은 클라쓰가 남다르네요 ^^ 잘 보고 갑니다
80,80,아 ㅋㅋㅋㅋㅋ진짜 다단계식 문제끝나고 길이 개당당하게 정답!할때 개뿜엇네 진짜 ㅋㅋ
81,81,"명수형 조용하게 정답 말해줘서, 순간 유재석팀이 정답 맞힌 줄 알음ㅋㅋㅋㅋ 알고보니 명수형이 대답한 거"
82,82,독서퀴즈 우울할때마다 보면 힐링...
83,83,16:13 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ박명수 자연스럽게 “그렇습니다” 하는거 개웃기네진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
84,84,동시에 하하 맥빠지는 웃음ㅋㅋㅋㅋㅋㅋ
85,85,하하 빡쳐서 소리 지를때마다 웃겨죽겠넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
86,86,진짜 이 편 최고 웃음 공신ㅋㅋㅋㅋㅋㅋㅋㅋ
87,87,이게 뭐하는거야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
88,88,처음에 이 댓글 응?? 뭐지 했는제 진짜 빡칠만 했네
89,89,하하도 도찐개찐인데 무슨...
90,90,"개웃김 진짜 ㅋㅋㅋ 기존 퀴즈쇼에서 혁명적인 컨셉 ㅋㅋ 진행자가 답을 몰라서 알려달라고 애걸복걸하고, 팀원이 답 모르고 있다가 얼떨결에 맞춰버리고, 진행자가 정답 스포하고 ㅋㅋㅋ 싸우고 ㅋㅋㅋㅋㅋ 존나웃김 진짜 ㅋㅋㅋ"
91,91,ㄹㅇ 진짜 영상 내내 하하 빡칠때마다 존나 웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 병맛 퀴즈쇼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌ
92,92,개인적으로 하하 악지르는건 안좋아하지만 이편만은 인정 ㅋㅋ 나라도 저랬다
93,93,ㄹㅇ ㅋㅋㅋ
94,94,5:1211:07
95,95,뚜루 ㅈㅊ
96,96,형은 특별하니까 하니까 표정 밝아지는거봐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
97,97,7:17 입가에 서서히 미솤ㅋㅋ
98,98,유재석이 정중앙 진행 흐름 끊는거 개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
99,99,07:09 진행하는 사람은 보통 정답을 알고있단 말이에요ㅋㅋㅋㅋㅋ
100,100,예... 예리한데
101,101,자막 미쳤냐곸ㅋㅋㅋ
102,102,ㅋㄱㄱㅋㄱㄱㄱㄱㄱㄱㄲㄱㄱ또 듣다보니 맞는말ㅋㄱㅋㄱㅋㄱㄱㄱ
103,103,유재석 : 형은 특별하니까노홍철 : 형은 곱배기니까ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
104,104,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
105,105,정답을 구걸하고 있단 말이에요
106,106, @강태훈  찌롱이의 아재개그라니 이건 귀하군요..
107,107, @라이언 술 마신 사람이 들깨칼국수 먹으면 술이 들깨
108,108,말이에요↗️오↘️오↗️오↘️ 여서 더 웃김 ㅋㅋㅋ 존나 앙탈 부림
109,109,이거진짜 배쨈 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃김ㅋㅋㅋㅋㅋㅋ
110,110,이편은 처음부터 끝까지 정총무놀리는 재밐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ다들 표정들이 그 어느때보다 장난끼넘침ㅋㅋㅋㅋ
111,111,내가 제일 좋아하는 편 ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개웃김 처음부터 끝까지
112,112,19:19 하하의 세계관 성립ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 정답 다 말했는데 나는 몰라 ㅋㅋㅋㅋㅋㅋㅋ
113,113,드라마 주인공..??
114,114,나는몰라 세계관ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
115,115,ㅋㅋㅋㅋㅋㅋㅋ 그러네 진짜 ㅋㅋㅋㅋ
116,116,8:21 정준하 여기는 진짜 잘 살렸닼ㅋㅋㅋㅋ개웃기넼ㅋㅋㅋㅋㅋㅋ
117,117,열반 챙기는 속깊은 정선생ㅋㅋㅋㅋㅋㅋ미치겠다ㅋㅋㅋㅋㅋ
118,118,이거 진짜 레전드였네 ㅋㅋㅋㅋ 너무 웃겨 ㅋㅋㅋ
119,119,명수옹 너무 귀여워 ㅠㅠㅠㅠㅠㅠㅠ 유재석이 책들고 걸어가니까 책cf 들어온다 자로 드립 치니까 자cf 들어온닼ㅋㅋㅋ
120,120,와 진짜 무도 최고다.. 7명 앉아서 책한권씩 읽고 퀴즈쇼로 이런 예능을 뽑냐 ㅠㅠㅠ
121,121,우반 입장에서는 겁나 억울할텐데 정준하 너무 웃김ㅋㅋㅋㅋㅋ
122,122,진짜ㅋㅋㅋㅋ유재석 중앙 벗어나니까 바로 딴지걸고 개웃김ㅋㅋㅋㅋㅋㅋㅋㅋ
123,123,11:45 유재석 진짜 순발력 좋다 .. 먼가 분위기 안좋아 질꺼 같으니까 바로 뒤에 모자쓴거봐 이러면서 예능으로 바로 넘기넹
124,124,오잉 이건 그냥 다 웃고 있는것 같은데 ㅋㅋㅋ 하하도 지 캐릭터처럼 뭐!! 이러면서 쎈척하면서 쫀척 잘하고
125,125,임한빈 하하가 개찐텐이고 정준하가 장난인거같은데?
126,126, @유지아  하하도 그냥 웃는데 뭔 개찐텐이야 ㅋㅋㅋㅋ 그냥 몰입하는거지 자기 캐릭
127,127,저걸로 분위기 안좋아질거라 생각하는 애들은 진짜 싸이코패스냐? 공감능력이 없거나 어리거나 둘 중 하나일거 같은데
128,128,분위기 안좋아지다는게 그런 뜻임? 방송보는 시청자가 보기에 분위기 안 좋아진다는 뜻 같은데
129,129,이새끼 닉네임보셈 우치하 이타치 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ찐따라서 장난인지 진짜인지 구분못함
130,130, @끼토산애미토막나길기원  남이사 닉네임 뭘로 쓰던 말던  뭔상관인데 일본어만 보면 미친거처럼 달려드는 너같은 애들 진짜 ㅈㄴ 볎신같음 니 닉넴도 ㅈㄴ 틀딱 늘그니 숸네 난다
131,131,그냥 웃겨서 찝은거같은데요
132,132,이편은 묘하게 봐도 봐두 웃겨 ㅋㅋㅋㅋ
133,133,아닠ㅋㅋㅋㅋ요즘 집에만 있어서 무도 다 보는중인데 다시 볼 수록 느껴지는게 2012년 쯔음의 찌롱이는 잘생겼고 명수행님은 은근히 조용하게 멤버들 막 소리지르고 극딜하고 그럴땤ㅋㅋㅋ혼자 조용히 꼼지락꼼지락 움직이고 쳐다보고ㅜㅜ 왜케 기여우신거진 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅜㅜ
134,134,유재석 진행 잘한다ㅋㅋ점수 너무 기울어지니까 벨런스맞출라고 답맞출때까지 힌트주네
135,135,이떄 무도 멤버는 진짜  ㄷㄷㄷ 오디오 여기저기 막 들어 가넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ오프닝 노가리로만도 1회 분량 충분히 뽑을 맴버.....ㄷㄷ
136,136,아 겁나 훈훈하고 잔잔하고 재밌다. 무도 또 해주면 안되나.
137,137,"박명수 코디, 시덕코디가 일 제일 잘하는듯명수 옷 진짜 귀엽고 예쁘다"
138,138,???: 시덕아 이게 옷이니? 우리 엄마가 더 잘하겠다 우리 엄마가 한복 전문이야
139,139,솔직히 무도에 나오는 박명수 의상중 이번영상이 제일 낫고 다른 멤버들에 비해서도 제일 나음
140,140,시덕코디 옷 진짜 예쁘게 잘 입히는듯 그리고 박명수도 은근 옷태 잘받음
141,141, @이온음료  평소 입는거보다 더 못입었어 시덕아~아주 연예인을 그지꼴로 만들었구나
142,142,박일명 삼행신줄
143,143, @ᅳJD  ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋ
144,144, @ᅳJD  ㅋㅋㅋ 박일명이 누구지 고민함
145,145,완전히 들어가라아아아아아-아~~
146,146,안경이 이게뭐야아?! 못생겨보이잖아!!!! / ??? : 안경때문에 그런거 아니에요
147,147,??? : 난 한달에 한번 월급을 주면서도 배가아파
148,148,어느편을 봐도 재미 있네..ㅋㅋㅋ 저런 캐미가 나오는 예능이 거의 없으니..ㅋㅋㅋ
149,149,진짜 유재석 이렇게 깐족대는게 제일 웃겨.....이 때 멤버들 다 나사 빠져보이고 ㅈㄴ 웃김 ㅠ
150,150,몇번을 봐도봐도 이건 볼수록 웃겨ㅋㅋㅋㅋㅋ
151,151,아 개웃기네 진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋ무도 또 보고싶다
152,152,이 편 제 최애중 하나에요ㅋㅋ 정준하씨 얄밉지만 다른 멤버들이 받아쳐주고 하는게 너무 조화로워서 재미있어요 ㅋㅋ
153,153,책 읽고 이야기하는 에피소드가 또 있었으면 좋았을텐데.. 무도 다시 해주세요. ㅠ
154,154,진짜 무도 너무 그립다
155,155,2:45 정준하 갑자기 약 먹는 거 존나 웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
156,156,Basell Lyondell ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
157,157,나도 여기서 개터짐ㅋㅋㅋ
158,158,커피에다 약먹으면 안되는데 할때 더 터져버림 ㅋㅋㅋ
159,159,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
160,160,아 이때 스무살이였는데 ㅠㅠㅠㅠㅠ 벌써 내년에 서른하나라니 ㅠㅠㅠㅠㅠㅠ  시간빠르네요 그만큼 무도도 오랫동안 봤고 지금도 예전에 봤던거 또 보고있고 😊❤️
161,161,14:00 유돈노 웃는 거 넘 귀여워 ㅜ
162,162,13:58 보다가 진짜 빵터짐 🤣🤣🤣
163,163,진짜 이 때가 케미 터질 때였닼ㅋㅋㅋㅋㅋㅋㅋ
164,164,와 7명 다 있으니까 진짜 정신없는데 되게 마음이 편하넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
165,165,유돈노 다시보고싶당 ...
166,166,"무도 원년멤버 :유재석, 정형돈, 노홍철"
167,167,무도에 시작이자 뿌리...
168,168,유돈노가 해체되면서 무도가 내리막 탐.
169,169,Joy 아니 진짜 무도 다시 하기 힘들면 유돈노만 모아서 새프로 해도 대박날 듯 ㅜㅠㅠㅠ
170,170,무도 진정한근본
171,171,어허허 의
172,172,노홍철 왈 ㅡ 무한도전의 진짜 순수혈통
173,173,유돈노 뭐가 그렇게 특별히 재밌는 조합이라고 계속 유돈노 유돈노 하는지 모르겠다 재미없다는게 아니라 딱히 그 세명에서만 나오는 특출난 재미가 있음? 그냥 개개인이 재밌어서 재밌는거지
174,174,오 팀이 딱 유돈노네
175,175, @민우  ㅇㅇ 재미가 있음
176,176,이거 보면서 진짜 겁나 웃었다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
177,177,ㅋㅋㅋㅋㅋㅋ 진짜 저런 퀴즈쇼가 어딨어 ㅋㅋㅋㅋㅋㅋ이럴때보면 무한도전이 진짜 참신했구나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
178,178,"상황극, 가발 쓴 정준하는 진짜 치트키임ㅋㅋㅋㅋㅋ"
179,179,13:57분 하하 센스 개쩐다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
180,180,뒤에 나오는 반마다 그런 애들 꼭 있다는 자막도 웃김 ㅋㅋㅋㅋ 뭔가 공감
181,181,ㅋㅋㅋㅋㅋㅋ저 어색한 웃음까지 완벽☆ 하하기여워
182,182,살짝  올라왔지.. ㅋㅋㅋ
183,183,이름도 하하라 웃을때도 하하하하 또박또박
184,184,보아라 자막 개웃기네 ㅌㅋㅋㅋㅋㅋ미쳤어ㅠ
185,185,근데 그래봤자 디켄딩이라 써서 ㅋㅋㅋㅋㅋㅋㅋㅋ 디캔딩이 답인뎈ㅋㅋㅋㅋ
186,186,개귀여워 ㅋㅋㅋㅋㅋㅋ
187,187,아니 이걸 몇번을 봤는데이제 알았네7:18형은 보통이 아니니까곱빼기니깐 ㅋㅋㅋㅋㅋㅋ
188,188,헐 그러네 ㅋㅋ
189,189,15:56 ㅋㅋㅋㅋㅋㅋㅋㅋ 길이 젤 웃기다ㅋㅋㅋㅋㅋ 시빠 물마시다가 목에걸릴뻔했네
190,190,0
191,191,정형돈이 바로 응용해서넌 누구냐? 하는것도 재밌어요ㅋㅋㅋㅋ
192,192,길은 ㅋㅋㅋㅋㅋ 죄와 길 때도 나는 무엇일까요 ㅋㅋㅋㅋㅋ
193,193,자막 더 웃김ㅋㅋㅋㅋㅋㅋ스테이플러 철할적 고찰
194,194,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ정준하는 눈치없고, 딴맴버들한테 까일때가 젤 빛나는듯ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 정준하 개웃기다ㅠㅠㅠㅠㅠㅠㅠ"
195,195,11:35 길이 저럴때 너무 웃김ㅋㅋㅋㅋㅋ 고개 흔들면서 웃는거ㅋㅋㅋㅋㅋㅋㅋ
196,196,정준하 개웃겨 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저거 연기면 연기대상 줘야 돼 진ㅋ짜 ㅋㅋㅋㅋㅋㅋ
197,197,이런 소소한 캐미 너무 좋아ㅋㅋㅋㅋㅋㅋ
198,198,이건 진짜 언제봐도 재밌다 ㅋㅋㅋ 주니어스 로버트 오펜하우어....이걸 문제로 내는것도 센스 ㅋㅋㅋㅋㅋ
199,199,준하형 진짜 새로운 진행스타일이네 ㅋㅋㅋ
200,200,아 단계별로 문제내고 바로 맞추는구 ㅈㄴ웃겨 ㅠㅠㅋㅅㅋㅅㅋㄲㅋㄱㅋㄱㅌㄱㅌㅌㄱㅌㅌㄱㅌㅌㄱㅌㄱㅌㄱㅋㅋㄱㅋㅋㄱㅋㄱㅋㄱㅋㅋㄱㅋㄱㅋㄱㅋㅋㅋㄱㅋㅋㄱㅋㅋㅋ
201,201,11:36 정준하하 싸울 때 옆에서 길이 웃는거 개웃기넼ㅋㅋㅋㅋㅋㅋㅋ
202,202,아 초장부터 빵 터지네ㅋㅋ 유재석 타이밍보소ㅋㅋ
203,203,이편 은근 소소하게웃겨서 자주보러옴 ㅋㅋㅋㅋㅋㅋ
204,204,아 이것도 진짜 손에 꼽는 무도 레전드닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
205,205,11:35 이상하게 길 웃는거 개웃기가ㅠ
206,206,ㄹㅇ윗니 아랫니 안쪽 어금니까지 골고루 다 보이는게 개웃김
207,207,ㅋㅋㄲㅋㅋㅋㅋㅋ 덜렁거리는거 ㅠㅠ
208,208,아 혼밥하면서 봣는데 진짜 이렇게 소리내서 웃은적은 처음  ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ  ㅜ 이거 레전드임
209,209,유돈노 진짜 찰지게 잘지었다 ㅋㅋㅋㅋ 저 때 밷걸굳걸 나왔을때라서 개찰지네
210,210,14:30 여기서부터 너무 웃겨서 웃음이 안멈춘다ㅋㅋㅋ 돌겠네ㅋㅋㅋ
211,211,정준하 놀림받는거 진짜웃기네ㅋㅋㅋㅋ
212,212,진짜 무도는 언제봐두 잼나다
213,213,무한도전에서 유재석 아니면 mc가 안 되는 이유: 유재석 컨트롤이 제일 어려움ㅋㅋㅋㅋ
214,214,ㅇㅈ
215,215,ㅋㅋㅋㅋㅋㅋ
216,216,그나마 노홍철 or 정형돈이 잘함.
217,217, @jinsil Kim  니가 더ㅋㅋ
218,218, @jinsil Kim  자기가 이미 최고인데 뭘 ㅋㅋ
219,219, @jinsil Kim  자기가 이미 최고인데 ㄹㅇㅋㅋ 방송쪽에서 유재석씨보다 잘난 사람이 없는데 뭘
220,220,그나마 노홍철이 유재석대신 mc 종종봄와이키키나 언니의유혹등등
221,221,ㅋㅋㅋㅋㅋㄱㅋㄱㄱㄱ
222,222, @jinsil Kim  남잘되는꼴 못보는 성격이였으면 '런닝맨' '해피투게더' 같은 게스트 띄어주는 방송에 MC는 못했겠지 ㅋㅋㅋ 내가 봤을때는 너가 유재석이 잘나가니 그꼴이 배아픈 사람으로 밖에 안보임
223,223,정형돈도 유재석만큼은 아니지만 은근히 잘함 유재석이 본인 대신에 mc 할 수 있는 사람으로 정형돈이 유일하다고 할 정도였으니
224,224,"장승민 PD,, 지금 보니까 정말 대단한 사람.... 무한도전의 편집이라니;, 개오진다"
225,225,"진짜 해외에서 무도 보면서 향수병 극뽁,,"
226,226,와진짜인정
227,227,최정인 저도요
228,228,저도
229,229,3일전에 동시에 3명이 답글을 달다니.. 다들 힘내세요
230,230,ㅇㅈ이요진짜..
231,231,저만 이런 게 아니군요ㅋㅋㅋㅋㅋ
232,232,인정입니다 전 캐나다에 있습니다 캐나다 손
233,233,저만 이런게 아니었구뇨 ㅋㅋ쿠ㅠㅠㅠㅠ 독일 손입니다
234,234,씹인정이요 스페인손이요
235,235,전 영국이요!! 하루종일 우울하고 외로웠는데 무도 덕에 많이 나아졌어요 ㅎㅎ
236,236,유느님 이때 엄청 귀염상이다ㅋㅋㅋㅋㅋ 해맑어ㅋㅋㅋ
237,237,8:22 난 이게 왤케 웃기냨ㅋㅋㅋㅋㅋㅋㅋ 정준하 진짜 개웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
238,238,ㅋㅋㅋㅋㅋ 개인적으로 이거 너무 재밌음ㅋㅋㅋㅋㅋㅋ 정준하 놀리는 멤버들 ㅋㅋㅋㅋ
239,239,ㅋㅋㅋㅋㅋ 정준하 트롤링을 또 꽁트로 살려내네  ㅋㅋㅋㅋㅋ 착한 트롤링 인정합니다
240,240,진짜 봐도봐도 재밌네ㅋㅋㅋㅋㅋㅋㅋ
241,241,4:56 하하 진짜 억장 무너졌을듯 ㅋㅋ 박명수 느닷없이 ㅋㅋ
242,242,노홍철 눈썹이 ㅋㅋㅋㅋㅋㅌ
243,243,하하 저 터질때 나오는 초딩 목소리 ㅈㄴ 좋다
244,244,ㅋㅋㅋㅋ 근데 박명수 같은편아님?
