,Unnamed: 0,댓글
96,96,진짜 와썹맨은 쭈니형 드립력+편집 케미 환상조합ㅋㅋㅋㅋ 와 노트에서 펜이라는 표현 아직도 기발하닼ㅋㅋㅋ
97,97,형은 진짜 자동차랑 시계 리뷰할 때 너무 멋있어....
98,98,차 리뷰 참 많이 보지만 신선하고 쏙쏙 들어오고 편집도 잘하는게 정기적으로 차 리뷰를..
99,99,형은 역시 차리뷰할때가 가장행복해보이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오디오 여백없는거 실화냐
100,100,롤로 매니저님 정도면 어지간한 손님 앞에서도 흔들리지 않을 내공을 지니셨겠지만 적잖이 당황하심이 느겨집니다ㅋ
101,101,오히려 살 수 있는 사람들만 적당히 상대하는 영맨이라 아는게 없어보임 ㅠ
102,102,오히려 회장들은 더 모를거같은데..
103,103,김ᄋᄀ 무식한소리... 저기 서있는 롤로 영업직원들 이름난 대기업 들어가는거보다 힘들게 저기 취업해서 서있는겁니다;; 뭘 모르면 조용히 하세요 ㅋㅋ
104,104, @김주현  편집된 영상 한 10분 정도로 보이는 걸로 사람을 판단하는 편협한 시각을 가지셨네요ㅋㅋㅋ
105,105,김ㅇㄱ 수억대 자동차를 사는 VIP들을 적당히 상대한다구요? ㅋㅋㅋㅋㅋㅋ 세상이 그리 조빱이 아닙니다
106,106, @후츄츄후츄츄  그건 아니에요.
107,107,김ᄋᄀ 자동차 딜러중에 정점인데....
108,108,"와썹맨은 차리뷰 할 때 제일 멋있음.. 솔직히 처음 차 리뷰 할 때 차 관심 없어서 그냥 안보고 다른 것만 보다가, 볼께 없어서 한번 본건데 역대급으로 재밌는듯."
109,109,현실적으로 힘들겠지만 쭌 형님의 시승기들이 넘 보고싶어요 ㅠ ㅠ
110,110,차알못이 이렇게 재밌게 볼 수 있는 리뷰가 있다니!! 심지어 너무 짧게 느껴지는데요ㅠㅠ
111,111,ㅋㅋㅋㅋ진짜 차 관심 1도 없는데까봐썹은 너무 재밌어요ㅋㅋㅋ
112,112,역시 믿고 보는 차리뷰 시리즈ㅋㅋㅋ뺌형이 진짜로 차를 잘 아니까 확실히 더 재밌는듯 세단 끝판왕 롤스로이스 리뷰했으니까 담엔 스포츠카 끝판왕 포르쉐 페라리 람보 리뷰 가자잇!!
113,113,진짜 편집자 예술상 줘야된다 ㄹㅇ ㅋㅋㅋ
114,114,알고 있는것이 은근 많으셔 이태원 시계 설명해주는것도 엄청 쩔으셨는데 차도 엄청 잘 아시는듯!
115,115,지식인이심
116,116,ㄹㅇ 지식인
117,117,은근 많오ㅋㅋㅋㅋ꙼̈
118,118,ㄹㅇ 미친 차리뷰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 세세하게 정곡을 찌르넹ㅋㅋ
119,119,차에 대해 잘아니까 너무 재밌네여 ㅋㅋㅋㅋㅋㅋ
120,120,역시 다른  리뷰어보다 재미있고 진짜 내가 생각했던 그런거 막!  직원분께 말할 수 있는거 속 시원합니다저도 카니발에 양털깔렵니다요
121,121,차 리뷰 매번 잘봐썹 형~ 다른 편들도 재밌었지만 차 리뷰편 너무 재밌어요!! 다음 차 리뷰 너무 기대되요^^
122,122,이런 편 너무 재밌다 쭌형의 지식에 진짜 놀람
123,123,와 쭈니형 자동차지식 진짜 리얼뺌임 미친ㄷㄷ
124,124,자동차 뿐이겟나용
125,125,"미국에서 유소년 청년기를 보내면 자연스레 저렇게 됩니다. ㅋㅋㅋ 어지간한 자동차 정비는 그냥 부품사다가 집에서 하는 정도... 마치 우리나라 사람들, 컴퓨터 필요하면 자기가 사서 조립하고 고치고 그런 걸로 생각하면 비유가 되겠네요..."
126,126, @Sam Jo  그런 것 같네요.ㅎㅎ 아무튼 진짜 차를 아는 사람이 리뷰를 하니까 볼 맛이 납니다.ㅋㅋㅋㅋㅋ
127,127," @Sam Jo  그건 좀 아닌 듯. 그냥 부품사다가 고치는 수준은 넘어서는 것 같네요. 차에 대해 관심있는 것 티가 팍팍 나는데...방송에 나온 것만 보면...각 브랜드 역사, 차량 제원등이 바로 입에서 나오는데...하나 예를 들면 1:03 이 바로 나온다는 건 차덕후 상위인거. 주변에 미국에서 자란 사람있나본데 한번 물어보시길."
128,128," @국밥  미국 살 때 (Livermore, California)... 1997년까지 살았슴... 참고로 저는 와썹맨보다 2살 많아요... ㅠㅠ...저도 그렇고 미국 중산층 정도의 아이들은 모두 와썹맨 정도는 됐었어요... 지금도 그렇구요... :)"
129,129, @Sam Jo  저는 관심있긴하지만 대부분 모델까지는 알지 역사나 제원등은 잘 모르는데...연도도 그렇고요. 미국 남자들은 다 차덕후군요.ㅎㅎㅎ
130,130," @국밥  물론 미국의 모든 남자들이 모두 쮼 같지는 않겠죠... 하지만 적어도 저와 쮼이 있던 캘리포니아주는 거의 모든 남자들이 그렇습니다.Car and Driver, Motor Trend, Road & Track 등등 자동차 잡지를 플레이보이, 펜트하우스, 허슬러 보다 훨씬 많이 보고 자랐으니까요... :)"
131,131, @Sam Jo  한국말은 97년도부터 배우신거예요?
132,132, @국밥  사실 저때 로고는 비엠이사고 기술은 아우디가 삿을거임
133,133," @강동훈   아~ 9살에 이민갔는데, 부모님 교육 철학이 집에서는 한국어로만 말했어요. :)그리고 한국말 잊지 않기 위해서 한국 소설책 같은 거 2주일에 한권씩 그대로 노트에 연필로 써야 했지요. 덕분에 한국에서 군대생활도 언어적 어려움 없이 무사히 했구요... 근데 한국군대 보급품 (특히 식사) 너무 합니다... ㅠㅠ"
134,134,이런 컨셉 너무 좋아요 이제는 place 뿐만 아니라 stuff 까지 체험해주는 거 굿굿!!!!! 정말 재밌게 잘 봤습니당~
135,135,요즘엔 까봐썹이 젤 좋아 ㅋㅋㅋㅋㅋㅋ 자동차에 관심 1도 없는데 막 흥분하면서 설명 줄줄 해주는게 할머니가 동화 읽어주는 느낌임(?)
136,136,When joon said he felt like chairman and said “I’ll invest 4 billion$” the caption was “peasant plz” this show is hilarious 
137,137,진실성 100% 빠꾸없는 와썹맨 언제나 응원합네다 ㅋㅋ
138,138,역시 쭌옵은 까봐썹 자동차가 찰떡 ㅋㅋㅋ진짜 모르는게 뭐야 대박이다
139,139,차 리뷰 하실때 차를 얼마나 좋아하시는지 보이네요 ㅎㅎ 거기에 거의 전문 지식은 덤 ㅋㅋㅋ차리뷰 앞으로도 많이 부탁드려요 !!
140,140,진짜 자동차 리뷰 동영상 많이 많이 해줬으믄 해용 ^^
141,141,역시 쭌형 반 전문가셔..ㅋㅋㅋㅋㅋㅋㅋㅋ모르는게 없으시네  솔직해서 보게되는 리뷰..b차타셨을때 표정ㅋㅋㅋㅋㅋㅋ너무 귀여우심ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ해맑ㅋㅋㅋ
142,142,"진짜 제발 정기적으로 해주세요ㅠㅠㅠㅠ 숨넘어갈것같음,,,,, 차 설명 너무 잘해주셔서 진짜 너무 재밌음ㅠㅠㅠㅠ마세라티 제발ㅠㅠㅠㅠ마쎄ㅠㅠㅠㅠ"
143,143,이형은 확실히 차나 시계 이런거 하면 진텐 나오는듯 ㅋㅋㅋ 그런거 위주로하면 와썹맨 더더더 대박날듯
144,144,진짜. 이 형 텐션 미쳤다. ㅋㅋㅋㅋㅋ 무슨 영상이든
145,145,차리뷰 제일 쉽게잘해주시는 와썹맨  
146,146,가격 미쳤다 진짜..
147,147,"진짜 세계 최고 편견없는 차 리뷰어!반반불가!!!!결론은..차는 카니발이 사고,양털쓰 매트를 깔자!"
148,148,정말 전문 차리뷰어로 전향해도 탑찍을듯
149,149,차리뷰 정말 재밌게 잘하시는거같습니다
150,150,이제 운전시작하는 초보운전/사회 초년생이 타기좋은 가성비 좋은 자동차 쭌오빠가 픽해서 리뷰해주세요~~차에 관심 하나도 없고 잘모르는데 오빠가 리뷰 하는건 너무 재밌고 계속 보고싶어요
151,151,쭌이형은 차 디자인 리뷰를 많이 하는것 같아요. 전문적이고 익사이팅하고 미친 텐션에 8분53초가 후딱입니다. 차의 익스테리어 인테리어 말고 주행감에 대한 리뷰도 한번해주세요. 너무 궁금합니다. 렛귀릿! 구독안하면 죽여버려 뺌!
152,152,근데 솔직히 아예 차리뷰만 하는 채널을 따로 만들어도 되겠다... 너무 행복해 보여 ㅋㅋㅋㅋㅋ
153,153,Never knew this guy to be very intellectual. He does his homework well so as they say you can't judge a book by its cover. Maybe that's his swag. YO YO Baam!! Let's get it. 
154,154,Dude knows his cars and watches. He obviously studies up a lot on his hobbies and is very much an enthusiast.
155,155," @Dingu  True, unlike his etiquette and character which is quite spontaneous. "
156,156,ㅋㅋㅋ진짜 쭈니형 차 리뷰는 무조건 본다
157,157,차리뷰 너무 좋다 계속 차 리뷰 좀 해주세요
158,158,쭈니형 아는게 많아서 너무 멋있어여!! 까도까도 나오는 매력남
159,159,진짜 디자인과가 맞다는것을 이영상에서 느낌ㄹㅇ 거의다 맞는말
160,160,자동차 리뷰 재밌어요~!! 더 많은 차종 부탁드려요 ㅋㅋㅋ
161,161,까봐섭 기다리고 있었다구!!ㅋㅋㅋ 그어느 까봐섭 보다 조심스럽네근데 와썹맨 형 자동차 지식 쩐다 ㄷㄷ
162,162,이형은 진짜 차 맛깔나게 설명잘하네 ㅋㅋㅋ
163,163,진짜 이 채널의 편집과 자막하시는분들은 최고인듯! 오늘도 레전드찍고 가네요. 가수들이 좋아하는 갓니발!하루종일 생각하면서 웃을것 같아요.
164,164,재미+정보 +준형  기막한 방송^^
165,165,"차 리뷰 하는 거 시간 후딱가요ㅠㅠㅠㅠ 다른 차들도 해주세요,,,, 쭈니형 이즈 뭔들,,,"
166,166,"박식하고, 에너지 넘치고, 센스있고, 정말 광고주들이 탐낼만한 유튜버...<3"
167,167,01:18 ㅋㅋㅋㅋ직원 분 찾는 이유가 설명이 필요한게 아니라 듣는이가 필요한거였어요...?? 근데 아는게 많으셔서 저절로 저도 침묵하고 보게 되네요...!!
168,168,ㅋㅋㅋㄱ
169,169,ㅋㅋㅋㅋㅋ?
170,170,전시자동차를 합법적으로 만지고 탈려고 찾는듯그저 논밭에 허수아비 마냥..
171,171,웜마!ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
172,172,초보들 앞에서 자기 지식을 인증해줄 사람이 필요한거ㅋㅋ
173,173,줜나 씹노잼이네 여기도 망조인가
174,174, @김지은  얼마받았냐?
175,175,롤스를 카니발과 비슷하다고 하는건 역쉬 형님 밖에 ㅎㅎㅎㅎㅎㅎㅎㅎ 존경합니다저흰 일반인 입장에서 와썹맨처럼 하고있는 유튜버요 잘보구갑니다용
176,176,"Joon  showed off his knowledge about RR, and  concluded RR is very similar to Korean popular car (KIA's Carnival)I love this dudeand their editing at 8:03 is very evil & funny"
177,177,I like your username.Very evil and funny. Hahahahaha
178,178,"8:03 hands down, best edit ever made in the history of Wassup Man"
179,179,언젠가 F1 차량을 리뷰할 날이 올까요? 시승도 해보고 진짜 재밌을듯...
180,180,박준형이 진행을 잘하는거냐? 편집이 미친거냐 ㅋㅋ 진짜 진행 편진 뭐하나 깔께없네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
181,181,정말 프리스타일ㅋㅋㅋㅋ 자동차 지식왕 ㅋㅋ 역시 웃음사냥뀬 ㅋㅋ
182,182,아..  돈있으면 타보고싶다 나는 소중하니까요  당당한자신감  와썹맨 멋짐뿜뿜 자동차리뷰잘보고있습니다
183,183,쭌형이형이 판매사원보다 차에 대해 더 잘 안다고는 할 수없지만 잡지식 최고!!
184,184,진짜 리뷰 개잘한다 ㅋㅋㅋㅋ리뷰만해요 행님 ㅋㅋ대박날듯 ㅎㅎㅎㅎ
185,185,세단의 왕이라고 생각함... 특히 팬텀 EWB는.. 물론 최신기술보다 클래식한거에 집중해서 불호하는 사람들도 있지만 그 특유의 압도적인 크기와 고급스러움은 누구도 따라올 수 없다고 생각한다
186,186,왜케 웃겨ㅎㅎ 쭈니형 적성 찾았다. 차 리뷰 계속 올려줘~
187,187,와 대박이다 멋있긴 멋있다ㅋㅋㅋㅋㅋㅋㅋㅋㅋ면허도없는 차알못인데  재밌네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
188,188,"정말 편집 ㅋㅋㅋㅋ 상식도 아이디어도 좋아야 즐겁게 만든다 , 배우고 갑니다. 잼났으~"
189,189,롤스로이스에서 촬영 허가해준게 신기하네.....
190,190,오판 ㅋ
191,191,그래도 왕년에  지오디 출신인데 ㅎㅎ
192,192, @SH Soulgain  롤스로이스 지금은 안그런데 왕년엔 엘비스 프레슬리가 구매의사 밝혔는데 딴따라 한텐 차 못판다고 퇴짜 놓은 제조사임..그만큼 보수적인 브랜드인데 가벼운 컨셉의 유튜브 채널에 매장 촬영 허가 내준거면 신기 한게 맞음 ㅋㅋ
193,193, @매력이  그건 너무옛날아니에요? ㅋㅋ 그때는 완전 왕족급한테만 팔았때인데
194,194, @매력이  그때는 음악가들하고 운동선수들 개똥으로 봤을때 아니에요? ㅎㅎㅎ
195,195, @Running With Cat  베토벤이  살아생전에 어떤 대접을 받았는지 찾아보시면 아실겁니다
196,196, @M I  왕족이라 할지라도 평판이 나쁘면 차 안팔정도로 롤스로이스는 보수적인 브랜드에요
197,197, @매력이  지금은 안그렇다는거죠 ㅎㅎ
198,198, @M I  지금은 안그렇다고 했는데..
199,199, @매력이  예전에 그랬는데 그래서 보이콧 하고 그러다 폭망해서 폭스바겐이랑 bmw에 팔렸죠 ㅋㅋㅋ
200,200,"준형의 차 지식은 국내 차 리뷰어들, 기자보다 훨씬 우월한거같네. 넘사벽인듯."
201,201,자동차 진짜 잘아신다.. 딜러하셨으면 딜러왕이 되셨을...
202,202,어렸을때 탑기어 아메리카랑 코리아 잘 챙겨봤었는데 쭈니형스탈 차리뷰 너무 좋아요ㅠ앞으로 정기적으로 해주셨으면!
203,203,이거 보고 너무 재밌어서 차리뷰 시리즈 다 보고왔자나요 ㅠㅠㅠㅠㅠㅠ 차리뷰 또해주세요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
204,204,Wassup Man should do more car reviews. Lets get it! BAAM!!
205,205,쭈니형 사회초년생들을 위한 갓성비 차 한번 소개해줘요
206,206,그 어떤 차 리뷰보다 재밌게 바버렸스~!다른 차 리뷰도 자주 해주면 재밌겠스~!람보도 패버리자ㅋㅋ
207,207,보통 광고는 홍보해서 팔려고 하는게 아닌가욬ㅋㅋㅋㅋㅋ 이건 광고일수가 없엌ㅋㅋ 근데 차 진짜좋네요 30년 일해도 못살거같다ㅠㅠ
208,208,진소정 사는것도 그 이후에 유지비.. 서민은 꿈도 못 꾸는거죠
209,209,차에 대해 관심없는 나도 그냥 재밌게 보게되는 영상인듯ㅋㅋㅋ
210,210,쭈니형 차 진짜 애정하는구나 전문적이고~ 멋있다 나는 개인적으로 우산 ️ 가격이 대박이다 후아 ~ 근데 차에 있는건 진짜 좋은거 같다
211,211,아니 쭈니형 차리뷰 할때마다 되게 기분이 UP되시는거 같음 빨리 다른차 리뷰도 부탁드립니다
212,212,쭈니형 차리뷰 딘딘 차 리뷰할때 처음봤는데 차에 대한 지식이 정말 풍부하신듯.. 너무 재밌어요
213,213,와썹맨의 롤스로이스 리뷰 너무 재미있네요 ㅎㅎㅎ
214,214,차 10억인것보다 우산 120만원인게 더 충격 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
215,215,120만원 우산은 비라도 막아주는데600만원 바닥매트는....
216,216, @김덕배  ㅇㅇ 우산은 돈 겁나 벌면 사봐야지 생각했는데바닥매트 600보고선 에라이.. 꺼졍 했음.
217,217,방탄우산 아닐까요?ㅋㅋㅋㅋ롤로는 기사교습소도 있는데 거기서 엄호라도 가르치려나?(문이 저렇게 열리는 이유)
218,218,바닥매트는 추석귀경길에 배게로 쓸수있어요
219,219,ㅎㅎ 그냥브랜드가죠 똑같은재질로똑같이만들어도저가격절대안하죠
220,220,우산 사용하고 넣으면 안에서 건조까지 돼요...
221,221, @개봉  뭬??!!!!!
222,222,ㅇㄱㅁㄸ
223,223,인정.....깜놀 ㅋㅋㅋ
224,224,저 우산도 가격내린거ㅜ아닌가요 원래 170이였던거 같은데 ㅋㅋ
225,225,지금까지 수없이 많은 자동차 유튜버들의 롤스로이스 영상을 봤지만 다들 감탄만 하고 찬양만 나오는 영상이었지 신발신고 롤스로이스 트렁크에 들어가는 여포는 처음본다 진짜로ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
226,226,자동차박물관 같은 곳 가서 뺌형이 설명하는것도 보고싶어요 ㅠㅜㅠㅜㅠㅠ 꿀잼일듯
227,227,지렸다!   저분 연습 ㅈ 했을듯 싶은데 영혼까지 탈탈 털려버리네 ㅎㅎㅎㅎ   사실 좋은건 맞지만 역시 본인의 취향문제 !   쭌형 이번 영상 최고네요. 전문 자동차 리뷰 어떠심? 정말 잘 하실듯!
228,228,"전 세계 모든 차가, 이 형님앞에가면 평등해지는구나... 롤스로이스 까봐썹 하시면서..멘트 참는게 보여지고, 느껴집니다 형님 ㅎㅎㅎㅎㅎㅎㅎ 암튼..덕분에 이런차도 구경해보네요 ㅋㅋㅋㅋ 아..우산 = 갤럭시펜 ㅋㅋㅋㅋㅋ뿜고갑니다."
229,229,자동차 정비사 입니다. 롤스로이스에 대해 모흐는게 많았는데 재밌게 잘 봤어여 ㅎㅎ 차리뷰 컨텐츠도 같이.진행하면 좋겠네여.
230,230,ㅋㅋㅋ  진짜 차에 대한 내공도 엄청나시네요 진짜 사운드 카니발인가 ㅋㅋㅋㅋㅋㅋ
231,231,역시 쭈니형! 어줍짢은 차리뷰 유튜버들 뭐잡고 반성하게 만들어버릴만한 클라스
232,232,요즘 차량직수업체 많은데 거기 가시면 쭌형 뭔가 되게 신나실듯
233,233,와썹맨은 진짜 차리뷰가 진국이네
234,234,직원 표정 점점 ㅋㅋㅋㅋㅋㅋㅋㅋ얼굴은 빨개져가고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ근데 준형이 완전 잘알고 있으니까 속시원하다 ㅋㅋㅋㅋㅋㅋ
235,235,쭌형은 차에 대한 지식이 많은 것 같아
236,236,아니진짜왜 까봐썹할때만 한국말이 엄청 유창해지는게 너무웃겨욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ차에 대한 지식도 잘 알고 
237,237,쭈니형이 자동차 리뷰 해주는 거 넘 좋음
238,238,이제 맛집은 됐으니 차리뷰만 갑시다!!!다음은 제대로 카니발 리뷰 해주세요!!!!
