,Unnamed: 0,댓글
26,26,선생님은 정말 대단하십니다~저는 이번2천명 벌써 찾다는말에 그냥포기했는데 7천명이나~헐!넘 아쉽네요~저번주 부터 매주 마다 강의 넘 유익해서 꼭 시청하고 있습니다감사합니다!! 
27,27,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
28,28,바이오에피스 상장은 충분히 가능성이 있습니다.삼성전자 인적분활은 가능성이 높습니다만물적분활은 최소10년 이내에서는 구조적으로 절대 할수 없습니다.
29,29,너무나 멋진 샘의 강의 듣게 되어 감사합니다
30,30,감사합니다!!! 건강합시다!!!
31,31,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
32,32,소중한 강의에 감사드립니다.
33,33,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
34,34,"삼성과삼성전자,매도신호 보는법강의 감사합니다."
35,35,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
36,36,물적 분할상장은 불법입니다.소액주주가 가지고 있는 권리를 대주주가훔처 가는 것입니다.=물적분할후 상장하겠다는 주총자채가불법입니다.=주식(주권)은 자산가치와 권리를 가지고 있는데자산가치만 남고 권리는 대주주가 가저가는배임행위 입니다.=물적분할후 상장을할때~새로운 주주에게투자를 받았는데 ~기존의 대주주는 추가 투자없이비율이 줄지않는것이 배임입니다.
37,37,삼성이 TSMC 제치고 세계 기술 최고 강국이 될것으로 믿습니다~ㅎㅎ
38,38,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
39,39,좋은 자료 놓쳐 아쉽네요 ㅜ강의 감사합니다^^
40,40,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~! // 놓치신 분들이 많아서 다시 이벤트 할 수 있는 방안 찾아보겠습니다 ㅠ"
41,41,감사합니다~
42,42,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
43,43,너무 자신있게삼전 물적분할 확정인듯 강의 하시네요
44,44,왜 지금에야 알았을까요 강의내용 넘 감사합니다 ~~
45,45,와  놀랍네요주린이라 정보 알지못해신청하는것도 모르고지금  유트브 보고  알고서 아쉬워하네요이미 강의 하신거 들을 기회 좀 주세요
46,46,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~! // 회사차원에서 다시 지급할 수 있는 방안 논의해보겠습니다 ㅠ"
47,47,수준높은 강의 잘들었습니다
48,48,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
49,49,좋은강의감사합니다
50,50,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
51,51,항상 감사드립니다
52,52,아직 끝까지 못들었지만 듣고있지만 선리플 후청강 하겠습니다. 좋은 내용 감사드립니다. 한번 듣기 아까운 내용이네요.
53,53,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
54,54,개인채널에서 주식신호프로그램 이용방법 및 일요일 오후 10시에 일요수업을 진행하니 많은 사랑 부탁드립니다.
55,55,설명은 참 좋았는데요. 삼성전자 파운드리 물적분할에 너무 웃으시네요... 우리나라 오너가들의 마인드와 소액주주들의 대하는 태도가 얼마나 어이없으면. 물적분할이 당연하다는듯이 웃으시는데 기분이 참 묘하네요... 파운드리 분사하면 좋다라고 생각하지만은 물적분할은.... 참... 뭐라 할 말이 없네요. 이런 지배구조문제 때문에 진짜 국장하기 힘듭니다... 어쨋든 영상 잘 봤구요 새해에도 모두 건강한 투자 하시길 바랍니다
56,56,불편하셨다면 죄송합니다. 더욱 좋은 콘텐츠로 다음주에 찾아뵙겠습니다.
57,57, @한국경제TV  영상 자체는 유익했습니다. 이번주도 챙겨보겠습니다. 수고하세요!
58,58,좋은강의 감사합니다
59,59,야! 정말 대단한 분이라 생각합니다  최고입니다. 감사합니다
60,60,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
61,61,박한샘 대표님 존경합니다프로그램 신호가 너무 신기해요감사합니다
62,62,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
63,63, @한국경제TV  그럼요
64,64,감사합니다.....복 많이 받으세요
65,65,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
66,66,독일처럼 기업을 승계운영하면 상속세 없애야 한다. 정치인들의 포플리즘도 속으면 안됩니다.
67,67,이제는 물적분할로 재벌들배불리는 방안을 법의허용할 지라도 거론하지말아야된다.왜냐면 박한샘 전문가가이런 주장을 하면 안된다고본다.증권 전문가가 주장하지말아야 된다는 얘기다그래야 이나라 주식시장이재벌위해존재하는 것이아니고 주주를위한  회사가되야된다.미국에서도통하는 방버이라야된다.정치꾼들이 야합으로 지금까지도 재벌배 불려주었다는 얘기다.
68,68,강의 잘들었 습니다감사 합니다
69,69,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
70,70,재벌대주주 2~3세는 지배를 못하게 해야 합니다.마치 고려시대나 조선시대 왕권처럼 (경영권)상속되는 제도를 없애야 합니다.=창업자 외에는 경영권을 갖지 못하게 하는것이가장 좋은 방법입니다.
71,71,맞아요 ㅎ
72,72,감사합니다.
73,73,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
74,74,수고하셨습니다
75,75,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
76,76,감사합니다
77,77,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
78,78,"유튜브 보면 특이하게 대통령, 대법원장, 국회의장에게 님자 거의 안붙이는데, 대기업 회장에게는 꼭 님자  붙인다."
79,79,모르던  내용을  알려 주시어 감사 드립니다.
80,80,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
81,81,감사합니다.
82,82,대기업의 상속세 때문에 결과적으로 개미투자자들의 주머니가 떨리는 결과가 되네요.
83,83,삼성 입맛에최적   회장님 이십니다래
84,84,소설같은 이야기를 그럴 듯하게 말하시네.ㅎㅎㅎ
85,85,물저분할 금지 시키지못하면 주식시장은 공멸할거다!!!
86,86,안녕하세요 감사합니다  
87,87,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
88,88,감사합니다
89,89,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
90,90,쪼개서 상장 꼼수 부리면 국민주 역적된다... 욕먹는 길 ..찬송가 부르지 마시길..
91,91,물적분할하면 구주주에게 신주인수권 줘야합니다
92,92,감사합니다
93,93,"댓글 감사합니다. 매 주 토요일 오후 10시에 공개되니 많은 참여 부탁드립니다. 박한샘 대표 개인채널 ""주식선생 박한샘""도 많은 관심 부탁드려요~!"
94,94,물적분할 금지 서명 해야겠네요
95,95,물적분할..소액주주는 발가락에 때로 여기는구먼 ..
96,96,회장님께서 입맛 다시고 있는 100조는 도대체 누구 주머니에서 나오는 걸까요?
97,97,삼성전자  팔고 물산으로갈아타는게 낫겠네요
98,98,기업 총수들이 법을 악용해서 불법행위를 정당화하고 돈을 챙기는 행위를 근본적으로 막아야 됩니다기업 총수가 챙겨먹는 돈은어디서 나올까요?전부 소액 주주들 주머니가 아닐까요
99,99,파운드리도 최고가 될껍니다^^
100,100,ASML 잘못 적으셨네요~넘 많은 용량을 빨리 하시려니 실수도 하시네요~ㅎㅎ 사람같아요~ㅎㅎ
101,101,죄송합니다. 다음부터 주의하겠습니다.
102,102,제발 자식에게만 알려주세요..구지 안알려 주셔도 되요..
103,103,오너가 지배하는 구조를 없어저야 합니다
104,104,삼서전자는 물적분할보다는인적분할이 예상됩니다.
105,105,이러ㆍ소설을 써서 삼성에서 기용되길 바라고하는 강의인가 ᆢ불법은 아니라도 소액주주들을 기만하게 유도해서 ᆢ얻는 이익이 있나보네요
106,106,정치인들이 기업에 관여하면 지위고하를. 막론하고 감형없는 종신형으로 처벌하라
107,107,뮈 물적분할  확률이 75%라고이재용이100조를 가져간다고 소액주주 밟고 대기업횡포 언제까지 괴롭히려고  삼성전자  국민주다  물적분할 하면 국민폭동 일어난다
108,108,열심히 잘 듣고 있습니다수고많으셨습니다감사합니다
109,109,이놈 정신 나간 놈 입니다. 물분이라니 ?개미털어 재용이 배불려 줄려고 환장한 놈입니다. 절대 용납 해서는 안됩니다.
110,110,세금 감면해주면 해결되는데어느 정부는 해결해줘서 글로벌회사로 적극 키워주워야합니다
111,111,올해는~삼성물산~아세아씨멘트 로 결정~!!!!!
112,112,박한샘씨얄팍한 지식 가지고 대주주 이익만 대변하지 마시오. 개미들의 피눈물 당심이 책임질거요?다시는 이런 소리로 벙송하지 마시오.
113,113,하도 어이가 없어서 한시간 동안 아무것도 못했네요.. 국가경제를 명분으로 가석방시켜 주었더니 기껏 하는 짓이라는 게 소액투자자들 등쳐먹을 생각이나 하고 있는거네요. 물적분할 추진해 보라고 하지요. 어떻게 되는지...
114,114,세계일류기업이 국민주 삼성전자가 물적분할 부추기네요나라경제가 중요한지 개인재기업주주가 사익을위한 물적분할 ᆢ피식 웃음이
115,115,이젠 재벌 넘들물적 분활 법으로 막아야됨
116,116,2강이 안열리네요
117,117,"답답해서 올립니다. 매매프로그램 신청되었다고 문자도 받았고, 다시 신청하면 이미 신청되었다고 하고... 통신사에 모든 스팸문자 차단 안된 것 확인도 했는데.... 문자가 안와요. 어떻게 해결해야 하는지요?"
118,118,"안녕하세요! 시청자님, 박한샘 개인채널 유튜브에 이용방법 및 오리엔테이션 영상이 있으시며, 혹은 와우넷 홈페이지 - 박한샘 파트너홈 접속하셔서 좌측 박한샘 스폐셜 메뉴 이용하시면 됩니다! (로그인 필요)"
119,119,근데요 과연 파운드리 사업부가 물적분할 될까요..? 삼성전자가 국민주인데.. 주주에게 손해를 끼치며 총수의 사익추구를 한다. 총수가 다시 빵에 가려면 뭔짓을 못할까요..? lg화학과는 차원이 틀릴겁니다.
120,120,정권에 따라서 가능하지 않을까요?
121,121,이사람 물적분할 같은 소리 뭇하게 입을 막아야 합니다. 개미들 피눈물 누가 책임 지려고.
122,122,반갑습니다
123,123,매번 소리를 너무 줄여놔서 듣기가 매우 불편합니다.
124,124,좀 공부좀 더 하고 오세요30프로 룰은 올해 부터입니다sk스퀘어가 하이닉스 20프로루 상관없는 이유입니다방송 나올거면 크로스 체크 정도는 해야죠사기꾼 소리 듣기싫으시면 잘합시다
125,125,마법의 미래가치냐 ㅎㅎ
126,126,결국 삼성바이오 xx을 당신이 공개적으로 아니라고 얘기하고 싶은거네!
127,127,ㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋㅋ
128,128,음  설명들으니  인적분할하겠네  ㅋ난 거꾸로 청개구리 투자법  ㅎ
129,129,안녕하세요 반갑습니다
130,130,7년전 가치랑 지금이랑 똑같냐7년전에 테슬라 가치봐라
131,131,넘 지루하게 설명하시는것 같아요
132,132,한국경제TV에서 헤매다가 ~
133,133,재벌 놈들 욕심이 하늘을 찌르는구나콩밥 먹어봤으면 정신차려라천년만년 살거냐물적분할 물자만 나와도 주주들 경기를 한다재벌 해체가 답이다
134,134,거기에 부화뇌동하는 전문가들 모두 재벌 오너편만 든다재발 개인 투자자 입장에서 대변좀 해라개인 주주없이 너네들이 존재할 수 있느냐지금껏 엘쥐 현대중공업지주 스크만도 등 한결같이 물적분할 찬성 편에 선 방송나오는 전문가들 혐오스럽다
135,135,개인들 이제 바보가 아니다
136,136,박한샘이놈 뒷본 먹은게 아니면 감히해서는 안될 소리하네요. 물분 절대 용납해서는 안됩니다.
137,137,물자만 나와도 경기를합니다.정말무섭습니다.대기업 이놈들은 피도 눈물도없는 아주 개같은 자식들입니다
138,138,박한샘 스폐셜 커리큘럼 확인하기☞ https://bit.ly/3qBt5nX
139,139,●이재용 부회장님(?) 박한샘 이놈은 삼성전자 돈받고 삼성전자 광고해주는 놈이냐
140,140,삼전 직접보다 시총대비 삼전주식 비율높은게 톱픽이에
141,141,이재용부회장님 ?..듣기 참 거북하네요
142,142,아직도 삼성 타령이네
143,143,삼성 멋있는 우리나라 대표기업이네^^
144,144,이재용부회장이지 무슨 이재용부회장님이냐 아주거슬림. 님님님 회장들한테는 왜 님님님? 이승조도 그렇고 일부 경제방송 출연자들 재벌가 오너들한테 잘보이고 싶나 님님님거리는거 거슬려 듣다 못듣겠어 나감
145,145,가발쓰신것 같은데요
146,146,규제가 잡혀야지 기관이 들어올수있고 그래야지 현물 ETF가 승인되겠지 규제가 들어오면 당분간 코인시장은 힘들겠지만 길게보면 이득
147,147,삼전  10만   빗트 100만//
148,148,여기 나온사람들이 다 사라면 파는 시점아닐까요?
149,149,CBDC 나오게 되면 얼마 후 비트코인 가격이  폭락하게 될 것입니다.  이때가 구입 적절한 포인트.
150,150,에라이 모지리소리냐
151,151, @박정호  그때 가면 증명 될 듯.
152,152,ㅎㅎㅎㅎㅎㅎ
153,153,이런분이있어서 돈법니다 감사합니다
154,154,비트코인이 디지털 화폐인데...cbdc 말하는거죠?
155,155,폭락하던 폭등하던 중요하지않습니다. 결국 3년이상 길게보면 우상향이라는것.
156,156,타이밍 지리네 ㅋㅋㅋㅋㅋㅋㅋ
157,157,"이 바보 착한 코린이들 작년 4월까지 이미 비트코인 20배 이상 갔어. 그리고 7월부터 한번 더 펌핑으로 털었고, 시즌 끝나도 이상하지 않아 ㅠㅠㅋㅋㅋ 이미 경제 살아났다고 미국 어거지 부리면서 테이퍼링 금리인상 양적긴축 악재들만 낀것도 사실이고... 부정론자 아니고 나도 물렸는데 사실을 알아야할것 같다."
158,158,비트1억 가즈아~~~
159,159,가치저장인데그가치가 ᆞ변동성이 너무나도 심하니 ᆞ본인이 소유하더라도그 가치가 연기사라지듯 합니다만 ᆢ불안해서  ᆢ앞날을 어떻게 믿나요
160,160,지금 다 팔아라 ㅋㅋㅋㅋㅋㅋㅋ 매도타이밍
161,161,원유는 현물이 있는건데.... 원유랑 비교하는건 좀 그렇지 않나
162,162,이거보고삿으면ㅋㅋㅋ
163,163,매도타이밍나왔누 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
164,164,안그래도 코인 가격 떨어지고있어요 
165,165,삼성전자 10만이 더빠르지쉽다
166,166,중앙통제 사회주의 배급제 더불어민주당 재집권하여 코인 0원 가즈아
167,167,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
168,168,ㅋㅋ매도타이밍나왔네
169,169,1분기 코인 전망?
170,170,어떻게 삽니까?
171,171,거품중 개거품에 올라타라니
172,172,샀으면...
173,173,비트코인이지 ㅋ당근
174,174,나락가는중
175,175,남들 팔때 야금야금 물량 늘려야지~ 개꿀 던져죠
176,176,ㅋㅋ ㅇㅈ  쫄보들은  돈못범
177,177,탈모가 생명에 지장이 있나? 오히려 그돈이면.. 생명에 지장있는 휘귀병을 지원하는게 맞는거 아냐?..죄명이가 또 옛날버릇 나와서 작전 건거 같은데.. 조사좀 해봐.. 한마디면 이 어려운 시장에서 상한가를 만드니..이건 작전이지..
178,178,감기가 생명에 지장이 있나? 오히려 그돈이면.. 생명에 지장있는 희귀병을 지원한느게 맞는거 아냐?..썩렬이가 또 옛날버릇 나와서 작전 건거 같은데.. 조사좀 해봐.. 한마디면 이 어려운 시장에서 상한가를 만드니.. 이건 작전이지..
179,179,제목 어그로 쩌네
180,180,저분은 말에 오토바이가 달렸네~말을 좀 천천히 하면 훨씬더 플러스 될텐데~
181,181,장초단타 ---- 기선제압당일단타 ---- 창원개미마  인  드 --- 야손tv
182,182,야이씨.....
183,183,데프콘이 아니라고 ?
184,184,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
185,185,여기서도 데프콘 댓글은 피할수 없군요 ㅋㅋ
186,186,
187,187,결국 디지털화폐도 디지털화 된거지 정부에서 무한대로 찍어내는 화폐일 가능성이 커보여요
188,188,발행량이 정해져있어요.. 이미 프로그램화 되어있다고요 ㅋㅋ
189,189,무지를 굳이 티내지 마세요..
190,190,무ㅡ지 ㅋㅋ
191,191,머리 비어있는거 티내넼ㅋㅋㅋ
192,192, @코인예언가  머저리놈들 중앙화라는게 정부 마음대로 하는게 중앙화야~ 정부가 cbdc찍어내는게 지금 달러 찍는거랑 별다를바 없단다
193,193, @사라하바  아.... 쪽팔려... 걍 모르면 가만히좀 계세요;; 아님 공부라도 좀 하고 달던가;
194,194,하 게임서버 끄면 끝이야 정신차리자코인은 허상이야 인간의 탐욕으로 움직이고 그 가치에 기반은 현물화폐지
195,195,생각이 짧군 아르헨티나 브라질 베네수엘라 이런 나라좀 봐라 나라가 잘 살다 경제 위기 와서 한번에 폭망 하면 그 나라 화폐 가치는 끝이야... 반대로 비트코인은 나라가 망해도 그거 가지고 금처럼 전 세계 어디가도 그 가치만큼 인정 받는다 그거 알고 이야기 하자;; 금은 보관 장소 필요하고 금괴 들고 비행기 탑승하거나 휴대가 불가능한게 단점인데 그걸 극복한게 비트코인 ㅇㅋ?
196,196,코인 현물 선물 리스크없이 수익내고있습니다 궁금하신분들연락주세요 거래소추천 광고 그런거아닙니다 연락주셔서 제말이 틀렷다고 생가하시면 그냥 가셔도됩니다~  .
197,197,이런거 믿지 마라 세상 공짜 없고 이런말 하는 놈들중에 사기꾼 아닌 놈들 없다
