,Unnamed: 0,댓글
64,64,"미국이 열화우라늄탄을 외국에 수출 안한다는데,그럼 러시아가 열화우라늄탄을 서방 120mm 포에 맞게 만들어 수출하면 좋을거 아닌가?왜 러시아는 그런일 안하지? 하긴 그러니 경제가 그모양이겠지."
65,65,ㅎ... 전쟁나면 적국이 될상태인데 무기를 팔까요?
66,66, @제노사이더  러시아와 멀리 떨어진 나라에만 팔면 되지. 이집트 처럼.
67,67,로시아가 얼마나 무기를 많이팔아 돈을 많이버는지아세여’
68,68, @David Jacobs  애초에 러시아와 미국의 포탄 크기 부터가 다릅니다. 이이유는 러시아 기술력이 미국에 비해 상대적으로 떨어지기 때문입니다.
69,69," @제노사이더  그러니까 120mm 맞게 만들어서 수출하란 소리지, 누가 125mm 를 수출하랬나? 첫글도 않읽고 댓글다나?"
70,70, @David Jacobs  120mm로 만들어도 포탄가공력이 미국보다 상대적으로 낮아요. 애초에 치수만 같게 만든다해도 포탄폭발력이나 관통력이 미제보다 떨어지면 그걸 누가 쓰겠음? 돈없는 나라에서나 쓰지
71,71,활강탄은 이집트에 안팔걸 그걸 팔면 이스라엘하고 결별인데
72,72,k2 때문에 러샤와 이스라엘과의 관계가 서먹서먹해지는거 아냐
73,73,들어가겠징!화이팅!
74,74,난.. 이런 수준높은 채널에서 저런 양반의 이야길 꺼낼줄은 상상도 못했네 ㅋㅋㅋㅋㅋㅋ;
75,75,6;32 사나이 반도가 아니라 시나이 반도 입니다. 사나이반도 ㅋㅋㅋㅋ 완전 개그다 ?
76,76,SnT는뭔가 방산비리의 냄새가 나는 기업!
77,77,"S&T 에서 T 가 통일교 임. 문선명의 그 통일교.K2 사업 도중, 통일교가 대북사업 열심히 했다고 그당시 정권이 능력도 없는 기업에 특혜 준거죠."
78,78,육해공군이 더 자주국방으로 가자  동북아시아 최강으로
79,79,이집트 돈이냐?이스라엘 우방이냐?
80,80,이런 이야기는 뉴스에 이 정권에선 절대 뉴스방송 안해줌
81,81,그토록 기업압하든그가 숟가라언는데는  사진보니  번개불이네
82,82,신인균씨는 신뢰할 수 없어요.
83,83,"내용 중, 이스라엘과 이집트 국경 근처의 반도 이름은 사나이가 아니라 시나이입니다."
84,84,ㅋ ㅋ ㅋ뒤통수 후려치고  ㅋ ㅋ
85,85,1등이다^^~
86,86,신인균  이사람 조언은 빠뜨리고 편집해주세요.신인균  화면 나오는 순간정지버튼 눌렀습니다.  존문가 말은  무시하셔야죠
87,87,구독 취소 항
88,88,대한민국 만세
89,89,현대로템에 몰빵해볼까
90,90,문띨띨이 계약했냐 숫가락만 언젖지
91,91,시나이반도
92,92,왜 갑자기 신인균이 나오는지? 에바다
93,93,국산만 테스트가 가혹한건 뭘까?
94,94,"탱크 평가에 있어 내구성 9,600Km 가 나온 배경은 ,미국 동부 ~ 서부까지 왕복 주파거리를 상정한 것이고 ,대한민국은 부산-신의주-북경 (또는 블라디보스톡) 왕복 하는 6,000Km 면 충분 합니다."
95,95,이집트가 한국에 몰빵하면 한국과 이스라엘의 관계가 어떻게될지 걱정되네요.
96,96,이집트는 그리스와 형제국가라 괜찮아요.
97,97,한화는 김승현만 아니믄 세계적 방산기업이 될터인데...한국재벌은 오너가 문제야 오너가...땅콩이 재용이... 불로소득자들...
98,98,신인균에 동조한다고? 장난함?제정신 아니구만.
99,99,이집트에 1700여대 수출 한다면 성과가 엄청나겠지만이스라엘과의 관계를 생각하면 괜찮은걸까
100,100,정말로 공감해요 이스라엘과 방산협력도 많은걸로 아는데
101,101,이집트는 그리스와 형제국가라 괜찮아요.
102,102,이스라엘과 우리나라 관계 좋은데 이집트에 판매하는건 문제있다고 생각함
103,103,이집트는 그리스와 형제국가라 괜찮아요.
104,104,문빠네.
105,105,호주와 무기계약은 이맹박정부때 결정났으나 호주 예산 우선순위에 밀려 이제서야 본계약 성사
106,106,중국과 관계가 좋았던것도 이유.  폐지되었다가 사업이 다시시작된거임 대양의 섬나라에서 자주포와 기갑.. 오커스동맹..  상황이변했다는 거.
107,107,2:34 155 mm 62구경구경은 155mm가 구경임 뒤에 붙는 62는 구경이 아니라 포신길이가 155 mm의 62배를 나타내는 구경장 임
108,108,"중앙일보 22.1.12 뉴스에 따르면 줌월트함(DDG 1000)이 온통 녹이 슬고, 외부 타일이 상당수가 변색된 상태로 항구로 귀환하는 모습이 보도됨.장기 해외원정이라도 다녀온줄 알겠지만 5년째 모항인 샌디에이고를 들락거리며 근해에서 테스트 항해중.툭하면 고장에 기능장애, 155㎜ 함포인 AGS는 사거리와 위력이 떨어져 결국 폐기됐다고 함. AGS 폐기 후 극초음속 미사일 장착을 계획하고 있으며 정상적인 작전 투입은 2025년에나 가능하다고 함.이 정도면 충분히 고가의 망작이라고 할수 있는데 대단한 것인양 선전물 만든 것이 웃김."
109,109,줌왈트 함이 크다는 데 '우와~ 그럼 화력 겁나겠네' 하는 생각이 드는데055형이 크다고 하니까 '크니까 맞추기 쉽겠네'하는 생각이 듦
110,110,055는 이지스고 줌왈트는 스텔스가 주력이라 레이더상 055가 훨씬 맞추기 쉽긴함
111,111,아나운서님 설명 너무 좋아요 ^^
112,112,헉 사건사고가 끊이지를 않아서 가뜩이나 미해군 내에서조차 실패한 프로젝트로 사실상 기록된 함을 국내에선 빨아제끼고 있는 현실이 참... 미해군이 괜히  DDG-1000급을 대량건조 안하고 알레이버크 플라이트3 대량건조로 바꾼게 아닌데..
113,113,"미국에게는 줌왈트급은 실패가 아님. 오히려 반쯤 성공이죠.인디팬던트급 함정정도가 되야 실패작임. 줌왈트급은 유지비가 비쌀뿐이지 사용은 가능함.실제로 저정도 성능이면 현대전에선 극초음속, 초음속 미사일 아닌이상은 과한스팩임"
114,114,사실상 망한 거죠 뭘 실패가 아님 결함도 있는데 최신 함정들 나오는것마다 결함에 유지비 단가 비싸서 미해군 중장기계획 발등에 불떨어진거 모르시나 ㅋ그냥 알레이버크급 여러대 굴리는게 낫지
115,115,"미국방장관이 실패라고 직접 말했어요. 연안지원함인데 실질적으로 사용할만한 적대국 연안에 근접 지원할수 없기에 실패작.  중국,러시아 근처에 가면 초음속 대함미사일에 격침."
116,116,그래도 구축함이랑 전함은 수준이 다른데..
117,117,핵추진 이지스함을 개발 건조 하면소형 스마트원자로 탑재 전기 충전  하이브로드추진체로 운영 되면적국 잠수함사냥꾼 역활을 할 기다
118,118,아나운서님 방산 방송 잘어울리세요 ㅎㅎ
119,119,이건 절대로 자랑할 거리가 아님. 미국이 말아먹은 대표적인 방산프로젝트중 한가지. 개발비 포함하면 척당 15조원 이상 소요되었음.
120,120,움칠이 오타인가 했는데 움찔보다 세게 표현하는 표준어 맞네요덕분에 하나 배우고 갑니다 ㅎㅎ
121,121,미래에는 전투기 군함 잠수함 탱크 다레이저일듯..!인정?
122,122,줌왈트 가격도 가격이지만 사실상 결함 많고  망한 군함이죠 여기다 연안전투함도 사실상 망했고 알레이버크급 타이콘급 곧 40년되가는데  이들 구축함 대체할 군함 계획도 없는 미국
123,123,4조 헛발질에 미해군은 알레이버크급 업글하고 신형 알레이버크급 계획중이라고 하는데.. 중국 견제를 위해 부족한 해군력을 한국에 기대하는게 보이는군요.
124,124,"LCS와 더불어, 미해군의 끔찍한 프로젝트 매니지먼트 능력을 보여주는 대표적인 사례가 줌왈트급. 그래서 미해군의 결론은, 알레이버크급 20여척 추가 건조. 줌왈트급의 목표이자 핵심이 155밀리 신형 함포와 포탄인데, 그게 완전히 망함."
125,125,Xa
126,126,美聲과 美貌  더욱  멋진 유튜브방송에감사드립니다
127,127,호위함이 문제죠. 아무리 큰 걸 만들어도 싱글로는 다량의 함대가 들러붙는다면 함대함 공격에는 대응이 힘들죠. 물론 위가 비었다면 아래로 채우면 되기는 하지만... 그럴 땐 잠수함 전력 노출되거든요. 어디든 보강은 있어야겠다는 생각은 드는데... 해상 보강이 낫지 않나 싶네요. 논란의 잠수함은 뒤로 하고요.
128,128,전쟁은 장난이 아니다. 미사일 일억기 보유하면 미국도 함부로 할 수 없다. 중국은 열시간 내로 살아 숨쉬는 모든 것을 숨 안쉬게 할 수 있다. 국력 더 키워서 중국에서 숨쉬는 동물이나 식물이 없는 세상을 보는게 생의 마지막 바램이다.
129,129,넌 눈못감는다에 개똥한덩어리건다!
130,130,미사일 일억기 보관할 장소가 없음
131,131,저런거 만들바에 대형 잠수함을 만들겠다
132,132,유튜버님이 직접 출연 해서 말하는거 좋다^^
133,133,극초음속 미사일이면 끝난다 5조원을 잡는 5억
134,134,서해에서 중국과 전쟁시에 미국 군함중 유일하게 살아남을 구축함이 줌왈트라는 미국 워게임 결과가 있음 실패한건 아니지
135,135,와~~~ 새해 첫 동영상이다~~~ 새해 복만이 받으세여~
136,136,오호~~~구축함이 대단
137,137,실패작이라는 말이 많던데 그래도 3척을 운용할 정도면 아주 실패작은 아닌 듯?!
138,138,W디팬스는 매번 군함 배수량 설명할때 군함의 배수량이 경하배수량인지 기준수량인지 만재배수량인지 반드시 설명하는데 그런 말도 않하는거 보면 담당자가 무지하여 정보의 뜻을 모르거나 대충대충 일하나보네...
139,139,ㅎㅎ줌왈트  한대 보유중  건쉽 여기서 보니 반갑네
140,140,녹슬어서 WD-40은 필수라던 그 배구나
141,141,우리는 21세기형 거북선을 제작해야 한다.
142,142,와 DDG 1000 주말특급 아시는구나!
143,143,"줌왈트급함! 32대 제조를 계획했다가 너무 비싸서, 3대만 만들고 끝이라는 희대의 망작!  이런 망작을 왜 선전하나?망작하나 더 인디펜던스급..."
144,144,그래도 쓸만은함인디는 걍...
145,145,02:11 보기만해도 후덜~
146,146,"""수십개가 1천Km 날아가 ‘쾅’ ESSM 쏘면..."" 내용 때문에 봤는데 이 내용은 없네요? 낚시인가요?"
147,147,감사합니다  이런 솔직한거 좋아요쓸대좀 쓰세요 삥당치지말고
148,148,줌왈트 이 배에 달린 것 대부분 한국에 있는 제품들과 비슷한대 가격은 더 산 것들로 많이 있네요...그리고 한국은 배 잘 만드는 기술도 미국 보다 잘하지요.한국이 줌와트 급을 만들지 않는 이유는 아직은 필요가 없을 뿐... 때가 되면
149,149,민간어선이랑 군용어선이랑 다르니까 못만드는거지ㅋㅋ한국이 조선업이 발달해있다곤 해도 대형함선에 최소 30노트 이상으로 순항할 수 있게 하고 최첨단 장비 달고 운영하려면 민간어선 만들던 기술로는 힘들텐데?
150,150, @국정원 지하 523층의 노무현  ㅇㄱㄹㅇ
151,151,미래 전장 예측 실패로 계륵같은 함정들을 만들어 내는 그 중 하나가 줌왈트...미해군 삽질 좀 그만해야 할 텐데...
152,152,목소리 좋네요
153,153,스텔스 기능은 고사하고 엄청난 공기저항을 받도록 설계된 우리 함정들은 잘 보고 배워라.
154,154,좀왈드함정은 현제 추진체계가 자주 고장나서 애물단지로 되가고 있단다.. 그저 미군거라면 빨아되는구나..
155,155,팩트)세종대왕급 구축함은 미국의 알레이버크급 구축함을 토대로 만들어졌다
156,156,아나운서 여자분이 잘하지만 아깝네요... 지상파 TV방송으로 소개하고 싶네요~
157,157,구축함은 비용이 너무 들고 지금에 제작 가능한 경항공모함 그건 수직이착륙 그리고 상륙장갑차 링스헬기 이리 조합의 설계는 한대로도 우리의 모든 해역 커버 가능해서 이 시스템의 완성후 우방국 수출효과는 아주 클것입니다.그리고 천무는 페트리어트 개량형 이게 조합 가능성 우성...
158,158,너무 비싸! 초음속 미사일 한방이면 감~~~~
159,159,AI의 이상한 띄어읽기 메카닉한 발음이 아니라서 좋다는 생각이..^^
160,160,실패한 프로젝트이긴 하지만 실패를 통한 데이타 축적과 경험은 미해군을 더 강하게 할것입니다.
161,161,2차 대전 이후로 구축함급 이삼의 순양함 전함들은 멸종
162,162,포탄 문제는 해결됐나?
163,163,미국이 5조원 투입 했다면.......대한민국은 1조 8천억..2조 정도면  가능할듯....( 미국의  곳곳에서 묘묘하게 빼먹기와 뻥 튀기기..느린 속도 )
164,164,줌왈츠는 순양함급 아닌가요?
165,165,"실제로 영국에선  중국의 55형과 우리나라의 세종대왕급 이스지함들도 순양함으로 분류되어 있음.말할때는 구축함으로 말하지만, 155mm함포만 안달렸지 함급은 이미 순양함임"
166,166,스텔스  도료로 우리나라도  가능합니다
167,167,어짜피 한척이상  건조 않하잖여 쓸모가없읍
168,168,2:40 미리미터라는 말은 없습니다 밀리미터지요.
169,169,2:38 155mm(구경) 62구경장.
170,170,이게 그 폭망이라는 줌왈트 입니까
171,171,일본을 착하게 만든 미국ㅋㅇㅋ
172,172,ESSM 우리는 왜 안씀? 비싸서? 머 비슷한거라도 만들어서 달고다니던가.
173,173,영상 속 진행하는 아나운서 이름 궁금합니다
174,174,미국 국방예산이면 전세계 기아가 해결됨 하지만 냉엄한 양육강식이 지배하는게 국제  사회의 현실
175,175,줌왈트 완전 개폭망 아님요?
176,176,줌왈트는 망한거 아닌가?ㅋㅋ
177,177,우리 것은 자랑하고 적의 것은 폄하하고....  병졸의 사기를 진작시키려는 의도인가?
178,178,핵잠수함까지 극비 개발하셨던 노무현대통령
179,179,아 진짜 정보 엿같이 왜곡정보만 전달하네. 줌왈트 군함 이제 안만든다 현재 있는 구축함을 개량한다고 하더라 어 이런 허위정보를 날리는 채널이 다있나...
180,180,K국방이 문제가 아니라..... 처음으로 목소리의 여성을 봤음..... ㅋㅋ
181,181,중항모가격이믄 ㅋㅋ 가성비많이딸리네
182,182,5조원 10배 바가지같네 ㅋㅋ 미군은 인심도후하지 5조가 뭐냐  구축함 한척에
183,183,조중동만 아니였다면 보유가능
184,184,이게 왜 게임 동영상...?
185,185,실패한 돈먹는 하마가 아닐까~
186,186,줌왈트 실패작인데!
187,187,좋으면 뭐해..써먹을때가 없는대ㅋ
188,188,응 어뢰하나에 1조 삭제~
189,189,저걸 우리나라에서 계량해서 잠수항공모함으로 만든다면....
190,190,돈 낭비
191,191,길이가 부족해서 안될 거 같음. 뭐 전투기 사고낼 것도 아니고 저 길이면 캐터펄트만 달아도 나머지 공간이 없을듯
192,192,"이거 Lcs랑 더불어 망한 프로젝트인데  ㅡㅡ,"
193,193,이게 왜 게임 급상승???
194,194,그냥 양산하지 왜 줄여?
195,195,확실히 과스펙이다. 레이저포나 레일건이 있다면 모를까... 차라리 저거 하나 보다 세종대왕급 이지스함 4척이 우리에게는 더 효과적일 것이다.
196,196,유지 보수 돈 겁나 깨지고 힘들다던데
197,197,토마호크가 있는데 뭔 전함거포를 논해 ㅋㅋㅋㅋ
198,198,거함거포아님?
199,199,얼마전에 작년 말 줌왈트가 서해 앞바다에 진출하고 중국 항모전단 도망쳤던 상황이 있었음
200,200,줌왈트 고철덩어리 아님? 미국방산의 현수준한국에게 맡기는게 훨씬싸고 빠를듯
201,201,줌왈트함  실패작이라고 하던데
202,202,????????? 아니 뉴스떳으면 영상을 수정하던가 ㅋㅋㅋㅋㅋ 녹나고 고장에 아무짝에도 쓸모없는 고철아닌가?ㅋㅋㅋㅋㅋㅋㅋ
203,203,갑자기 중국해군 얘기가 왜 나오는겨? 무조건 크게만 만들면 세계 최강이라고 자랑하고 다니겠군 어리석게 ㅋㅌ 그럼 유조선이 최강이네?
204,204,저거 망작아님?
205,205,머니투데이가 적폐라서 구독  누르고 싶지만 못하겠네
206,206,풋 mtn 답다 열나게 미국 무기 빨아주네  그렇게 좋으면 계속 건조 하지 포기 하냐 안좋으니까 포기하는것 아닌가? 그만 해라 역겹다
207,207,공격헬리콥터도 탱크보면 피해야함  탱크포탄이  미사일 로켓보다 빠르니까
208,208,"근데 베테랑 포수라 해도 전차포로 대충 시속 200킬로미터 이상으로 움직이는 헬기를 맞출 수가 없음.현대 MBT에 사용되는 탄이 APFSDS, HEATFS, HESH가 있는데 그중 가장 빠른 초속 1130M의 APFSDS라도 그 헬기를 맞춘다? 게임에서나 가능한 일임.근거리인 300~500m 정도 거리라 해도 포탑 선회 속도가 부족한 경우가 있고 포와 목표를 정렬한다 해도 움직이는 물체라서 약간 더 앞쪽으로 쏴야 함.거의 불가능하다는 거"
209,209,헬기 속도가 있지;;
210,210,일베 상도ㅡ악행은 쌓입니다ㅡ악이 아닌 덕을 쌓읍시다ㅡㅡㅡㅡㅡㅡ★하는짓이 일베와 같아 그들이 수십년간 저지른 악행을 대부분의 사람들은 일베의 소행으로 착각하지만 몸에 쌓이는 악행까지 막지는 못합니다ㆍ
211,211,이동하는 무기화약고 그 자체라더만. 한국도 꼭 보유했으면 좋겠다. 그래야 주변국 제압하지.
212,212,자라 장난하나
213,213,줌왈트 퇴역하기로 한거아녀
214,214,왜 게임임?
215,215,아스널 구축함보다 줌왈트가 더 현실성이 있겠네 ㅉㅉ
216,216,ㅣ
217,217,미국 가격도  거품이다.
218,218,Ù
219,219,미국무기는 거품이 많다.우리는 2조원이면 가능할 것 같다.
220,220,Kddx사업이후로^^이순신급기존이지스함사업후속으로(중구축함개발진행)을진행을합니다(한국형줌월트)몇척이건조할껀지는모르겠네요ㅠㅠ다만kddx-2배치1사업으로할것같은데요^^좀더기다려봐야겠네요
221,221,5조원이면 얼마 안되네요 지금 외국인 노동자가 한해 국내에서 가져가는 돈이 6조원 입니다 그중에 중국이 5조원 가까이 자국으로 가져가고 있습니다 정부가 조선족 비자 남발을 멈춰야 하는데 큰일입니다!
222,222,이명박이때 얘기좀 하지 그랬어
223,223,그것만 보고 이야기하면 바보죠..  외국인들이 우리나라에 와서 벌어다주는 돈이 얼만데요 조선소만 가더라도 힘들다고 우리나라사람이 일을 안합니다. 그럼 조선소 배는 누가 만듭니까 ㅎ  일할사람이없으면 수주도 못하죠 일본 미래문제가 여기서 나오는데 일본 경제 침체되면서 인건비가 상승하지 않아 외국인 노동자들이 앞으로 안올까봐 걱정중입니다. 일할사함이 없으면 그나라 경제도 망하는겁니다. 조선족들이야 대림동에서 자영업으로 빨아먹어서 문제지만 조선족빼고는 필요한 외국인노동자들임
224,224,여가부라고 했어야지
