,Unnamed: 0,댓글
28,28,"하이에나는 개과 아녜요! 생긴거만 비스무리하게 생겼지 개, 고양이과  공통조상에서 갈라질때 초기에 따로 갈라짐! 사향고양이랑 더 가깝데요! 너구리가 개과임"
29,29,하이에나는 하이에나과 입니다
30,30,하지만... 하이에나는.. 개과가 아닌걸!!
31,31,하이에나도 귀여워해주세요 ㅠ
32,32, @Golden Bug  하이에나는 하이에나과 입니다
33,33,북극늑대는 왕좌의게임 다이어울프네
34,34,이건  못참지ㅋㅋㅋ구독안할수가 없네 ㅋㅋ
35,35,구독 감사합니다 갯과 대백과 2편도 준비중이오니 많은 관심 바랍니다😆
36,36,1일1영상ㅋㅋ편집자님 노예계약 하신거 아닙니까?ㅋㅋ
37,37,동물의 왕국은 법정근로시간을 엄격하게 준수합니다😁👍😆
38,38,동물의 왕국 찐팬임 ㅎ
39,39,물개는 물개과하이에나는 하이에나과어렵네...
40,40,동왕은 사랑이지
41,41,동왕은 사랑❤️
42,42,"갯과 동물이 뭐여? 표준,  표현맞춤법타령으로 언어가 뭉게지네,,  개과동물,,"
43,43,큰댕댕이 작은댕댕이 싸나운댕댕이 ㅋㅋㅋ
44,44,고양이에 이어 개도 떴다
45,45,갯과 대백과사전 2편도 준비중입니다❤️
46,46,"동물의 왕국 로고의 '유튜브' 표시를 안 할 수 없을까요? 어차피 유튜브에 올리는 동영상 자료이니 굳이 유튜브라 할 것 없고, 화면에서 불필요한 문자 캡션이 있으면 눈에 거슬립니다. 법적인 어떤 이유가 없다면, '유튜브'라는 표시를 없애주셨으면 하네요."
47,47,피드백 감사합니다☺️영상 업로드할 때 반영하도록 하겠습니다
48,48," @KBS 동물의 왕국  관심 가져주셔서 감사합니다. 최근 우리 국민의 시청 트렌트는 잘 아시다시피 방송에서 탈피하여 유튜브에서 방송사의 영상을 시청하는 방향으로 바뀌고 있습니다. 저도 지역 케이블 방송을 가입하였지만, 한 달에 1시간 정도 시청하나 마나입니다.케이블 방송의 방송 화면을 보기 싫어하는 이유가 중간 중간에 ALL, 19와 같이 시청자 연령 표시가 됩니다. 좀 있다가 다음 프로그램 안내 캡션이 나옵니다. 단지 문자로만 나오는 게 아니고, 동적인 장면이 포함되어 다음 프로가 소개됩니다. 그러다가 하단에 날씨라든가 코로나19 안내 자막이 흘러갑니다. 어떤 경우는 중간 광고가 튀어나옵니다. 프로그램 한 편 보는데, 프로그램명, 방송사명, 날씨, 시간 안내는 기본으로 들어가고 거기다가 온갖 안내 캡선이 나타났다가 사라지니까 유튜브 동영상 시청으로 몰리는 것입니다.kbs도 교양 다큐는 유투브 시청으로 수익을 내기로 한 이상, 캽션을 최대한 줄이십시오. 동물의 왕국도 시작할 때 끝날 때 한 5분만 보이고, kbs란 표시, 동물의 왕국이란 표시도 없애서 전체가 자연 영상이 나오도록 한다면 더욱 감상을 즐겁게 할 것입니다."
49,49,늑대는 절대 길들여지지 앓는다.그런데 사람도 본성이 바뀌지 않기는 마찬가지다.거기에는 선천적인 사기꾼도 있다
50,50,"전에 늑대가 어떻게 개가되었는지 연구하는 다큐에서 보니, 여우로 실험하는데 그나마 사람을 따르는 애들을 키워서 6대까지 가니 여우가 애교많은 개같이 행동하더라고요. 반대로 일반 여우는 6대까지가도 전현 길들여지지 않고요. 훈련보다는 기질을가진 유전자가 중요한것같더라고요."
51,51,지금의 개들도 그렇게 순하고 사람한테 입질안하고 말잘듣는애들만  살리고 수 대에 걸쳐서 교배시켜서 기를수있게 만든거라던데
52,52,우와.. 그렇군요! 너무 신기한 것같아요
53,53, @HAPPY JGL  인간이 개들을 교잡한건 수대가아니라 수십만대로 거슬러올라가야할겁니다 지금 순종이네뭐네 하는종들은 1800년대 영국에서 수많은 교잡으로 탄생한거구요
54,54,"추운 날씨에 아이들의 붉은 볼을 보니, 어릴때 살이 트서 손발이 갈라지고 피가 나던 옛날 생각이 난다."
55,55,어린 늑대도나름 야생의 기가 느껴지네요
56,56,저렇게 키워서 가죽 벗겨낸다는게 조금 충격이네🥺
57,57,😭😭😭
58,58,키우는이유가 그거였군...흠 공존은 힘들거라생각했음 댕댕이도 주인을 무는데
59,59,으어..ㅠㅠㅠㅠㅠㅠㅠ
60,60,어쩌면 늑대를 개로 길들인 사람들은 유목민이 아닌 농경문화를 가진 사람들이 아닐까 싶네요..매일 육식을 하며 자란다면 가축에 대한 사냥본능을 절대 버릴 수 없을듯...인간의 밥을 먹어야 배고픔과 고기에 대한 유혹을 떨치고 비로소 개의 특성으로 변화했지 않았을까 싶네요.
61,61,굳이 농경민이 위험한 늑대를 길들일 필욘 없었을듯. 유목민이 사냥에 늑대를 이용하면서 길들였을거라는게 더 맞을듯
62,62,개는 육식인데요;;;
63,63, @Dexter Tylor  쌀같은 곡식도 먹음고구마도 먹고 채소도 먹음개는 늑대랑 다르게 잡식이 됨
64,64, @배성민  저 시절의 개를 얘기한거죠..ㅎ 그리고 현세의 개도 아직까지는 곡물섭취의 비율에 대한 논쟁은 이어지고있습니다ㅎㅎ
65,65, @배성민  저희집개들도 양배추.청경채.상추 환장하고 먹지만 결국은 육식을 해야하니까요ㅎㅎ..
66,66," @Dexter Tylor 님. 육식을 좋아하는 건 사실이지만 아무거나 잘 먹는 잡식성입니다. 시골에서는 잔반을 먹여 키웠어요. 사람똥, 쥐나 작은 동물도 먹지만 밥만 잘 주면 들짐승은 잡아서 안 먹기도 해요."
67,67, @정anjwl19  그런부분들은 다 사람이랑 생활하다보니 맞춰진 부분을 배재할수는 없겠죠..ㅎ 하지만 아직까지는 분류학적으로 육식동물이 맞고사람의 관점으로본다면 잡식에 가까운 육식동물이겠죠??길들여지기시작한시점이나 들개들은 지금도 초식을 통한 기타영양소  섭취가 아닌 소동물의 장기를 통해서하구요..반려견들이 비건식을 해도 기타 육류에서 얻을수있는 오일을별도 첨가해주거나 생식을해도 기타 채소나 과일에서 얻을수있는 영양제를 첨가하는것이 그의 근거이죠
68,68,"늑대 중에 약간 유전 변형이 생긴 애들이 다 커서도 끝까지 인간을 신뢰해줬고 그래서 사람과 공존하는 데 아무 위험 없어 결국 사람과 함께 살아 가게 된 거 아닌가 함. 전에 어디서 DNA 가지고 어쩌고 해 봤던 건가? 연구 관련 기사를 봤던 기억으론 어떤 유전질환 같은 거였는데, 사람도 동일 증상 사람은 남을 의심하지 못하고 무한 신뢰한다고... 개가 좀 사람을 무한 신뢰하죠"
69,69, @Dexter Tylor  개는 잡식동물 입니다
70,70,"우선...개과 동물은 기본으로 잡식입니다.육식이 아니거든요.다만,늑대&여우 중에서 순둥순둥한 녀석들이 결국 서로의 필요에 의해 바뀌었다는게 맞는거 같습니다.고양이도 곡식을 보관하는  창고에 넣기만 그 존재만으로도 쥐가 사라집니다.쥐가 인류의 밥인 곡식거리를 먹는 동물이니까 인류가 힘들게 일해서 얻은 곡식을 고양이가 지켜주니까요.심지어,사람을 포함한 영장류들은 본능적으로 뱀을 포함한 파충류를 극혐하는데 그 파충류의 천적이 조류와 고양이임.실제로 사람이 아주 극혐하는 뱀을 고양이 성묘가 놀이감으로 가지고 놀더라구요."
71,71,개들도 가끔 늑대의 본성을 들어내곤하죠
72,72,개처럼 키워서 파수꾼처럼 이용할 줄 알았는데 기껏 키워서 가죽을 벗겨낸다니 안타깝고 충격이네요
73,73,뭔 충격이여. 가축들도 우유 짜내다가 잡아먹는데... 쟤네는 곡식이 없어ㅎㅎ. 이게 다 반려견 문화때문에 생긴 고정관념이다. 아무리 생각해도 소고기 돼지고기는 되고 개고기는 안 된다난 게 난 상식적으로 이해가 안 감. 소 돼지도 곁에 두고 키우면 얼마나 애정이 많고 애교 많은 동물인데.
74,74,보신탕 펄펄 끓여서 고기로 충당해도 모자랄판에..
75,75, @요세푸스   --;;  그럼 인간도 드세요. 인간은 왜 안되지... ?
76,76, @하톨이  와 그럼 개가 인간이랑 같다고 생각해요?
77,77, @마마마  맞아요..동물보다 못한 인간들 천지죠...
78,78,와ㅋㅋ 인간도 드세요라는 반박이 나오네 진짜ㅋㅋㅋㅋ 세상 개 말세네 그냥
79,79, @하톨이  그럼 동물보다 못한 인간들 좀 드세요.
80,80, @kkkk므고   ㅎ 조소하는 글이예요.
81,81, @하톨이  뉘예~뉘예~
82,82, @하톨이  '그럼 인간도 드세요'에서 벌써 비논리 출발ㅋㅋㅋㅋㅋ개빠들의 머릿속에서는 '개=사람'이고 그다음 단계의 동물들이 있는거임ㅋㅋㅋㅋ 거의 종교적인 신념과 비슷해서 어떠한 대화도 안통하죠ㅋㅋㅋ 개를 먹는데 사람은 왜못먹냐는 말이 어캐나오는거지? 사고구조가 신기할따름이다ㅋㅋㅋㅋ
83,83,늑대는 길들여진다. 다만 식욕이 왕성한 늑대의욕구를 채워주지못하기때문에 늑대는 가축을 공격할것이다
84,84,욕구를 못채워줘?야하다
85,85, @三준  욕구가 그 욕구가 아니잖아
86,86,암컷 늑대를 사와야하나요?
87,87,먼개소리세요 식욕을떠나 공격성이 몸에벤 야생동물인데
88,88, @문태리  사람 손에 컷는데 무슨 야생늑대야 이 멍청아
89,89, @곽튜브는유아인  ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
90,90, @문태리  국내에 늑대 농장도 있는데요??당연히 개보다는 더 위험하긴 하겠지만 한국에도 사육 사례가 많은데 무슨소리..몽골 환경에서 늑대한테 항상 풍족한 식사를 제공하지 못할텐데 주변에 먹을게 널려 있는 상태에서 늑대가 가축을 공격 할 수 있는 등 관리가 안되니 도축하는거죠.
91,91,다 기른뒤 죽여서 가죽팔다니그정 쌓인거도 늑대는 해가 지나면사람을 따르지않구나 절대 길들여지지않는 야생 니들의운명ㅠ
92,92,난 절대라는 말은 믿지 않는다.  저 길러진 늑대들도 세대를 이어 길러진다면 반드시 길들어진다고 생각한다.모든 생명들이 환경에 따라 진화해왔듯~~~~
93,93,사람을 따르는 유전자가 있음. 계속 비슷 형질끼리 교배하며 두드러지는거지. 절대 훈련으로 불가함. 그래서 늑대가 개를 보면 유전결함있는 장애견으로 보인다고 함. 마치 우리가 보는 다운증후군 같이.
94,94,진화론 없다는거 알고 계세요? 단지 dna 오류일 뿐 그속에서 강한 종만 살아남아서 번식하는것입니다. 예로 신석기 시대에 검은 나비만 있었는데 지금은 흰나비 개체가 훨씬 많아요 이건 진화한게 아니라  검은나비보다 흰나비가 유전적오류로 생겨나서 흰나비가 많아진겁니다. 포유류도 이론은 같다네요. 저도 이거 알고 충격.. 아마 우주빅뱅이 우연히 난것처럼..
95,95," @강루비  진화론은 없는 이론이죠,,하나의 종이 진화를 했다 치면 진화하는 과정에는 아주 많은   여러 가지의 중간 단계가 무수히 나와야 하는데 지구에 이렇게  무수히 많은 종의  생명체가 넘처 나는데도 진화의 중간 단계는  없죠.."
96,96, @크리스마스& 엘크 아저씨  동갑합니다. 진화되서 특별한 능력을 얻는것보단 그 환경에 최적화된 dna만 살아남아서 번식하는게 가장 합리적이라고 생각되네요
97,97,늑대는 길들여지지 않아서 울프견도 엄청 위험하고 길들여지지 않죠
98,98,이게 정답. 유전자가 개와 달라 절~대로 길들여지지 않음. 그냥 강자인 사람에게 복종하는것. 개와는 절대로 다름.
99,99,위대한 도전이겠네용
100,100,늑대는 본능적으로 우두머리 (알파)만을 따릅니다. 그리고 그 우두머리가 빈틈이보이면 자신이 알파가되기위해 도전합니다.(사람이라면 무방비상태에서 공격당함)
101,101,사육자가우두머리알파억활하려먼힘으로제압해야함수시로쥐어박아서제압해야함정글법칙으로사육해야성공한다신ㅅ적으로하면애들에게씹힌다
102,102,늑대마다 달름 뒤에서 공격하는 애도있고 결투하는것처럼 서로 마주보고 싸우는애들도 있고
103,103,동물농장에서는 길들여졌던데 ㅎㅎ
104,104,귀여워ㅠㅜ🥰
105,105,절때 끝나질 않을 싸움
106,106,뭐하러 납치해오냐 그냥 냅두지 ㅡㅡ;;;;;;;;;;;; 불쌍하다
107,107,영상 잘 보고 갑니다♥♥♥
108,108,근데 아무리 늑대라도 어렸을적부터 키우고 먹이고했으면 정도 많이들고 그럴텐데 다커서 죽인다음 가죽을 버끼다니ㅜㅜ 진짜 너무하긴하네요
109,109,생각을 바꿔서 닭은 병아리때부터 키워서 알도 먹고 나중에는 잡아먹는데 님은 완전비건이세요?
110,110,채식주의자 아니라도 보통 직접키운 동물 잡아먹는건 마음이 쓰이긴하죠미친 채식주의자들이 본인의 일그러진 동물애호를 강요하는게 불편한건 사실이지만 요즘엔 당연히 느낄 수 있는 감정들까지 님은 비건이냐는둥 비꼬는게 좀 과한느낌..
111,111, @HAVE FUN  현실은 빼고 상황만 놓고 감정이입을 하니까 문제죠..당장 우리야 배부르고 등따시니까 저런 행동이 비인도적이라 하겟지만 저 사람들 입장에선 먹고살기위한 터전에 위협을 가하는 요소를 없애는 최소한의 행위일 뿐이죠
112,112,나도 첨엔 그리 생각했는데~~ 곰곰히 생각해보면 역시 환경의 문제....우리는 유튜브나 보면서 의식주가 풍부한 환경이지만 저들에겐 따뜻한 털가죽과 음식이겠죠.....
113,113,마지막 심쿵 ... 명품이니 뭐니 다 똥개로 만들 비주얼이네
114,114,기여오ㅠㅠㅠㅠㅠㅠㅠㅠㅠ
115,115,늑대 존잘이네 ㅋㅋㅋㅋ
116,116,야생 호랭이도 길들여지는데 늑대가 길들여지지 않는다그래서 죽인다 잘못된 정보같음..ㅎ
117,117,"다른 방송들에서 늑대와 유대감을 계속 유지하면그 사람만 알파로 따르고다른사람한테는 공격성을 보임.개는 사회화 훈련으로 그게 커버되는데늑대는 본능대로만 하다보니 훈련이 잘 안됨.사람 공격하기전에 죽이든지아니면 개장을 만들어서 가둬키우든지 , .근디 저사람들은 그냥 전자를 택하는듯 ."
118,118,와~ 송곳니무섭네요
119,119,늑대들 잘생겼네.
120,120,아름답습니다. ~
121,121,늑대가 가축을 잡아 먹는다 했는대 먼저 인간이 늑대 구역에 둘어와 살고 점령을 하고 늑대도 굶주림에 잡아 먹는거죠 배고푸니까 같이 사생하고 살아야 하는대 ㅜㅜ
122,122,그럼 인간은 늑대 개체 보존을 위해 굶나요?.. 그게 약육강식 입니다.
123,123,그런 식으로 말하면 인간은 모두 멸종되야지요.
124,124,난 이런 것들이 젤 싫음. 혼자 착한척...
125,125,진순이 팔 뜯어 먹을때 소리 지르면서 살려달라고 울부짖읓꼬면서 착한척 ㄴㄴ
126,126,저렇게 키워놓고 사람을 공격하면 죽여야하는게 맞다
127,127,크 가죽에 팔고살과뼈는 밥도둑이 따로없네
128,128,"송곳니를 제거하고, 발톱을 뽑아 버리면,함께 살 수 있음."
129,129,물리적인 방법으로 통제할수있지만  늑대본능 성격과  성질은  어떡게 할건지 우리에 가두어놓고 키울수도 없잖아요 몽골유목민들은 가축보호에힘쓰는데 개라면 가축들 보호하겠지만 늑대는 고기도먹어야 하고  관리비용 더들가겠어요
130,130,늑대는 송곳니로 목을물어 죽이지않음.턱힘으로 살을 썰어서 죽임.  문다음에 머리를 털어서 치명적인 상처를 만듦.송곳니뺀다고 해결안됨.
131,131, @Vivian Lee  헉 무섭따.글쿤요.
132,132,하튼 아는체하는 댓글들이란...찢찢..
133,133,태어난 순간부터 함께해온 개 조차도 주인을 공격하는 개물림 사고가 발생한다. 하물며 개보다 유전적으로 공격성이 강한 늑대가 언제든지 돌변할 수 있다는 생각을 못하는게 신기하다.
134,134,하아~너무 기여운데...앞 날 운명이ㅜㅜ
135,135,죽이지마세요  살려주세요.흑흑.
136,136,그냥 놔둬~~~~ 인간들아.제발 건들지마라  ㅠㅠ
137,137,은미야 니가 저동네에서 결혼하고 애낳아 살잖아니가 한순간 자리를 비우면 저 늑대는 니 아기를 물고 간다.늑대도 먹고 살아야지.
138,138,은미 지 상황 아니라고 주둥이 막 털어버리네 ㅋㅋㅋㅋ
139,139,은미 집 벌레는 좋겠다. 안잡겠지?
140,140,호랑이도 길들여서 같이 살던데 왜 늑대는 안될까여
141,141,늑대와 개는 유전적으로 100%일치 합니다..
142,142,크면 사냥해서 잡아먹고 지금은 어미에게 돌려줘라...ㅠ
143,143,인간만큼 잔인한건역시 없어요늑대가 너무불쌍합니다
144,144,"애기들은 다 귀엽구나,살려주세요,"
145,145,가죽 벗겨서 판다고항다 키워서  ㅠㅠ 슬픔
146,146,사람과 공생할려면 이빨을 모두 날카롭지 않게 임플란트를 해주면 가능하겠네요
147,147,이빨을 다 뽑고 실리콘틀니로 바꾸면 될듯요..
148,148,늑대와 사람 모두 윈윈이군요.어릴적 버려지면 늑대는 이미 죽었을몸.고맙게도 사람이 데려와 삶을 좀 더 연명하고사람은 또 그 늑대에게 좋은 가죽을 얻고.서로에게 이득인 모습이었습니다.
149,149,말도 안돼는 소리 데려다 키우면 는늑대 본능적인 공격서미 있어도 키워준 사람에게는 따르른법 처음부터 키워서 가죽을 쓰러고 수입으로 생각하고 기뻐했을거란. 생각
150,150,저 사람들을 본인과 다른 사람이라고 생각하기 이전에 저 사람들의 입장에 본인을 먼저 대입해 보세요. 그냥 이득만 취하려는 사람들이 아니라 본인처럼 동물을 아끼는 마음이 있는 사람들이라고 생각해 보세요.저들도 여러 경험을 통해 늑대를 기르고 있는 것이겠지요
151,151," @이순영  저 사람들이 처음부터 먹기 위해 키웠는지, 아끼는 마음으로 키웠는지는 알 길이 없지만 지금은 왜 저렇게 사는가에 대해선 영상에서 자세히 알려주고 있죠?인간의 통제를 벗어날만큼 성숙해지는 시기가 됐습니다. 확실하다 단언 할 수는 없지만 주인은 잘 따른다고 해봐요. 늑대에게 주인의 가족과 그 기르는 가축등은 늑대의 점심메뉴일 뿐입니다. 주인만 따르면 뭐해요그리고 저들이 사는 환경상 털과 가죽, 식량을 얻기에 늑대가 적합한 것일 수도 있겠죠~"
152,152,그대로두어야 어미와 살죠 아가축땜에 ..  개체를 줄일수...
153,153,진짜 궁굼하다 우리나라 강아지 훈련사가 밀착훈련 시키면 공격성을 줄일 수 있을까???강아지 훈련사분들 모으고 강아지 지속적으로 관찰하면서 방법을 연구하면 어렸을때 온 늑대들은 공격성을 제어할 수 있을까???제일 좋은 방법은 체력 소모 시키는게 제일 효과 있을거 같긴 한데
154,154,울타리안에서 키우는분 계신데 주인빼고는 아무도  따르지않고 공격하는거봐서는.. 어느정도는 인식되는거 같아요
155,155,늑대도 몇세대 지나면 개처럼 귀가 접히고 온순해짐
156,156,애완견처럼 되는건가 했더니 가죽을 벗겨 버리네
157,157,그냥두면 어미가데리고갔을텐데...
158,158,야생늑대가  더 크면 사람과 유목민 재산인가축을 공격한다는데 불쌍하고 유목민들이 너무 하다는 사람은 그럼 전세계 가축업하시는분들 다 너무하겠네??
159,159,어쩌다가 한번씩 극소수가 길들여지기도 하지만.. 1%도 안된다던데.
160,160,세상에 늑대는 늑대군
161,161,겁나 멋있게 생겼다
162,162,개처럼 키우려면 힘들려나?~
163,163,젖주고 개사료 먹이면 될텐대 저긴 사료가 없어서 생고기먹고 늑대습성은 살아있겠지
164,164,그냥 어미에게 돌려주지요생이별을~~
165,165,저들은 살기위해 가죽을 벗기는것결코 재미나 취미가 아님
166,166,세상의 이런일이에서 인가 보니 한국의 어느 지방 꼬마아이가 늑대무리와 어울려 마치 강이지 다루듯 하던게 기억나는데
167,167,그래서 그것도 세상에 이런 일이.
168,168,인간은 제일 잔익하다  그냥두지  불쌍다
169,169,아고 귀여워라 ㅋㅋ
170,170,귀엽네
171,171,늑대에서 개로 길들이는 과정의 다큐 안봤나 다들ㅋㅋ 관심이 없어 아주. 말잘듣는 형질끼리 교배하는 유전의 결과야. 태어나서부터 사람을 따르는건 유전적결함인거야. 훈련이 아니야.
172,172,EBS가 이 영상으로 재탕 많이하네.
173,173,ㅈㄴ 너무하다... 저렇게키우고 가죽을 벗겨죽이다니...;
174,174,불쌍하다...
175,175,이상하게 이 영상 몇년에 걸처 우연히 세번째 보네..
176,176,7:34 결론:어른 늑대가 되면 야생성 때문에 대부분 가죽을 벗겨 판다.
177,177,불쌍하다ㅜㅜ  가죽을 벗겨 판다니.... 인간이 제일 잔인하다.
178,178,너도 고기먹잖아 깃털옷입고 ㅋㅋ
179,179, @그러냐  난 초등1학년 부터 육식 일절 안먹는다~닭잡는 거 보고서
180,180, @사랑짱  식물은 생명체가 아니라 무기물 이야  니논리대로면 너는 먹지 말아야지  식물도
181,181,안타갑다 사람이 키울때 내가죽을 벗긴다는걸알고. 그렇게 주인을 따를수 있을까. 사람이란 어찌보면무지하고 잔인하고. 저사람들 가죽 부터벗기야 돼는데
182,182, @김정호  니 논리대로면 굶어 죽으란거냐!  동물은 인간과 교감도 가능하기에 내 정서상 먹지 않는다는데 그게 뭐 비난 받을 일이냐!내가 고기 먹는다고 비난이라도 했냐!괜히 시비터네!
183,183, @사랑짱  잔인하다며? ㅋㅋㅋ척박한 땅에서 생존을 위한 상대의 문화를 존중해라
184,184, @불량고양이  너나 존중하며 댓글 달아라!  초면부터 불량하게 반말이냐!
185,185,논리도 없으면서 혓바닥은 더럽게 기네
186,186, @blue sky  참 인격이 미성숙한 인간들 많네~~
187,187,귀여워라^^
188,188,한마디로 날카롭다 !
189,189,엄청 재탕자주하네 그만큼 조회수가높다는거겠지
190,190,늑대나 사람이나 고쳐쓰지 못 하는군. ㅋ
191,191,그냥 놔두지 자연에 섭리를 거스르면 안되는디.
192,192,인간이 젤 잔인하다 그냥두고오지
193,193,생존이 걸린 문젠데요 뭘.
194,194,두고오면 가축 또 잡아먹지요
195,195,고기만 먹여 키워야 할건데얼마나 매일 많이 먹을까 가축남아돌면 키우고  양 염소 아까우면 키우지마
196,196,본성은 못 속이죠
197,197,저렇게 말고. 잘때도 같이 자고 하루종일 같이 있고 목줄 해서 산책하고 하면 길들여질거 같은데.
198,198,"저 사람들이 늑대의 습성에 대해선 우리보다 훨씬 많은 경험을 했으니그렇죠 뭐한 마리가 길들여질까도 랜덤인데 복불복 뽑기 잘못한 대가로 내 부모님, 자식이 물려 죽고 납치당한다면.. 가축을 뜯고 죽여서 식량까지 더 부족해진다면.. 저들도 저게 최선이겠죠?"
199,199,남자는 늑대 여자는 여우 중성은 노루
200,200,마멋불상해 ㅠㅠ
201,201,늑대는 늑대구나..
202,202,어휴 귀여워라
203,203,인간이 잔인하다 늑대찡 불상해 하는 애들은 모자란 애들인가? 아니면 풀만 쳐먹는 토끼생키들인가?
204,204,늑대  불쌍하다.
205,205,이빨 몇개를 제거해서 키우면 되지 않을까?..~*
206,206,중국 더저우란 곳에서 늑대키우는 사람 봤는데 말 안들으면 몽둥이로 때리고 ...
207,207,가죽은 벗겨서 팔고 고기는 회식용으로 냠냠 ㅋㅋ
208,208,풉 옛날 우리 어릴때 겨울에 터서 얼굴에 촌병걸렸다고 할때같이 저동네 애들이 그렇네~ㅋㅋ
209,209,결론 : 나중엔 결국 죽여서 가죽 팔아먹음
210,210,그리고 늑대 커도 커여운데 양심이...
211,211,너무 예쁘다
212,212,아이구 엄마 한테 그냥 두지…
213,213,강형욱 아저씨 어린늑대면 조련 가능할지도
214,214,잔인하다.진짜 인간은  가장  사악한  동물임이 틀림없다
215,215,"제목이 맞지않게 지어졌네.  "" 차마 죽일 수 없어"" 가 아닌, 어미가 있는걸 훔친거고,키운정이라도 있을텐데...1년 키우고 가죽을 얻으려고 죽인다는 잔인한걸 뒤쪽에 방송내용이 있는데제목이 차마 죽일 수 없어라니...  내용과 상반되는 제목인거 아닌가?측은지심과 행복한 반려를 기대하고 봤다가 뒤가 너무 황당하다"
216,216,난밍크 동물희생으로 옷만드는것들 절대 반대다 그냥좀 놔둬 제발
217,217,흐음 이거 100번은 본거 같은데 ㅋㅋㅋ
218,218,어릴때부터 젖주고 밥주고 키우면 가능할듯~~~~
219,219,좀더크면 고기랑 가죽으로 변신
220,220,어미가 없나? 불쌍하게.
221,221,우리나라 어린여자아이늑대대장 있잔아  길들여졌던데?
222,222,우리나라에 늑대를 키우는 가족들은? 동물농장 프로에도 나왔는데 ?
223,223,어릴때부터 뒤지게패면서키워도 길들이기 힘들려나?
224,224,키워서  가죽을 판다?   인간이 젤 무섭다..잘생겼네
225,225,이양반아 저지역 사람들은 저렇게 해야 살아간다 넌 소 돼지 닭을 안키우고 돈주고 사먹으니 좋은 사람같냐
226,226,이런 되도 않는 말하는 니가 더 무섭다
227,227,약육강식 불쌍해도 받아드려~~
228,228,비건이냐? 식물은 생명아니야?
229,229,짐승입장에선 당연
230,230,시골에서는 잡아먹음
231,231,재탕 업이네  늑대 개처럼 키울수 있음
232,232,늑대가 길들어서 개가 된걸로 알고있는데...
233,233,개는 돌연변이래요. 늑대의 후손이긴 한데 특정 염색체였나 어딘가가 고장나서 사람을 맹목적으로 좋아한대요.
234,234,진돗개가 늑대와 가장 염색체가 가깝다고 하더군요.
235,235, @전아녜스   뭔 헛소리... 진돗개는 늑대가 없는 섬으로 들어가서 고립되었기 때문에 한국에 남아있는 순종 개 중에 가장 늑대 유전자와 유사성이 떨어짐. 풍산개가 훨씬 늑대에 가까움.
236,236, @Erin Hwang    늑대와 개는 조상이 같은 것이지 조상과 후손 관계가 아닙니다. 개로 개량된 야생종은 멸종하고 없습니다.
237,237," @윤석열이 마누라 줄리는 창녀  시바견이 늑대와 가장유사한 유전자라던데,,,"
