,Unnamed: 0,댓글
52,52,빙어 잡자마자 초장찍어 먹는거 어릴때 tv에서 첨 봤을때 생각한거미끼로 구더기 쓴건데 잡자마자 먹으면 빙어 위에 들어있는 싱싱한 구더기도 같이먹는거 아닌가?이걸 늘 의문으로 갖고있었는데 영상에서 시원하게 말해주셔서 정말 감사합니다!
53,53,사람마다 의견이 다른듯 우마 영상 보면 바늘 구조상 절대 구더기가 빠지지 않는 구조라네요
54,54, @coff ee  종종 구더기가 빠지기도 한답니다~ 어쩔땐 바늘이 끊어지는 경우도 있고요. 항상 조심해야돼요!
55,55,빨간 마스크 형이 구더기는 같이 먹을 일이 거의 없다고 했으 안심하셔도될듯
56,56,나도 빙어 잡고 싶다
57,57,잡은애들 전부 째보시면 구더기 없어용
58,58,바늘이 중요 !! 좋은바늘을 쓰세요~!!!
59,59,근데 빙어를 파는곳에 가보면 메뉴자체에 살아있는 빙어를 주는곳이씨는데 그런것은 기생충을 전혀 제거안하는건가요?
60,60,송사리 비슷하네여 잡기도 힘들겠어유16수고하셨습니다
61,61,구독자님 좋았겠어요~ 정말 즐거워 보여요~
62,62,ㅎㅎ 세상 다가진 기분이었습니다 
63,63,정브르형 옛날영상에 빙어회로먹은영상있는데ㅎㅎ
64,64,아이들하고 오늘 하모니 방문드렸었는데~빙어 낚시 가셨었나봐요~
65,65,빙어낚시 계절이죠 빙어튀김도 생각나고
66,66,빙어 많이 잡으셨네요
67,67,빙어는 겨울에만있나요?
68,68,드디어... 빙어 !!!!!
69,69,7m 거리면 얼음 깨져서 빠지면 자비없겠네 ㄷㄷ
70,70,제 고향은 봄에 알 낳으러 올라오는 빙어 잡아서 회로 먹고 튀겨먹고 그랬습니다.
71,71,근데 빙어튀김은 구더기랑 같이 먹는거에요?
72,72,구더기 미끼로 쓰는거보고 디스토마고 나발이고 생으로는 절대 안먹고싶어짐ㅋㅋㅋ
73,73,저두 빙어 낚시 가볼건데 먼저들 가셨네요~~^^도리뱅뱅이 해먹을라고~ㅋㅋ
74,74,빙어낚시 갑니다! ㅋㅋ
75,75,정부르님 저도 빙어낚시 갔다왔어요 저희는 꽝이네요 ㅠㅠ
76,76,낚시대 대신 어항넣으면 안되나요...라는 생각이 문뜩//
77,77,무도에서 준하가 생으로 먹던 빙어(+구더기)...
78,78,돌이뱅뱅  재대로 해주셔야지 ㅡㅡㅠ빙어튀겨겨서 양념바른다고 다 돌이뱅뱅이냐구요 ㅠㅠ영상잘보고 잡니다 항상응원하고 잘보고 있습니다
79,79,재밌는 정브르 단정금붕어 해주세요
80,80,저도 1월9일에 빙어낚시가요.빙어낚시가 제일 쉬움
81,81,"빙어,, 군친도네요,,,,"
82,82,맛있겠당!
83,83,대박이다
84,84,브르형! 요즘 느끼다가 오프닝때 확 알아버린건데형 요즘 살쪗어? 턱이 점점 사라져ㅠ
85,85,음...?구더기도 같이먹겠돻!!
86,86,잘잡는 아저씨가 옆에 있는데 못잡으시네 ㅋㅋㅋㅋ
87,87,아저씨 아니에요 ...ㅠㅠ 아직 졸업안한 고3입니다...
88,88, @박두곡  헉!! 죄송합니다.  진지하게 받아들이지 마세요~
89,89,방글라데시에서 잡은 거에요?
90,90,빨간마스크가 빙어가 구더기는 못먹는다고 했는데지가 먹을라고 거짓말 쳤고만
91,91,어탐기는얼마정도하나여
92,92,'명분' 생김 ㄷㄷ
93,93,여기 위치가 어딜까요???
94,94,안녕하세요. 여기 어디에요? 주소 주세요
95,95,거기 주소가 좀 주시겠어요
96,96,아니 갑자기 블루길이 나오네...
97,97,구더기  제가 생각하는 더러운 구더기 맞죠? ㅠㅠ
98,98,와
99,99,강원도 어디에요?
100,100,요기 어디에요ㅜㅜ
101,101,정부루마블형 수퍼비 닮았네요
102,102,구독자님이랑 채니아빠님이라 닮았어요
103,103,새 영상 올리셨네용
104,104,ㅎㅎ 1등이넹
105,105,구독자님 채니아빠님이랑 닮으셨어옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
106,106,츄베릎!
107,107,브르님 지금 샵에 레오파드게코 있나요?
108,108,밥은 드시고 다니세요?
109,109,우마님하고 콜라보 가시나요? 마 명분이 생깄네
110,110,이영상 보니까 더블비가 생각난다??!!
111,111,ㅋㅋㅋㅋㅋㅋㅋ
112,112,ㅋㅋㅇㅈ민규명준잘가시고ㅋ
113,113,더블비 만났을수도??
114,114, @Eye of the tiger  배경이랑비슷한거같긴한데그럼시끄러워을꺼갔다
115,115,구독자님 빙어 삥뜯기???? ㅋㅋㅋㅋ
116,116,채니아빠는 생으로먹어요..
117,117,1:48 와꾸대장봉준 ㅋㅋㅋㅋ
118,118,어허! 저는 박두곡 이랍니다~
119,119,살찐거같아요~
120,120,1등!
121,121,?
122,122,"만 18세 이상 팬 전용  baby-girls.my.id tricks I do not knowMegan: ""Hotter""Hopi: ""Sweeter""Joonie: ""Cooler""Yoongi: ""ButterSo with toy and his tricks, do not read it to him that he writes well mamon there are only to laugh for a while and not be sad and stressed because of the hard life that is lived today.Köz karaş: '' Taŋ kaldım ''Erinder: '' Sezimdüü ''Jılmayuu: '' Tattuuraak ''Dene: '' Muzdak ''Jizn, kak krasivaya melodiya, tolko pesni pereputalis.Aç köz arstanBul ukmuştuuday ısık kün bolçu, jana arstan abdan açka bolgon.Uyunan çıgıp, tigi jer-jerdi izdedi. Al kiçinekey koyondu wins taba algan. Al bir az oylonboy koyondu karmadı. '' Bul koyon menin kursagımdı toyguza albayt '' dep oylodu arstan.Arstan koyondu öltüröyün dep jatkanda, bir kiyik tigi tarapka çurkadı. Arstan aç köz bolup kaldı. Kiçine koyondu emes, çoŋ kiyikti jegen jakşı dep oylodu. # 垃圾They are one of the best concerts, you can not go but just seeing them from the screen, I know it was surprising️"
123,123,오예 1
124,124,2분전
125,125,안녕하세요
126,126,.
127,127,111
128,128,Aa
129,129,특별한게 없는거 같은데 특별한체널..통발에 미끼 넣고 기다리면 딱 정해진 물고기는 아니지만 잡을 수 있다는 상식적인 내용이지만통발에 다양한 미끼를 이용해서볼거리와 대리만족을 제공하는 특별한 힛뜨TV오늘도 잘 보고 갑니당
130,130,저번에 낚시갔다가 먹다남은 과자로 통발 던졌더는 고기가많이 잡혔어요!!  그래서 미끼로 과자 추천드려욧♡♡  항상 재미있는 영상 감사합니다!감사
131,131,저도 아이들 간식용과자 추천합니다.
132,132,역시 사료 미끼는 배반을 하지 않네요ㅎ정말 대단한 거문도 클라스장어 진짜 먹고 싶었는데 대리 만족합니당~~
133,133,상콜복님들! 다 같이 장어숯불구이 야외먹방 하는거 너무 보기좋아용담에두 장어 잡으면 울 복어님장가가게 꼬리 좀 주세용히힣
134,134,진짜 요즘 장어 너무 먹고싶었는데 영상으로 넘 대리만족합니다 ㅠㅠㅠㅠㅠ 진짜 맛있어보이네요 ㅠㅠㅠ
135,135,채니아빠님과 진정한 콜라보로... 민물재료 바다재로 섞어서 요리한번 나오면 좋을듯 하네요...
136,136,괴물장어가 한마리도 아닌 두마리씩이나 ㄷㄷ 재밌게 봤습니다
137,137,이제통발유튜버.. 힛뜨티비 날이 가면 갈수록 ㅋㅋㅋㅋㅋㅋㅋㅋ재밌어지는거 같아여 !! 점점 애정 ...이 생긴다 ️
138,138,장어 위속에 자리돔이 있는걸 보니까 다른 물고기들도 자리돔을 먹을 확율이 있어보입니다!!!자리돔을 조금 다져서 사용해보시는건 어떠신지요??
139,139,채니아빠 나이는 만치만  마음은  어린 우리 형님 ㅋㅋ
140,140,도롱뇽같은 애들 먹이는 실지렁이 블러드웜도 미끼로 써주세요!!!
141,141,다음엔 햄스터 사료로도 한번 해주세요!ㅋㅋㅋㅋㅋ
142,142,사료 한 번 더 넣고 샤브샤브 해주세요ㅋㅋㅋㅋ
143,143,비건용으로 나온 고기에 바다 생물들이 반응할지 궁금해요!! 요즘 비건용 고기가 고기맛을 많이 따라잡았다던데 육식성 어종이 잡힐지 초식성어종이 잡힐지 궁금하네요~~
144,144,오징어 내장에 삭힌 오징어살이 낚시미끼로 조과가 그렇게 좋다던데 오징어 내장 삭힌거 통발미끼로하면 자원이 풍부한 거문도에서는 뭐가 나와줄지 궁금하네요ㅎㅎ
145,145,큰 통발  위치를  반대쪽으로  한번  해보세요   선창부두쪽은  한면이  막혀  있으니까요
146,146,와.. 오리지날 자연산.. 꼬리먹으면 100% 2세 만든다!!
147,147,3세..ㅋㅋㅋ
148,148, @욕쟁이할매  ㅋㅋㅋㅋㅋㅋ
149,149,채니 아빠 팬입니다~ 힛뜨TV도 대박나세요~
150,150,콜리형 영상초반에 미끼숨기는거 너무 킹받고~
151,151,랑려리형 표정 대애박 ㅋㅋㅋㅋ
152,152,10만 갑시다 얼마안남았네요 화이팅!
153,153,형들 10만별로 안남았네 화이팅 10만가고 건강해 아?  맛다?!! 나 곳있으면 생일이야 1월 27일 힛트티비보니까 시간이 금박 가네 ㅋㅋㅋㅋ  힛트티비 사랑하고 채니 아버님도 ♡ 
154,154,와 진짜 맛있겠다.... 장어먹고싶어
155,155,셋째에서 너무 빵터졌습니닼ㅋㅋㅋㅋㅋㅋㅋ
156,156,장어는 꼬리보다 몸통이 영양소가 많아용~ㅎㅎ
157,157,채니아빠랑 콜라보 하는게 젤 꿀잼인것 같음 ㅋㅎㅎㅋㅋㅎㅋㅎ
158,158,소주가 땡기는군요 ㄷㄷ 그리고 번데기 미끼도 추천드립니다.
159,159,힛뜨 Tv님 안녕하세요 오늘영상 감사합니다 힘내세요 2022년에 새해 복 많이 받으세요
160,160,복어형 ~ 10만 미리 ㅊㅋㅊㅋㅊㅋ 십만 기념으로 거문도 인근 무인도 생존기 콜 ~ ???
161,161,귤 미끼 해주세용~~영상 너무 잘보고 있습니다 감사합니다
162,162,"미끼추천요~새우깡,자갈치,오징어땅콩 각각 다르게 넣어서 ㅎㅎ어디에 어떤어종이 잡힐지 궁금요"
163,163,곧 10만 구독 달성하겠네요분발하세요~^^
164,164,역시 도둑은 고냥이! 나도 냥이들한테 많이 당했는뎅
165,165,뼈도 튀겨먹으면 정말 맛있어요!!
166,166,ㅋㅋㅋㅋㅋㅋ형 다음 미끼 김치 행군거로 해주세요!!!
167,167,정말 잼나네요.ㅋ거문도 놀러가고싶네요.^^
168,168,이번편은 끝까지 볼가치가 있었어요 ㅋㅋㅋ
169,169,코로나 좀 풀리면 여행 가고싶네요 ㅋㅋㅋ
170,170,너무 다양한 미끼를 이미 하셔서... 이건 하셨는지 모르겠는데 왕꿈틀이 젤리 미끼를 넣고 통발 던지는 거 보고 싶습니다!ㅎㅎ
171,171,꽃게랑 과자 미끼 해주세요~ㅋㅋ
172,172,미쳤다ㅋㅋㅋㅋ첫통발부터 역시사료!
173,173,거문도 클라스!!!
174,174,와 장어...맛있게따ㅠㅠ
175,175,채니아빠님 눈빛이 못본걸 본듯한 ㅋㅋㅋㅋㅋㅋ맛있겠다 하면서 붕어빵 씹고 있었는데 이걸 넣으면 어떨까 싶네요붕어빵 미끼 어때요? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
176,176,항상 수고하십니다.
177,177,미끼로 떵 써보세요. 민물통발에 떵 넣으면 물고기 엄청 몰려오는데 바다도 그럴지 궁금하네요.
178,178,콜리님  미끼로 굴은 해주신다 했는데  제철 지나기전에  해주셔요~
179,179,장어 너무 맛있어보이네요
180,180,ㅋㅋㅋㅋ 자리돔과 놀랴미를 먹은 장어는 더 좋겠네ㅋㅋㅋㅋㅋ
181,181,찐행복 ㅋㅋㅋ 정말 맛있어 보여요 ㅋㅋ
182,182,채니아빠 바다가서 장어 잡네 ㅎㅎ
183,183,곧 10만 축하드려용
184,184,장어 먹고싶을 때 거북이사료 개꿀치트키겠네 ㄷㄷ
185,185,"형 샤인머스켓,사과 썰어서 넣어섶통발 넣으면 돼박이야!거문도는 아니지만 제주도에서 참돔 6짜가 나왔어!(샤인머스켓,사과 둘다 넣어야해)"
186,186,거문도 찾아가보고 싶어집니다
187,187,셋째에서 저도 빵터졌네요...ㅋㅋㅋㄲ지상렬인줄 알았어요 
188,188,너무 재미있게 봤어요~~
189,189,쏘가리가 많이 나오니깐 쏘가리 회로 한번 잡아봐요!
190,190,와 역대급 장어다
191,191,와씨 ㅋㅋㅋ 용왕님 한테 소매넣기 당하셨네 ㅎ 저렇게 큰거 저도 첨보네요 ㅎ
192,192,10만이 코앞~ 미리 축하드립니다 ㅎㅎ
193,193,지난이야기 영상에처음에 있는거 너무 좋네용
194,194,삭힌 홍어를 미끼로 사용해보세요
195,195,저런 장어를 먹어야하는데....ㅎㅎ
196,196,채니아빠 거문도에 대체 얼마나 있다 온거야
197,197,와 이번 음식은 역대급이네
198,198,냉장고를 열고 무엇을 먹을까 고민하다가 구석에 있는 낫또를 봤는데 이것으로 통발 미끼로 사용하면 어떨까 합니다
199,199,쭈쭈바 막대 콘으로 아이스크림 넣어주세요!
200,200,통발 컨텐츠 재밌어서 모두 보는데 이정도 대어를 낚으면 물고기가 썸네일에 있으면 좋겠어요~ 미끼를 모자이크 한다던가...
201,201,귤 미끼 추천합니다예전에 하다가  장난으로 넣어봤는데다금바리가  나오더라고요
202,202,'초코파이' 으깨서 미끼추천이요!! 물고기와도 정을 나눠보아요!!!!!!
203,203,통발에 모든사료는 최고의미끼 입니다개사료 고양이 사료 등등
204,204,다음미끼 킹크랩5키로짜리 넣어보세요.ㅎ
205,205,미끼는 바다장어 갈아서 장어갈은걸 느면무엇이 잡일까여?
206,206,셋째만드신다니 축하드립니다ㅋㅋ요즘겨울에 굴이많이나오는데 굴어때용?ㅋ
207,207,아무 생각없이 봤는데 재밌네용 끝까지 봤네용
208,208,카고낚시에도잘될것같네용
209,209,죠리퐁도 한번 해주세용
210,210,역시 통발유투버
211,211,갯강구 미끼로 통발해주세여ㅜㅜ 너무 궁금함ㅜㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅠㅜㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅠㅜㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅠㅜㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅠㅜㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅠㅜㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅠㅜㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅠㅜㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅠ
212,212,스프링통발있는쪽이 외항이고 대왕통발있는쪽이 내항인가요? 두개 위치를 바꿔보는것도 좋을거같아용
213,213,생선들도 바삭바삭한 치킨을 좋아할지 궁금하네요^^
214,214,쌀 찐다음에 된장같운거 넣고 떡 처럼 만들면 어떨까 궁금하네
215,215,1:22 노을 배경 멋집니다!
216,216,송어알도 시도 했으니 케비어도 한번 어때요 ㅎㅎ
217,217,코끼리같은 큼지막한 동물 사료는 어떤가요?
218,218,다음은 불량식품같은걸로도 해보시는거 어떤가요?
219,219,다음 미끼는 새우과자 추천 합니다
220,220,애기 분유가 궁금하네요ㅋㅋ 육지동물들은 좋아하던데 바다고기도 좋아할지ㅋ
221,221,설전에  10만  갑시다!!!!!!!
222,222,혈합육(血合肉)은 피가 합쳐진 살부분입니다. 저 핏대는 신장이라고 한다는데.. 저도 그냥 핏대라고 합니다 ㅋ
223,223,진짜 잡아서 먹는컨텐츠 0티어다 무쳤다진짜
224,224,콩고기도 물고기들이 좋아할거같아요 콩고기!!
225,225,장어 뼈 안드실꺼면 미끼로 어떤가요 ㅋㅋ
226,226,귤미끼 언제해주시나욥ㅋㅋㅋ
227,227,너무좋아욘~~!~!~!
228,228,일하면서보는데 침고이네 ㅠㅠ
229,229,오우 채니아빠 오래계시네
230,230,와 힛뜨 10만 가즈아
231,231,전복내장을 미끼로써주세요
232,232,형님 셋째니까 두마리 더있으면 가능할듯요
233,233,곡물가루는어떨까요? 쌈장이랑요>_<
234,234,쏠종개 미끼로 써주세용ㅎ옹오오오옹
235,235,미끼추천   앵무새 사료 진짜 고민해서 했는데 한번만 해주시면  안될까요?
236,236,실버 가즈아^^
237,237,시장가서 소부랄 몇개사서 미끼로 어떤가요?ㅋㅋㅋㅋㅋㅋㅋㅋ
238,238,16:45 찍는다 했는데 부어서 먹는거 화나네 ㅋㅋ
239,239,다음미끼는 레몬 추천이요 ㅎ.ㅎ
240,240,첫째:좋아.둘째:좋아셋째:개똥
241,241,번데기 미끼가 향이 잘퍼져서 추천
242,242,밀웜다져서 해주세요!
243,243,아버지가 대가리 위에 살이 제일 맛있다고 하셨눈데 다 날려버렸 ㅠㅠ새신랑은 꼬리말고 대가리 배 부위 기름 많은데 드소서 콜리베입 가즈아역시 뭐 거문도는 그냥 버려버려(장어집며느리)
244,244,저도 장어집 사장님께서 머리쪽 위에  살이 최고 맛있다고 가르쳐 주신뒤론 꼬리따윈 다른사람에게 선심쓰듯 걍 줘버려여
245,245,민물에도 무태장어라고 저것보다 큰게 있죠
246,246,크레미 해주세요! 재미있을꺼 같네요!
247,247,채니형님 셋째 가즈아!!!!!!!!!
248,248,8:48 아아 귀여워요!!
249,249,채니형님 보면 볼수록 감스트 닮앗네..ㅋㅋ
250,250,죠리퐁)미끼 추천이요!!!^^
251,251,이번에도 싯가급 붕장어가 나왔군요
252,252,소 사료 한번 어때요?한우 사료를 넣으면?ㅋㅋ
253,253,와 맥주랑 먹으면 끝장나겠다
254,254,통마늘 다진마늘 넣어주세요
255,255,단무지 통발 가주세요
256,256,"곧 설인데 만두나 떡, 약과 같은 미끼는 어떠신지요~"
257,257,오이 미끼 넣어 주세요~
258,258,민물도 저만한거 있습니다. 잡히지 않을뿐 ㅎㅎ
259,259,육수용 밴댕이 미끼추천 합니다
260,260,쫀드기 미끼 해주세용
261,261,먹고 남은 바다장어 대가리랑 내장 미끼로 사용합시다
262,262,이무기가 두마리씩이나 추릅추릅~
263,263,통발미끼로 새우깡은 어떠신지요?
264,264,횽 모자 샀네  예쁘다
265,265,10만되면 실버버튼으로 미끼해주세요
266,266,미끼 분홍소시지 해주세요
267,267,복어형 멘트할때 부자연스러운거 뭔가 느낌이 뭔가 좀 그런데 좋기도하고 애매하네
268,268,다음 미끼 이거 추천 해볼려는데요 다음미끼 게 내장 어때요?
269,269,새우깡으로도 해보셨나요?
270,270,이정도면 쫀디기한번 넣어보심이 ㅋ
271,271,딱딱한과자 논두렁 미끼로 추천해봅니다
272,272,딸기 넣어주세욥 겨울지나기전에
273,273,혹시 삶은계란 어떠신가요? ㅎㅎ..
274,274,킹타이거새우로해주세요
275,275,장어는 소불고기 양념장 아니였나요??
276,276,미끼 김치로 해주실수있나요?
277,277,곧 10만!
278,278,당면으로 해주세요
279,279,양미리 써주세용!
280,280,????와 대박이네
281,281,초콜릿미끼해주세요
282,282,스프링이랑 대왕 위치 바꿔주세오~
283,283,"헐,, 이무기,,"
284,284,와우 개크다ㄷㄷ
285,285,달걀 후라이  삶은달걀  날달걀  궁금하네
286,286,선지 추천합니다!!!!!!!!!
287,287,과메기로 미끼 어떨까요
288,288,설날기념  떡국 미끼어떤가요???
289,289,미끼 무늬오징어 내장이요!
290,290,닭간 미끼 써보셨나용? 구독자인데 못본거같아서 ㅎㅎ
291,291,채니아빠님 메기랑 바다 장어랑 같이 구워서 바꿔먹기
292,292,콜리형 머리카락 손톱 미끼는 어떨까...
293,293,운이 좋네
294,294,보네드릴게요~쏠종개ㅋㅋㅋㅋㅋ
295,295,"장초단타 --- 기선제압당일단타 --- 창원개미마  인  드 -- 야손tv"
296,296,건~~^~~^~~~~행~~
297,297,남자한테 좋은건가요?당장 달려갈께요 잏잏잏잏
298,298,사료는 틀림없지
299,299,감스트님인줄... ㅋㅋㅋㅋ
300,300,"Fantastis fish, bisa dimakan kah"
301,301,미끼추천 : 술찌갱이
302,302,망고 추천드립니다!
303,303,민트초코 해주세요
304,304,94대장 닮으셧내요ㅋㅋㅋ A~
305,305,제발 닭간...
306,306,저는3학년이라해보진못했지만곤충젤리넣어주세요
307,307,육포해줘요..
308,308,순대간미끼!
309,309,미끼추천 청포도
310,310,수트뢰밍 ㄱ ㄱ !!
311,311,미끼 귤 어떠습니까? 저의 댓글을 읽어주시면 좋겠습니다.
312,312,소간 어떻습니까 ㅋㅋㅋ
313,313,큰통발은 누가턴거같은데 ㅋㅋ
314,314,사과 넣어 주세요
315,315,옛날에 미구라지잡을때 소똥을넣엇는대 바다는?
316,316,남자들끼리 재밌게노네요
317,317,미끼 랍스타ㄱㄱ ㅋㅋㅋ
318,318,상만이친구다!!
319,319,미끼:  떡국떡
320,320,닭똥집 추천요
321,321,이무기네요
322,322,한국인은 김치 아니겠습니까 김치로 한번 가시죠
323,323,팝콘 궁금합니다!
324,324,저건 보약
325,325,아니근대 상렬형님 댁에 안들어가세요?ㅋㅋ
326,326,추천 닭 발
327,327,제철과일 먹기좋게 잘라서..?
328,328,김치 추천 신김치 어때여
329,329,서대해주새요
330,330,과메기 가시죠
331,331,군소는 해봤을라나?
332,332,과자
333,333,1빠~~~~~~~^가 아니네ㅜㅜ
334,334,똥을 넣는건 어떨까요 형님
335,335,편하게 2빠
336,336,1빠
337,337,1등
338,338,1
339,339,정비업소 손재주가 참 좋네요. 우리나라 8~90년대와 같습니다.부품공급이 원할하지 않거나 부품값이 비싸면손재주를 발휘하여 철판으로 접어서 모양을 잡지요.옛날생각이 납니다.ㅎ
340,340,직원들이 선하고 성실해 보여요..올 해도 건강하시고 사업 번창하시길기원합니다!! (토니씨와 직윈들도...)  멀리서 늘 응원합니다!!
341,341,"어느 나라나 초기 개발 도상국은 산업 개발될려면, 물류와 사람의 이동이 활발해져야 하는데, 그에 따른 필수품이 자동차이고 그걸 직접 생산하거나 새차를 도입하기 힘든 국가는 중고차라도도입하여 산업 발전의 기초가 되어야 하니까... 그 중 한국 중고차들이 조금이라마 그나라에 쓰임이 된다고 생각하니 나름 감외가 새롭네요."
342,342,1. 1등댓글 남겨보고 싶어서 숫자부터 찍어봤어요~ 항상 잘보고 있습니다. 토니동생분과 합이 잘맞아서 영상볼때마다 기분이 좋습니다. 사업 잘~되시길 기원하는맘으로 시청중이에요^^
343,343,감상합니다.
344,344,늘 건강하시고요.  영상 매번 즐겁게 감상하고 있습니다.
345,345,늘 볼때마다 느끼지만 정말로 기술젛아요마지막에 외국인 둘 ㅋㅋㅋㅋㅋㅋ처남이 프로펜와서 세차장이랑 정비소만하면 진짜 젤 좋은 아이템인데 영상감사합니다
