,Unnamed: 0,댓글
28,28,재재님 그동안 문특 보면서 이토록 변명하고 정신없이 휘말려가는거 첨보는거같아요 ㅋㅋㅋㅋㅋㅋㅋ아 너므 웃기고 텐션 따숩고 넘넘 좋아요
29,29,"이번편 진짜 역대급으로 잼나네요. 박장대소하며 일주일 스트레스 날라감ㅋㅋ 배우 차승원을 더 이해하고 좋아하게 되었어요. 삼시세끼 어촌편 정말 사랑하고 재방할때마다 보는데, 요즘은 아류작같은게 많이 나오지만 삼시세끼 어촌편만한게 없어요. 매번 진심과 열의로 임하고 거기에 위트를 더하는 배우님 유일무이한 존재입니다. 앞으로도 응원하고 사랑할게요♡"
30,30,오래동안 여러 작품에서 와 연기 참 잘한다 하면서 본 배우지만 이런 토크 하시는건 첨봐요 재밌당ㅋㅋㅋㅋ 웃음소리가 마음이 푸근해짐ㅋㅋㅋ
31,31,"이렇게 인터뷰를 편안하게 즐겨주는 게스트분들 보면 너무좋아요. 왜냐면 인터뷰자리를 즐겨주는 모습이 인터뷰어를 신경써주는 마음도 한켠에 있다는 생각이 들고, 보는이도 같이 편안히 즐길수있어서요 ㅎㅎ 차승원씨 한층 더 호감되네요~!"
32,32,문특 이 편 해외팬들도 보게 공개 해 줄 수는 없나요!!!??  왜 안 뜨지 안 뜨지 하면서 계속 기다렸는데 vpn켜 보니까 한국만 되더라고요ㅠ
33,33,진짜... 위트가 인간화 된 인물... 삼시세끼 한번 더.. 제발..
34,34,진짜 호감이다...
35,35,진짜 제발... 삼시세끼 너무 재밌게 봤단 말이에요
36,36,아 진짜 제발요ㅠㅜㅠ 온 가족이 기다려요.... 손이차유 한번더....
37,37,ㅠㅠㅠㅠ 제바류ㅠㅠㅠ 근데 그뒤에 그 스페인하숙해서 하더라도 삼시세끼말고 다른거할거같은데
38,38,혼자서 재재님 포햠 현장의 모든 사람 기를 빨아먹은 게스트는 처음인것같은뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
39,39,잔잔한데이상해...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ핵웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
40,40,딱이거 ㅋㅋㅋ
41,41,시청자인 저도 기빨렸어요...ㅋㅋㅋㅋ
42,42,ㅇ
43,43,와 진짜 이 얘기하면서 봤는뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ허허실실 다 받아주고 잔잔한데 이상하게 기빨림 ㅠㅠㅋㅋㅋㅋㅋㅋㅋ
44,44,재재님 왜이리 논란이 많아요?
45,45, @히히  걍 논란갖다붙이면 논란이니까요 님이 알멩이는 제대로 확인도 안하고 그저 낙인찍기위해 까대는 행위들에 무지성으로 동조하는 멍청이란걸 굳이 티낼 필요가 있을까요?
46,46, @냥복  팩트라던데;;
47,47, @히히  뭐가있는데요 말해보세요 그럼~
48,48," @히히  다 개소리갖다붙인거잖아요 솔직히;난 진짜 손가락 논란보고 너무 어이없었음 내가21세기를 살고있나?싶을정도ㅋㅋㅋㅋ...,."
49,49,제작진분들 인터뷰준비 마니 했네요잼있게 잘봤어요  쓰다보니 상투적이네요 ㅋㅋ차승원씨  아침마당은 정말 깨알홍보 ㅋㅋ
50,50,아 재재랑 차승원 케미 레전드ㅋㅋㅋㅋㅋㅋㅠ 특히 차승원씨 삼시세끼랑은 또 다른 모습을 볼 수 있어서 좋았어요!
51,51,재재님 최근 가장 즐거워 보이시는 듯..!! 덕분에 한 구독자도 넘 재밌게 봤습니다^^ 배우 차승원님과 캐미 엄청나네요..^^
52,52,"""코미디 연기가 어디있어 그냥 연기지""  완전 명언이에요~~~!!! 멋쪄~~~~!!!"
53,53,차승원이야말로..해외진출하면난리나실분인데~
54,54,자존감의 길이와 깊이를 잴수가 없다는 말과 함께 끝까지 위트있게 인터뷰 해주신 차승원님을 존중해주고 공감해주는 재재님과 자존감이 높으면서 배우라는 직업에 대해 자부심이 있고 존중해주고 위트있는 차승원님도 너무 멋지신듯..
55,55,와우 놀랍게도 한 문장이네욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
56,56,롤그레이드님 어딜가나 있으시네요 저랑 경로가 겹치는 탓도 있겠지만 오늘 영상 몇개 안봤는데 그 모든 곳에 계시는거 보고 도저히 참을 수 없어서 아는 척 해봅니다 물론 그대에게 저는 초면이겠으나 저에게 님은 제 친구들보다 자주 본 사이가 됐어요 프사의 민규 군도 너무 익숙해짐
57,57, @김까랴  ㅋㅋㅋㅋㅋㅋㅋ왤케 귀엽
58,58,아니 민규가 말하는거 같은데 김민규가 이렇게 조리있게 말할리가 없고(...? 죄송합니다) 결론은... 진짜 어딜가든 있으시네요 ㅋㅋㅋㅋ
59,59,이 사람 여기 또있네
60,60,이분도 왠지 대중문화 척척박사일꺼같아요
61,61,대중문화 척척박사 ㅋㅋㅋㅋㅋㅋ
62,62,"룰그레이듴ㅌㅋㅋㅋㅋㅋ혹시 캐럿님잉가요..? 프사가 밍구의 룰그레이드,,고 뭔가 밍구가 말하는 듯한,,굉장히 조리있게 말을 한문장으로..!!!ㅎㅋㅋㅋㅋㅋㅋㅋㅋㅋ공감하고갑니댴ㅋㅋㅋㅋ"
63,63, @뭐얌뭐얌  민규는 조리있게 말할리가 없대ㅋㅋㅋㅋㅋㅋㅋ그렇지 민규라면 어딘가 섞였거나 말이 합체돼있거나 그렇겠죠ㅋㅋㅋㅋㅋㅋㅋㅋ
64,64,아니 님진짜 어디서든 보이시네요 저랑경로가 똑같아요
65,65,사랑한다 독고진!!! 요즘 최고의 사랑 다시 정주행 하고 있는데 오늘 이 영상을 보게되니 감회가 새롭네. 넘 멋진 사람. 차승원!!!
66,66,"18:12 와 저 어저께 최고의 사랑 다시금 다 봤어요ㅠㅠㅠ 저 장면 감동받아서 대사를 따라 적었는데 대사량이 생각보다 많아서 당황스러웠어요.와 역시 차승원 공효진이시구나 했답니다️전 기억이 남는  극뽁 충전 자주 나오는 줄 알았는데 생각보다 안나와서 연기 대단하시다 느꼈답니다.아래에 제가 보면서 따라 적은 대사 놔두고 갑니다.너 어떻게 된 거 아니야? 자다 일어나서 잠이 덜 깬거야?뭐, 자다 일어나서 이 상황이 꿈 같긴 하네요그래 맞아. 너한텐 꿈같은 일이야. 여긴 아무나 들어올 수 있는 데가 아니야. 그런데 들어왔어. 왜! 난 독고진이니까. 저 놀이공원. 폐장시간이 지났는데도 왜 불이 안꺼졌는 지 알아? 대한민국 최고의 배우가 여기서 볼 일이 있다고 하니까 대한민국 최고의 놀이공원이 조명 켜준거야. 깜깜하지 말라고. 밝은 데서 일 잘보시라고. 근데 구애정 니가 감히 이 꿈같은 상황을 홀딱 깨버려?꿈이니까 깨야죠. 저는요, 독고진씨. 꿈꾸면서 설레이고싶지 않아요. 두 눈 번쩍뜨고 아주 열심히 살아야 하거든요. 그러니까 여기도 이제 그만 문 닫으라고 하고 그리고 저기도 이제 그만 불 끄라고 하고 그냥 이 꿈도 그냥 안 꾼 걸로 해요. 수치스럽지 않게."
67,67,진짜 최고최고!!! 최고의 사랑 드라마는 제가 주변 사람들한테 꼭 보라고 진짜 잼난다고 엄청 얘기하고 다녔는뎅 ㅋㅋㅋㅋㅋ 상 탈때 울었다니까요~~~ 진짜 최고 좋아하는 배우!!!
68,68,이번 편 보고서 2022년에 최고의 사랑 정주행했는데 11년전 드라마인데도 촌스럽지 않고 너무 재밌게 봤네요 ㅎㅎ 살면서 16편짜리 드라마 안끊고 하루만에 다 본거 처음이에요ㅠㅠ 너무 재밌어서 한번 더 보려구요 ㅎㅎ 근데 코브라 키스(?) 재연땜에 그 장면에서 빵터졌어요 ㅜㅜㅋㅋㅋㅋ
69,69,"차승원 님을 직접 본 사람으로서 정확하게 말씀드립니다. 화면이나 사진에서 보이는 것보다 딱 10000배 더 잘생기셨고요, 거짓말 안 하고 실물 보면 그냥 20대 후반. 30대 초. 진심.... 코로나 전 일본 신주쿠 쇼핑몰에서 우연히 봤는데 멀리서부터 진짜 빛이 났고 그냥 간지라는 표현이 부족한.. 멋짐+잘생김. 진짜 얼굴 너무너무 작고 피지컬이.. 말도 못함. 차승원 님인 줄 모르고 쇼핑하다 가족들 전부 '저 사람 대박이야.' 했는데 차승원 님이었음. 그냥 소스라치게 놀라는 잘생김이심.. 실물 영접 후 화면 보면 실물이랑 너무 다르게 못 나오는 거였음. 진.짜.로.(심지어 배우자 님 쇼핑하는데 뒤에서 보디가드처럼 장바구니랑 배우자님 가방 들고 따라 다니고 계셔서 진짜ㅠㅠ 배우자 님은 도대체 나라를 몇 번 구했길래라는... 부러움의 탄식이 줄줄줄... 그때 비수기였고 평일이었고 관광객도 없는 시기였음. 보는 사람도 없는데 나오는 모습이 찐 아님?ㅠㅠ 멋있어.....)실물 본 연예인 중 진짜 말이 안 되는 그냥 입이 딱 벌어지는 미모 탑이 차승원 님, 한예슬 님, 에릭 오빠, 이효리 님.. 화면이 1도 못 담는 미모.. 그냥 예쁘다 잘생겼다로 표현이 안되는.. 온 우주와 풍토와 모든 환경이 맞아야 나오는 인물.. 진짜 ㅇㅈ!!!!!!!!!!"
70,70,화면도ㅠ저렇게 잘생겻는데....... 실제로보면 기절하겟네
71,71,이렇게 문특을 열심히 즐겨준 배우가 있었나 싶을정도로 차승원님 덕분에 너무 재밌었어요ㅠㅠ재재님 뿌듯하실거 같아요
72,72,ㄹㅇㅋㅋ
73,73,이렇게ㅜ현웃한거 첨임 배우나와서
74,74,와 아무리 웃긴 영상봐도 육성으로 웃은 적은 없는뎈ㅋㅋㅋㅋㅋㅋㅋ오랜만에 빵터졌어욬ㅋㅋㅋ
75,75,차승원님 예능으로 많이 봐서 나름 친밀감 있는 배우였는데 생각보다 되게 프로페셔널하시구 연기에 진심인 멋진 분이신거 문명특급 보면서 느꼈어요 문명특급은 게스트의 인간적인 매력이랑 프로페셔널함을 동시에 보여줘서 그 사람을 호감으로 만드는거 같아여 재재님 화이팅하세요
76,76,재재 막상 같은 결인 사람 만나면 당황해하는 모먼트가 웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
77,77,완전동감ㅋㅋ재재도 막판에 살짝 기빨림
78,78,너무재밌게봤어요! 유툽에서 차승원님 나온거좀 찾아봐야겠어요!드라마도 보고싶어지네요..
79,79,아니 재재 님이 이렇게 리액션만 하는 편은 처음인 거 같아요ㅋㅋㅋㅋ 차승원 배우님ㅋㅋㅋㅋㅋ 아 진짜 너무 웃기심ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
80,80, ←현 걸구룹ㅂj 아무것도 안입고 오일샤워 방송중인거 겨우 찾았어   없어지기 전에 빨리 보던가!!!
81,81,아니 드립과 자기애가 난무하는 인터븈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ예 너무 좋습니다 승원님은 충분히 그러실 수 있어욬ㅋㅋㅋㅋ
82,82,차승원에 이장과 군수에서 바지에 똥싸는 장면은 역대 코메디영화중에 최고였다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
83,83,소품 얘기하다 -> 시들어서 죽기직전 화분 발견 -> 드라이플라워 드립 -> 살짝 만졌는데 진짜 드라이플라워 마냥ㅋㅋㅋ 파삭 부서져버린 잎 -> 마지막 잎새 드립ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 진짜 너무 웃겨서ㅜ배아파요 ㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
84,84,15:04 ㅋㅋㅋㅋ
85,85,바로뒤에 화면전환할때 술래잡기~고무줄놀이~ 이것도 넘 귀여우심ㅜㅠㅠ
86,86,차승원님... 넘 조아... 지금처럼 작품 계속 쭉쭉 많이 찍어주셨으면... 여러 모습 보고싶어요
87,87,"나도 낯 많이 가려서 상대자가 낯가리는 인터뷰는 공감성 수치때매 잘 안보는데 차승원 배우 편은 너무 편하고 재밌다,,,나도 저 둘처럼 점잖게 유쾌하고 센스있는 사람이 되고싶음"
88,88,"항상 문명특급보면 배우님들의 본연 성격 매력이 너무 잘 드러나서 놀랍고 신기해요 그만큼 재재님의 노력들, 분위기를 편하고 즐겁게 만들어주시는 능력들이 대단하단 생각이 새삼 들어요 그래서 가장 재밌는 인터뷰들이 나오는 것 같고, 연예인의 매력을 새롭게 알 수 있어 항상 챙겨보게 됩니다 ."
89,89, ←현 걸구룹ㅂj 아무것도 안입고 오일샤워 방송중인거 겨우 찾았어   없어지기 전에 빨리 보던가!!!
90,90,남성혐오하는 것도 노력이지 암ㅋㅋㅋ
91,91,"하,,,차승원씨와 문명특급의 만남이라니 차승원씨의 긍정적이고 유머러스한 인터뷰!!!너무 좋아요!!!!!!!!!!! 차승원원 문명특급조합 환영해!!!!!!!!!!!!!!!!!!!너무 재밌어!!!!!!!"
92,92,두분다 너무 유쾌하시다 ㅋㅋㅋㅋ 저런 기분나쁠법한 대중들의 반응에도 잘 넘기시는게 너무 배우고싶오요 ㅋㅋㅋ
93,93,재재님이랑 차승원을 삼시세끼 찍었으면 좋겠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ끼니 차려먹는 거 말고 하루 세번 각자 끼부리는 걸로
94,94,아 미쳤나봐 천재아냐? 나영석님 이 사람을 작가로..!!
95,95,와 ㅋㅋㅋㅋ 천재
96,96,기는 시청자가 다 빨리는걸로...
97,97,우와 진ㅋ자 재밋을듯
98,98,ㅋㅋㅋㅋ하루세번으로안끝날듯
99,99,완전 신선하네요
100,100,오디오 잘때빼고 안빌것같다
101,101,아니이사람천잰가봐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ벌써재밌닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
102,102,아 =͟͟͞͞개=͟͟͞͞웃=͟͟͞͞겨 이 댓글 보고 입에서 까마귀 발사했어요
103,103,아 진짜 너무너무너무너무 재밌었어요ㅋㅋㅋㅋㅋㅋㅋㅋ 두분 수다 떠시는거 같아서 보는내내 배 찢어지는 줄 알았습니다ㅋㅋㅋㅋㅋ
104,104,차승원 배우님 이렇게 웃기신지 몰랐어요 정말 보는 내내 계속 웃었고요.. 왜 예능에 많이 섭외됐는지 알 것만 같아요!!! 정말 멋있으셔요!!!! 역대 인터뷰 중에서 재재님과 티키타카가 제일 잘되시는듯.. 넘 재밌어요대한민국 사람들 다 봤으면!!!!!
105,105,"데뷔때부터 지금까지 꾸준히 좋아하는 차승원님이 문특에도 나오셨군요. 영화, 드라마, 예능... 어디 나오시더라도 늘 자기 몫을 확실하게 하는 분이라는 믿음이 있어요. 믿고보는 분이죠. 재재님과 그런 면에서 동류라고 생각합니다. 꽉 찬 두분이 만나니까 그만큼 시너지도 좋아서 이번에도 즐겁게 시청했어요. 두분, 그리고 문특 스탶 여러분 모두 새해 복 많이 받으시고 화이팅 화이팅."
106,106,원래도 문특 재밌는뎈ㅋㅋㅋㅋㅋㅋㅋ 차승원 배우님이 재밌는 분이시니까 더더 재밌네요 잘봤습니다~!~!
107,107,말씀하시는 것만 들어도 차승원 배우님이 얼마나 위트 있으신지 알거 같은 인터뷰였어요 재재님과 대화하는 게 너무 재밌었어요 또 최고의 사랑 구애정은 다큐스러운 캐릭터고 독고진은 양식화된 캐릭터였다는 말씀 들으니까 더 작품이나 캐릭터에 대해 승원 배우님이 얼마나 깊이 연구하구 생각하셨다는 게 너무 잘 느껴졌습니다ㅠㅠ!! 문특 최고.......
108,108,나르시즘과 겸손함을 정말 스무스하게 넘나드는 대단한 남자....
109,109,죄송하지만.. 나르시시즘이요
110,110, @bbb__  nar·cism [ nɑ́:rsizm ](dated) Alternative form of narcissism = 나르시시즘의 대안 형태로 쓰이는 표현. 명사
111,111," @오니  '자기애'에 해당하는 영단어 narcissism의 올바른 우리말 표기는 '나르시시즘'이 맞습니다. 나르시즘은 국어사전에 등재돼 있지 않은 비표준어이고요. 영단어 상으로도 narcissism이 맞는 표기이고, narcism은 narcissism의 잘못된 표기입니다. (이 단어가 그리스 신화의 Narcissus에서 유래한 것이라, 뒷부분의 ss를 뺄 이유가 없으니까요.) narcism은 대안적 형태라기보다는 정확히 말하면 잘못 사용되는 용례인데, 그런 용례들이 있는 것을 두고 온라인 사전이나 오픈 사전 등에서 narcissism의 유의어로 명시하는 경우가 간혹 있으나 주로 미국의 경우에 일부 그렇고, cambridge나 oxford 등 정식 사전에는 등재되어 있지 않은 비표준어가 맞는 것으로 저는 알고 있습니다. 그냥 눈에 띄어서 지나가다 적고 갑니다~ (쓰다 보니 너무 길어졌네요-_-)"
112,112," @heyahn  솔직히 이걸로 갑론을박을 하는 상황이 좀 어이가 없어서 오픈사전에서 복사해와서 대댓글을 단건데요. 이게 무슨 회사 기안작성도 아니고 유투븐데 관용적으로 쓰여서 의미전달 되고있는 단어를 가지고 이런 얘기를 하고있는 것도, 말씀하시는대로 그냥 지나가시면 되지 거기다 굳이 이런 대댓을 추가로 다시는 님도 그닥 이해가 안갑니다."
113,113,"차승원 배우 원래도 좋아했지만, 재재님 인터뷰에서 보니까 더 좋아짐ㅋㅋㅋㅋㅠㅠ"
114,114,이번 편 너무 좋다 정말 즐겁게 소통하는 기분 전혀 나 배우야~ 이런 거 없이 적극ㄱ적으로 홍보하는게 너무 멋있다
115,115,아닠ㅋㅋㅋ 엄마랑 삼시세끼 보면서 남들은 다 저렇게 먹냐면서 우리만 많이 먹는다고ㅋㅋㅋ 따라서 소식하게 됐는데 저 속이 많이 편해지고 다이어트 됐어요ㅋㅋㅋㅋㅋㅋ 소식 유지중입니다ㅋㅋㅋㅋㅋㅋ 그래서 제육에 세 그릇 드시는데 삼시세끼는 왜 조금 드셨는지는 그냥 마음가는대로셨군요ㅋㅋㅋㅋㅋㅋㅋ 배우님들은 소식하고 스페인 투숙객들께는 엄청 많이 주는 모습이 인상적이었어요ㅋㅋㅋ
116,116,ㅋㅋㅋㅋㅋㅋㅋ 개웃곀ㅋ
117,117,차승원씨 2018년도쯤에 대구에 와서 영화촬영 했었을때 우연히 가까이서 봤었어요 ㅎㅎ 2018년도에 대구가 너무 더워서 힘들게 촬영하시더라고요 그때 대구 사람도 힘든 날씨였거든요 ㅜㅜ 땀에 찌들어서 대구 더위에 지쳐하던 모습보다가 밝은 모습 오랜만에 보니까 좋네요 ㅎㅎ 대구 그때만큼 안 더우니까 가끔 오세요
118,118,차승원님 유일하게 다른 방송이랑 문특 바이브가 똑같음ㅋㅋㅋㅋ 똑같은데 걍 더웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ차배우님 예능하시면 재재님 초대해서 또 케미 보여주심 좋을 것 같아요 ㅋㅋㅋㅋㅋㅋ
119,119,솔직히 차승원 재재보고 허허 거 재밌군 정도로 할 줄 알았는데 ㅋㅋㅋㅋㅋㅋ왤케 날라다니셔 ㅋㅋㅋㅋㅋㅋ너무웃겨
120,120,공감 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 재재온냐의 재롱을 보고 허허 하실줄 알았는데 그걸 뛰어넘으심
121,121,허허 이난리 ㅋㅋㅋㅋㅋㅋㅋ
122,122,24년 찐팬으로써.....평생 인생동반자 약속 드립니다 차차 오빠
123,123,차승원 배우님 왤케 일대일 대화하면 기 싹 빨리는데 웃기기는 엄청 웃겨서 도인 같은 교수님.. 명절에 뜬구름 잡는 얘기 계속하는데 들어보면 재밌고 집 갈 때 용돈 엄청 많이 찔러주는 큰아버지.. 이런 느낌이신거임?ㅋㅋㅋㅋㅋㅋㅋ
124,124,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
125,125,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ찰떡 비유ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
126,126,아 비유 개찰떡 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미춋다
127,127,진짜 너무 웃겼어요. 기쁘고 행복해지네요. 감사합니다~~^^
128,128,배우도 즐겨주니까 시너지가 배가 되는느낌이에요!! 재재언니 볼 수록 어쩜 절케 말을 잘할까 싶은ㅠㅠ넘 멋있어요
129,129,30분 편성이 이렇게 짧았던가 ㅋㅋㅋ 문특은 다 재밌어서 짧게 느껴지지만 차승원 배우님과 재재님 합이 좋아서 다음엔 1시간30분 편성해주셔야 할듯 ㅋㅋㅋㅋ 그리고 시청자는 기빨려서 앓아눕겠지..
130,130,너무 웃겨서 광대 아파 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어느 날 볼까말까 했는데 문특 덕분에 바로 보러 갑니다
131,131,와 어제 보고 오늘 또 생각나서 보러 왔는데 진짜 00:00 어디 갔어 이은재씨는 부터 마지막 쿠팡 언급까지 ㅋㅋㅋㅋ1분 1초 버릴 컷이 하나도 없다 ㅋㅋㅋㅋㅋㅋ너무 갓벽한 예능ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 비하인드 쪄주세요 녹화한거 다 재밌을거 같은데 ㅋㅋㅋㅋ편집하기 아까웠을듯ㅋㅋㅋㅋㅋ
132,132,아무리봐도 처음 만난 사이는 아닌것같은 텐션ㅋㅋㅋㅋ두분 자주 만나줬음좋겠어요
133,133,진심 배꼽잡고 웃고가요ㅋㅋㅋㅋㅋㅋ
134,134,북카페 좋아하시는구나~ 요 멘트  대박 웃겨서 배꼽 잡고 웃었어요 ㅎㅎ
135,135,이번편 진짜 레전드ㅋㅋㅋㅋㅋㅋ버스에서 웃음참는다고 힘들었어욬ㅋㅋㅋㅋㅋㅋㅋ
136,136,이번편 진짜 웃기다  집에서 봐서 다행이에요 북카페에서 실신함 
137,137,이거보다가 병원 예약시간 놓침....너무 재밌네요 진짜
138,138,부장님 개그에 리액션하는 대리 요느낌 ㅎㅎ재재언니 항상 열정적인 반응 넘 보기 좋아요 ~~ 넘 멋져부러
139,139,근데 부장님이 진짜 웃긴 사람임 ㅋㅋ
