,Unnamed: 0,댓글
32,32, @ㅇㅇ   억대 연봉이 중요한것이 아니라 한전 정직원보다 많이 받아야하는것은  당연하고여  저분들이 목숨을걸고 하는 노고에 비하면 억대연봉도  전 적다고 봅니다  난 5억을 준다구해도 간담이 서늘해서 못할것 같거든여 그래서 저분들이 대단하고 존경받아야할 분들이라는 거죠
33,33,전기공학과를 막 졸업하고 한국전력 입사 준비하고 있는 취준생입니다. 전기 공부를 하며 궁금한 점을 찾아보다 우연히 보게 되었습니다. 송전탑 전기원분들 덕분에  우리나라의 안정된 전력공급이 가능하여 정전이란 찾아보기 힘든 나라가 된 것 같습니다. 정말 너무 감사한 마음에 울컥했습니다. 항상 전기를 감사한 마음으로 쓰겠습니다. 저 또한 미래에 전기인이 되어 더 좋은 전력공급에 이바지 하겠습니다. 화이팅입니다!!
34,34,고생하시는 송전전기원 여러분들이진정 이 현실세계의 슈퍼히어로입니다.너무 감사하고 또 존경합니다.
35,35,게으르고 머리나쁘고 약하면 절대 못하는 직업이죠... 찌질한놈들은 억만금줘도 못해요
36,36,슈퍼맨급이 되신 분들임.
37,37, @Hexahaven  찌질한놈은 보자마자 10분만에 추노할듯 와 그냥 보기만해도 오금이 저린데
38,38, @아비투스  오금...건설현장 35년 경력이여저일하다 추락사한삶없거든..넌 그런정열과 열정이없으니 세상어떠ㅗ게 사냐...pc방에서 게임만하고 살거라
39,39,영상을 보는데 진심 현기증나고 심장이 터지는줄 알았네요 ㅠㅠ담력도 담력이지만 꼬박 8시간 전기선에 매달려 있을려면 엄청난 체력이 필요 할텐데 칭찬조차도 부끄럽네요
40,40,와..보는 내내 내 심장이 다 오그라지네.. 저런 분들이 더 대우받는 세상이 와야 할텐데..존경스럽습니다.~
41,41,진짜 지렸습니다..항상 조심하시길 글구 감사합니다
42,42,지대가 높아서 바람도 많이 불것같은데 보기만해도 아찔한 저런 작업을 어떻게 하시는지 정말 존경스럽습니다. 기술자 분들의 안전에 대한 대우가 좀 더 나아졌으면 좋겠네요
43,43,보는 내내 손발에 땀이 났습니다 존경하고 대단하십니다! 그리고 감사합니다
44,44,정말로 이런분들이 저렇게 수고들을 하시기에 보통 사람들이 편히 살수 있는것이지요. 정말로 경의를 표합니다.
45,45,차 타고 다니면서 산 위의 송전탑 볼 때마다 저런 곳은 대체 어떻게 공사를 하는 거지 궁금해했었는데 이렇게 작업이 이루어지는 거였군요 ㅠㅠ 보기만 해도 아찔하고 숨이 막힙니다. 이런 분들의 노고가 있기에 오늘도 편안히 하루를 보낼 수 있었던 거겠지요 정말 감사드립니다.. 작업자 분들 건강과 안전을 기도하겠습니다.
46,46,스스로 그림자가 된 사람들이란 말이 진짜  ... 저 분들한테 진짜 죄송하면서도 정말 감사하다고 느껴지네
47,47,이분들 가끔 지나가다 멀리서 본 적이 있는데 그때마다 들었던 생각인데 직업의식 사명감 없으면 하기 힘들듯.. ㄹㅇ 존경함~
48,48,와우 너무 너무 수고하시네요. 이렇게 힘들게 일하시는 분들이 계셔서 저희는 환한 조명 불빛에서 편하게 산다는 걸 세삼 감사함을 느낍니다. 항상 조심하시고 건강하세요.
49,49,이분들이 계셔서편하게 전기제품들 사용하는거지~진짜 봐도봐도 대단하신분들이네요~👍👍
50,50,최고의 전문가 입니다. 존경스럽다는 말밖에 나오지 않습니다.
51,51,진짜 세계관최강자들의 직업이다...
52,52,누가봐도 고급인력ㄷㄷㄷ 굉장합니다
53,53,그런데도 저분틀 대부분 비정규직이고한전 하청업체 소속 이라고합니다.연봉도 위험도에 비해 굉장히 적다고 해요.
54,54, @먹고 즐기고 떠나라  하는일에 비해 너무 환경이 열악해요 보통사람은 무서워서 오금이 저리는일인데 참 처우가 그거밖에 안되다니 ...........
55,55,진정한 엔지니어가 인정받고 살아가는 세상이 빨리 왔으면 좋겠다.
56,56,극한직업중 최고 직업이군요 감사한 분들!!! 늘건강하시고 안전에 유의 하셔서 작업하시길!!!!
57,57,안전에 유의하셔서 안전히 작업 하세요!감사합니다!
58,58,이런 분들이 봉급이 높아야한다 진짜
59,59,진짜 집에서 보고있어도 손 하고 발 땀 오지게 나는데 저 분들은 진짜 대단하다...
60,60,ㅠ ㅠ 아~ 맘이 뭉클해지네요. 진정 지상 최고 상남자 분들이시네요. 정말 멋지고 고마운분들이세요. 너무 아쉽고 걱정되는건 안전이 너무 허술한 작업환경! 이분들은 정말 소중한분들인데 안전이 좀더 튼실해지면 좋겠어요. 퇴직하실때까지 부디 작은 사고도 없이 씩씩하게 근무하시길 바랄뿐입니다.
61,61,와... 핸드폰으로 보는데도 손발에 땀이차네...ㄷㄷ 떨어질까 노심초사하면서 보게되네...ㄷㄷ 저분들 진짜 연봉 많이줘야할듯...전국에 5500명밖에 없다는데... 초고급인력...
62,62,대단하시네요 항상조심하시고 안전히시길 빕니다!!!
63,63,진짜 대단하시네요 존경합니다
64,64,우와.....대단합니다. 존경합니다 진짜
65,65,크게 크게 경의를 표합니다!!!참 고맙고 감사합니다!!!사랑하고 축복합니다!!!
66,66,진짜 극한직업입니다. 전기를 마음껏 사용할 수 있는건 모두 이런 분들의 노고덕분이죠.
67,67,현직 한전 직원입니다.저분들보고 공부안하면 저런일 한다하는데저 분들 고급인력입니다. ㅋㅋㅋ 공부 많이하셔야합니다 전기도 그렇고또한 육체노동으로 일머리 없으면 일 절대 못합니다.감독으로 나간적있는데 정말 베테랑 오브 베테랑 늘 건강히들 근무하시길 진심으로 바랍니다.
68,68,"뭐든 공부 와 연결하는 바보국민들 보면 참 불쌍하다,   공부가 무슨 대단한  벼슬 인줄 안다니까,  그것도 제대로 공부 해본적도 없는것들이"
69,69,진짜 저런 분들이 공부 잘하고 머리가 좋죠. 진짜 한순간의 오판으로 생사가 결정되죠!
70,70,전기도이론이많아야하고머리도좋아야함 저분들이더이론도많고 기술자임
71,71,전기안쓰고 사시는분들은 욕해도 ㅇㅈ
72,72,"""얘들아 공부잘하면 저런일 한다공부하지마!!"""
73,73,응 그런말한적없고 누진세나 내리라고해
74,74,다른건 다 떠나서 맞춤법은 좀 지켜주세요
75,75, @흑지  어디 맞춤법이 틀린건지? 한글 안배우셨어요?ㅋㅋㅋ 쓸떼없는 댓글들 난무하네요
76,76, @김현수  ㅋㅋㅋㅋ 진짜 못배운 새끼가 이런애지
77,77, @흑지  다짜고짜 맞춤법 들이밀고 어디 맞춤 법이 틀렸는지 물어보니까 갑자기 새끼 나오는 클라스 너야말로 지질이도 못배웠지 ㅋㅋㅋㅋ 열등감에 늘 사로잡혀 이짓거리밖에 못하니까 ㅋㅋㅋ불쌍한새끼네 ㅋㅋ
78,78,존경합니다. 부디 안전하세요. 국가는 이런 분들에 대한 충분한 대우를 해달라
79,79,송전탑 상부까지 안전장치 없이 맨몸으로 오르시는게 말이안됨 진짜 대단하신듯
80,80,이래서 늘 세상에 감사하고 삽니다 극한직업에 종사하시는 모든분들께 존경과 무한 한 감사를 보냅니다❤
81,81,존경스럽습니다  항상감사함을 느끼며 살겠습니다
82,82,정말 존경스럽습니다 항상 건강 잘 챙기세요...
83,83,사실상 목숨걸고 하는 일인데 와 대단하십니다 리스펙!
84,84,정말 멋있으십니다!! 너무 감사합니다 존경스럽습니다
85,85,정말 이 분들 수고 많이 하시네요송전 전기원들 덕분에 우리가 전기를편리하게 쓰고 있군요 이분들 수당 많이 쥐야 할듯 합니다
86,86,존경스럽습니다 그리고 감사합니다
87,87,이렇게 고생하시는줄 몰랐어요ㅜㅜ정전되면  보채지말고 기다려야겠어요
88,88,와 보는것만으로도 진짜 손에 땀이 나는데 정말 고생하시네요 정말 고맙습니다. 이렇게 유튜브를 볼 수 있게 전기흐를수있게 해주시다니... 진짜 저분들은 인정받으셔야합니다.
89,89,보기만 해도 현기증이 납니다대단하십니다  송전탑 기사님 이분들에게는 최고에 봉급을 드려야 합니다최고에 연봉 최고에 대우를 해드려야 합니다 기사님들 감사 드립니다 !!
90,90,으아....전선 오르막.. 이렇게 고마우신분들의 노고가 있었다는걸 몰랐었어요.. 전기 감사히 쓸께요항상 안전하게 작업하시길 바랍니다. 돈 많이 줘도 전 올라가지도 못할거 같아요 정말 대단하십니다. ㅠㅠ
91,91,이분들이 진짜 기술자고 프로다 감사합니다 🙏
92,92,월급 많이 받으셔야 합니다. 진심 존경스럽다.
93,93,전기사용도 항상 고마운 마음을 가져야 겠네요. 진정 존경합니다.
94,94,넘 수고 많습니다여러분이 계신 덕분에모든 기업과 가정 국민들이  편리하게 살수있습니다감사 합니다
95,95,Muita coragem e muito preparo físico
96,96,모르는 곳에서 안보이는 곳에서 이렇게 묵묵히 애쓰시는 분들이 있어 세상이 돌아갑니다  존경합니다
97,97,감사합니다~ 덕분에 편한 전기씁니다~ 안전이 우선입니다~ 부디 사고 없이 늘 화이팅 하시기 바랍니다
98,98,어릴때 동네 오빠 저분들처럼 송전탑 작업중 전류에 감전되었는데 떼어주려던 동료작업자 다섯분과 함께 사망한적이 있네요...벌써 45년전의 일인데 저분들 존경과 감사의 인사드리고 늘 안전작업하시길 기원드립니다.!!!
99,99,공수부대 숙연해 지겠다.. 정말 대단하십니다.
100,100,공수부대가 애들 소꿉장난으로 보임 ㅎㄷㄷ
101,101,이분들 연봉 얼마인지는 모르겠지만 최고 대우가 있어야 할분들인듯 합니다정말 감사하고 존경합니다👏👏👏
102,102,연봉 2억이요
103,103,진짜 존나게 잘벌어요
104,104,2억 밖에 못벌어요? 저보다 69배 정도 위험한 일을 하시는데;;;
105,105, @San Micheal  69요? 야하시네요
106,106, @다시는코인 안할게요  ☺😚🤗
107,107, @김민우  하는일에 비해 연봉 2억이면 적은듯 진짜 말그대로 목숨을 거는건데 발한번 삐끗하면 바로 요단강인거에 비해 적음
108,108,진짜 목숨걸고 하는일인데 최소 5억은 줘야하지않나.. 영상으로만 봐도 살떨리는데
109,109,난 일당 2억줘도 못함
110,110, @woong jang  2억이면 진짜 눈감고 도전해봄 목숨은 모르겟지만;;
111,111,"와 존경합니다....전기원, 카메라 감독님도 대단하시네요"
112,112,진짜 극한직업중의 극한직업인듯 추락도 위험하지만 감전 사고난분들 봤는데 죽지않으면 사지가다 녹아내려서 간신히 숨만쉬며 살던데... 정말 대단하신분들
113,113,정말 대단한일 하시네요 고맙구요
114,114,"Many many thanks and salutes to all brave and talented men like these around the world who keep our lives running better with these prompting facilities by risking their lives, many many salutes, May ALLAH keep you all safe always Aameen..."
115,115,And also please use English subtitles so that we can understand it verbally as well ...
116,116,손에 땀을 쥐고 보고있습니다우리가 전기를 편안하게 쓸수있게해주신 분들에게 감사의 인사를 댓글로 전달합니다
117,117,진심 존경스럽다...
118,118,체력적으로나 정신적으로나 정말 대단한 분들...
119,119,정말 대단하십니다 그리고 존경스럽고 고맙습니다.
120,120,보면서 말이 안나오네요 진짜 대단해... 건강하세요
121,121,와 진짜 보는 내내 손과 발에서 땀이 멈추질 않았네요..진짜 존경스럽습니다
122,122,정말 고생 많으시네요!
123,123,존경합니다..항상 안전하게 작업해주세요
124,124,한 가정을 위해 위험을 무릅쓰고 일하시는...눈물이 납니다.송전탑전기원님들 대단하십니다.감사합니다.
125,125,정말 대단하고 존경스럽네요  저분들께  감사하단생각밖에  없네요
126,126,영상보니까 무서워서머리가 아프네요 얼마나 힘들까 이분들 때문에 대한민국 국민들이 전기 편하게 쓰겠습니다수고하셨습니다
127,127,내가 본 모든 극한직업 중에 이게 최고의 극한직업이다.
128,128,와 정말 존경스럽다.
129,129,연봉 10억 준대도 이건 못하겠다 ㄷㄷㄷ 진짜 대단하신 양반들이네요
130,130,근데 진짜 너무 위험하다.. 그냥 전기를 다루는 것만으로도 위험한데 80m송전탑을 오를때 아무 안전장치 없이 오르는것부터가 좀 심각한 문제이고 반드시 해결해야될 문제인것 같다..
131,131,와.. 진짜 존경스럽습니다저높이에서 ..
132,132,존경합니다.항상 안전챙기면서 천천히 사고안나게 하세요.
133,133,아 진짜 모든일에 행운이 가득하셨으면 좋겠다
134,134,덕분에 혜택을 누리고 살아요 항상 수고 해주셔서 감사합니다
135,135,으아아ㅏㅇ아아아아 진짜 안전장치 풀고 저 전선하고 송전탑 사이에 주판같이 생긴 사이 지나갈때가 제일 무섭다. 나라면 지려서 못할거같아 ㅠㅠㅠ 대단하십니다 정말 ㅠㅠㅠ
136,136,"와,,,영상 초반부터 너무 아찔해서 영상을 못보겠어요..ㅠㅠ 이분들 진짜 억대연봉 받으셔야됨."
137,137,20대에 감전되어서 병원에 입원한적있는데 ㅠㅠ 영상으로 보는것만으로  땀이 나고 존경스럽네요 ..
138,138,감전 엄청 무서운데 ㄷㄷ... 뭐하시다가 감전 되신 거임?
139,139, @ᄋᄋ  사출장비에 금형달고 사출하다가 사출 안되길래 급한마음에 전원 제대로 안끄고 올라가서 드라이버 꽂는순간 감전되어서 119에 실려갔습니다
140,140, @뽀구미는오걸유아다  아이고.... ㅠㅠ 많이 다치셨나요? ㅜㅜ
141,141, @ᄋᄋ  다행히 손가락 엄지쪽에 손톱근처에 터지면서 전기 빠져나가서 2주일 입원후 다시 현장 복귀했어요 아직도 15년지났는데 큰장비 전기만 보면 트라우마 때문에 쉽게 못만져요
142,142,와~~ 보기만 해도 오금이 저리네 ㄷ ㄷ  ㄷ
143,143,&ㅂㅂ└└ㅂㅃㅃㅃㅃㅃㅂ&ㅃㅃㅃㅂㅂ
144,144,저분들은 청룡열차타면 심심하겠죠?
145,145, @아프지말자  롤러코스터 안전바 없이도 탈듯 ㅎㄷㄷ 안전고리 없이 저런곳을 올라가는데
146,146,이런분들이 존재하시기에 대한민국이 돌아가는거다 대우좀 훨씬 지금보다 더 잘해드리자... 저분들이 하시는일은 누구나 할수있는일이 아니잖아..
147,147,"박쿄 그렇게 따지면 노가다나, 화물차, 공장 작업자들도 다 없으면 안돌아가ㅋㅋㅋ공부못해서 그냥 몸으로 떼우는거지"
148,148, @북조선 해적왕  공부못해서 몸으로떼우는거면 쉽다는소리인데 너는 이런거할수있냐?
149,149, @북조선 해적왕  공부못하는지 잘하는지 어케암 님이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 전기인데 빡대갈이 저런일 어케해 ㅋㅋ
150,150, @북조선 해적왕   문과새기들은 전선 잘못 연결해서 타죽을듯 ㅋ
151,151,니 돈으로 줄 거 아니잖아?
152,152,저분들 연봉 쌥니다.. 근데 진짜 아무나할수는없는듯
153,153,최고의 대우는 연봉 인상
154,154, @북조선 해적왕  관심종나세기  니네부모님이  니같은대가리 만들어주고 미역국드신게  너무불쌍하시다..
155,155, @김우진  ㅋㅋ지랄한다
156,156,Kps 대우도좋구요 사회적인식도 좋습니다~ 검색하시면 바로나옴 ㅎ
157,157,진짜...보는 내가 더 쫄리내.. 올라갈때 안전 장비 없는건 진짜 충격이다... 대단하신 분들이내..
158,158,마음이 숙연해집니다. 노고에 정말 감사드립니다.
159,159,진심으로 존경스럽습니다 감사합니다.
160,160,감사합니다 고맙습니다 당신의 수고로움에 존경을 표합니다 힘내세요 대한민국 전기원 화이팅!!!
161,161,와 아찔아찔하다 ㅠㅠ  영상으로 봐도 겁나는데 위대하십니다... 항상 몸조심하세요
162,162,우와...정말 대단하신분들이네요
163,163,존경스럽습니다. 정말 감사합니다. ㅠㅠ
164,164,정말 대단하신분들이다..존경스럽고 감사합니다.
165,165,직업정신이 너무 존경스럽네요.
166,166,"케이블카,이순신대교 건설현장에이어 이번영상까지  진짜 높은데서 일하시는분들 대단하신것같음!!영상으로 보기만해도 후덜덜한데...ㅠㅠ"
167,167,진짜 가족분들에게 무슨일하는지 말못할꺼같아요!!!!진짜 존경합니다!!!
168,168,가족이 한다고하면 감금을 해서라도 못하게할듯..
169,169,밝은 빛을 위해 스스로 그림자가된 사람들...당신들을 진정으로 존경합니다
170,170,진짜 존경합니다..
171,171,하.. 방송보는 내내 식은땀 나내요..진짜 진짜 대단하신분들입니다.존경합니다.정말 더 좋은대우를 받으셨으면 좋겠습니다.
172,172,사는게 힘들때 가끔보러옵니다 나보다 더힘들게 일하시는분들을 보면 다시 마음을 다잡곤 합니다
173,173,"정말 위험하고 고된 직업임엔  틀림없습니다,제친구중에 한명이 송전탑  전기기술자로  일했었는데  자신의 경험을 얘기 해주는데  소름이  돋았습니다,동료가 일하다 실수로 고압전기에 감전되어  한순간에  까만 잿덩이가되어  바닥에 떨어지는걸  본적이 있다고  말하는데  소름이돋았습니다,저분들  저는존경합니다,목숨을걸고 일하는  사람들이니까요~~"
174,174,진짜 존경합니다....
175,175,와 찐짜로 감사합니다 위혐하신데도 국민들을 위하여 이렇게까지 일을 해주시다니정말 고맙습니다
176,176,정말 존경스럽습니다 그리고 감사합니다
177,177,와~~ 손 떨리고 발 떨리고 심장도 떨려 못보겠네요. 영상만 보는데 손 발에 땀이 납니다. 이 대단한 분들 생명을 담보로 저 일을하는데 도대체 월급은 얼마나 주나 모르겠네요. 많이 줘야 할것 같습니다. 여러분들이 너무 너무 감사하고 고맙습니다.  대단하십니다. 정말!!👍👍👍👍👍👍
178,178,이건  진심 인정.  대단하십니다 ~
179,179,예전에 운전하다가 우연히 송전탑 전선으로 지나가는 분들을 보았는데 저는 무슨 묘기하는 줄 알았습니다. 노고에 감사드리며 건강하시기 바랍니다!
180,180,줄임말 금지바랍니다!! 알아는 듣겠지만요.
181,181, @철도덕후  ? 줄임말 하나도 없는데
182,182,발전소 근무자입니다이장면 자주 보는데 전선 위에서 보다철탑을 오를때 사고가 자주 나는걸 보았네요
183,183,올라갈때 안전장비없이 오르는건 이해할수 없네요.
184,184, @오뚜기  안전 장비를 뭘어쩌라는거지 사람오르는 기둥도 최소한으로 만들어진거 같은데
185,185, @푸핑핑후장  최소한 안전고리 라도 걸어야죠 어후 저건 발한번 삐끗하면 요단강 가잖아요 안전고리 라도 멜수있게 해야지
186,186,와 이건뭐... 진심 존경스럽습니다저도 전기일하고있는데오늘 수배전반 점검하면서 전선꼬인거 찾느라고짜증냈던거 반성하고 갑니다
187,187,인생 ㅈ같다고 생각할때 극한직업보면 인생 그래도 편히 산다는걸 느끼게됨
188,188,이 영상보고 자위하는게 아니고 저분들한테 감사해야지 ㅉㅉ 수준하고는
189,189, @치와와밍  ? 그렇게 생각하는건 내맘인데 왜 님 주장을 저에게 강.요.하시죠? 꼬우면 댓글 넘기던가~ 보니까 전기세 1도 안내본 잼민이 같은데 딸딸이치시고 주무세요~
190,190,나도  자기전에  자주옴
191,191, @홍차  니가 욕하는 잼민이들도 니보다 성숙할 듯 ㅋㅋ 강요가 아니라 비판일 뿐 비판은 내 자유
192,192, @Pootisdispenser H3R3  자위 自慰 1. 자기 마음을 스스로 위로함.무식하면 조용히 좀
193,193,저분들 저레힘들어보여도 연봉 억대임.. 고생한만큼 챙겨주잖수 윈윈이지 하고싶어도 못해 깡+뇌지컬+피지컬 다있어야됨
194,194,인생은 상대적인거지좌파적 마인드 갖고 있으면지가 똑똑한줄 알음 홍차님 힘내세요
195,195, @치와와밍  내가 낸 세금도 저기로 갈텐데 막상 너는 느금마가 밥떠먹여 주는 세금도 안내는 필요도 없는 잼민이 라서 세금도 안내잖아? ㅋ 그러니까 니는 나한테 할 말이없지 국가에 낸 세금으로 저분들에게 서비스를 받고 나는 저분들로금 혜택을 받는거니까 네이버 사전 복붙 ㄹㅇ 잼민스럽네
196,196, @홍차  이 사건의 쟁점이 잼민이냐 아니냐인가 ㅋㅋㅋ 언어영역 9등급 출신이세요? 로스쿨 좀 보고오삼 ㅋㅋ 비판에 대한 반박이 아니라 잼민이타령 뿐 뭐 말하려 댓글단지 모르겠누 ㅋㅋㅋ
197,197," @치와와밍  저도 비판 하나 하자면 좋게 말할 수 있는말도 개 줮같이 말하시는데 남들도 보편적으로 생각하는걸 어떻게든 트집하나 억지로 잡아서 ""나는 깨어있는 사람"" 이라고 자위하시는 꼴이 님이 하신 말씀 그대로 수준이 보입니다"
198,198,저런분들 정말 대우 잘해줘야 한다..
199,199,"이런일하려면 전문지식도 많아야하고자격증은 기본, 경력자에 존경스럽다.이분들덕분에 전기를 편리하게 사용할수있다는거~!"
200,200,"처음에 안전장비없이 올라가는거 보고,  지렸다. 무섭고 대단하고 존경스럽다"
201,201,현장에서 생명을 걸고 일하시는 모든분께 정말 감사드립니다 이분들의 노고에 보답하는 마음에 전기 아껴써야 겠다는 생각이 듭니다 도움이 될려는지 모르겠어요
202,202,"이야 정말 담력이 대단하신분들이시네,늘 감사히 생각하며 전기아껴써야겠네요.감사합니다."
203,203,진짜 영상으로만 보는데도 오금이저리고 아찔하게 느껴지네....... 매순간순간이 생과 사를 오가는 기분일텐데 정말 대단하십니다... 존경스럽네여 평소에 귀찮고 생각이없이 살던 저의 삶이 미안해질정도로....
204,204,높이도 높이지만 .. 줄타면서 중심을 잡아야하는게 진짜 극한이다..저러면 체력쭉쭉빠지고 오금이 저릴텐데...존경합니다
205,205,고공 작업하는 직업중에 최고예요. 존경 스럽습니다. 그리고 고맙습니다
206,206,"영상으로 보는 것 만으로도 식은땀이 줄줄 흐르네요.죽음을 왔다갔다하는 긴장감이 작업 끝에 엄청난 피로감으로 몰려올 것 같아요. 정말 감사하고, 댓글에 달린 것처럼 작업자의 안전이 보장되는 방식이 도입되면 좋겠습니다."
207,207,화면으로 봐도 후덜덜 하네요. 정말 고생이 많으시네요. 감사합니다
208,208,나중에 아무도 이런일을 안하겠다하면... 솔직히 두렵다. 누군가는 목숨걸고 해할일인데 이런걸 당연하다고 생각하는 모든사람들이 반성했으면 좋겠다. 송전탑 전기원들 화이팅!
209,209,진짜 대단하다는 말밖에..
210,210,보는 것만으로도 숨이 막히고 사지가 떨리네요.....이것이 진정한 가상체험....
211,211,진짜 역대급극한직업이다 ㄷㄷ
212,212,와..... 진짜 미쳤다... 높아서 위험한데.. 게다가 감전 위험까지.. 나는 무서워서 올라가는 것도 포기할거 같은데.. 대단하네요
213,213,이런 감사한분들 대우 좀 잘해줍시다.. 존경스럽습니다
214,214,와아..보는내내 손에 땀이 흥건해진다 ㄷㄷ 진짜 존경합니다 항상 안전사고 조심하세요
215,215,얼마를 버냐를 떠나서 그냥 진짜 대단하다ㅡㅡ
216,216,존경스럽습니다 대단하십니다 그리고 감사합니다
217,217,그냥 너무 감사합니다ㅡㅜ 그래도 안전 항상 안전을 잊지 마세요!
218,218,이렇게 위험한 작업을 하시는 분들이 계시기에 편하게 전기를 쓰고 있는거네요.감사드립니다.
219,219,철탑과 송전선 사이 애자 지나갈 때... 안전줄을 풀어버리네 ㄷㄷㄷ. 애자는 무지 미끄러울텐데...무섭다 지린다
220,220,그떄가 젤 무섭 ㅎㄷㄷ 나같으면 오줌 바지에 지릴듯 다리 존나 후들거리고
221,221,저분들이  이나라에서 최고 연봉(급여)을 받으셔야 할 사람들이죠 일안하는 국개들보다 저분들이 최고의  대우를 받는 사회가 되어야 된다고 봅니다
222,222,"국회의원은 왜 나오냐.,"
223,223,일 않하는X  안하는맞춤법이 아휴
224,224, @헬봉  맨날 쳐놀고 나랏일은 뒷전이니 이야기 안나오것냐?
225,225,저일도 일용직이라 이젠 할수 있는분들 점점 줄어들고 있다고 현장에 일해본신 분의 말씀
226,226,니 돈 줄 거 아니잖아?
227,227,국개들이야 소각처리 해야할 기생충들입니다.
228,228,고려주몽 대깨문같은 소리 하노
229,229,이런분들이 최고연봉을 받아야되는데  처먹고 놀러다니는옌예인들이 돈을 다 싸짊어지고가는세상
230,230, @이창록  그 연예인이 되기 싶냐??? 연예인들이 쉽게 연예인 된줄 아나 그렇게 꼬우면 니가 연예인하지 그러냐 ㅋㅋㅋㅋㅋ
231,231,한전에서도 꽤 고연봉직업임
232,232,인정...이 분들은 존경한다. 진짜 사나이들....  일당 최소 100만원씩 드려라.
233,233,더줘야함 저걸 누가함;;;
234,234,일당100만원? 일반인은 절대안함 누가함 ㅋㅋㅋㅋㅋㅋ
