,Unnamed: 0,댓글
113,113,윤로남불
114,114,쥴리는 엄마랑 서방님(현 서방님)모시고 큰집들어가세요 멸치 콩을 조아한다던데 사식으로 넣어줄게요
115,115,멸공  중공  북한 전라도 멸공  자유를 찾자  어차피 죽을거  내전하자
116,116,신세계  ㅎㆍㅎ  정부회장   너나 잘해라 ㅎ 오너가  쯧
117,117,이마트는 중국 진출했다가 망했잖아요~
118,118,요양 병원에 보냈는지....
119,119,윤석열 본부장 구속수사하라!
120,120,석열이가 판사가?
121,121,무당이 시켰나?
122,122,오늘  신세계  주가  폭락  !   주주들은   책임  물어라 !
123,123,대한법조왕국 의  성골들 !!!!!
124,124,"선택은 이혼 ""고현정이 옳았다"" 일베 같은 거랑 살다 뭔 일을 당하려고 "
125,125,기본적인 상식조차 없는....
126,126,2030 잡는다고 별짓을 다하네
127,127,정용진 멸공의 공이 북한이라고?처음 올릴때 시진핑 사진은 어쩌라고?이미 홍콩서 기사 나왔어변명이라고 아주 치사하네계속 중국이 문제라 하면 야 용기있네 하겠구만...
128,128,에효그저시효시효
129,129,무식한  3류  바보가   하는  짓마다   망할 일만 한다.  참  같쟎다.
130,130,검찰늬그들저울질하다ㅡ니네저을통채로ㅡ없어진다
131,131,살다살다 저런 집구석은 처음본다
132,132,최평 노변은 오전 오후 품앗이 출연가요? ㅋㅋ
133,133,감건희는 윤석열의 부인입니다
134,134,윤석열은 김건희의 남편입니다
135,135,기명신은 줄리
136,136,부정입학 나경원  왜나왔어같잖아
137,137,더도말고 덜도말고 윤석열검사시절 다른 사람에게 하던대로 꼭 해 주세요 검사들은 이중적인것 같내요 윤석열검사는 조사 없이 기소부터 하고 수사를 했습니다  똑 같이 해줏리 공정하고 상식에 맞게 해주세 기소 없는 처리는 국민 법감정상 봐준다고 느끼는 국민들이 ㅁㄴㅎ을겁니다
138,138,삼류바보   윤석열
139,139,디비진다
140,140,멸치와 럭비공을 들어라
141,141,파국이네 파국이야
142,142,윤석열   같잖아
143,143,최  ㅡ ㅡ 비호감  편향 논조무얼 바라나 KBS 는 정신좀시청료 납부 반대 해야하나 .국민이 믿는 방송좀 하게꿈하시라 제발 .
144,144,솔직히 두분 패널들 너무 좌측 아닌가요? 사회자도 그렇고 프로그램의 공정성이 의심스럽네요. 저만 그렇게 느끼는건가요? 제작진들  kbs는 국민세금이 투입됩니다.제발 공정하게 진행을 하세요.어중이 계열사도 아니고......
145,145,ㅣ
146,146,케이비에스는 여당 스피커인가요??  ㅋㅋ 패널도 그렇고 다른 방송은 좌우 나오던데. 이러니 댓글도 없죠.
147,147,먼소리니?ㅋㅋ
148,148,상식적으로 비판해도 저러니ㅉㅉ
149,149,박범계후배 중앙지검장이 누르고있는데 이재명측근 수사가능하겠나
150,150,패널이 편향적이네 ㅋㅋㅋㅋㅋ젊은이들 멸공에 극공감합니다멸공 ^^7
151,151,김근식교수님 초심일치마세요 자리에따라 신념이 바뀌네요
152,152,아이들을 키우는 부모로서 항상 신념을 가지고 살아라 이말을 자주하는데 김근식 이런자가 학생들을 가르치는 교수라니 대한민국 학생들이 뭘보고 이런자에게 배우겠나 참 씁쓸하네요
153,153,무식한 사람이 신념을 가지면 답이 없어요   ㅡ이경규ㅡ
154,154,토론을 해야 진가를 알지뒤에서 보여주기쇼만하고 sns짓거리만 하고꼬라지가 참~
155,155,윤석렬이 장보는건 우연이였데네..ㅋㅋㅋㅋ
156,156,무지  무능 무식을 감추기위한 편법이라 판단합니다!!!
157,157,근식아인간이 이렇게 표변 할 수 있다는 것을 보여준 대표적인 변절자의 표상
158,158,학자로써 역사공부를 많이하니 세상이 잘 안바뀐다는것을 깨닫고 자신의 욕망과 쾌락 권력을 위해 열심히 사는거 같아요 정말 똑똑하시죠!♡
159,159,김근식이 윤도리싸고도는것 눈물겹다
160,160,그래 국민이 개돼지다윤서결이 달파멸콩 이라면 그냥 달걀이랑 파랑 멸치랑 콩을 샀다라고만 알아들어야 하는건데 국민이 바보다
161,161,김근식교수님 국짐을 응원하는 것은 당신의 선택이고 자유지만 학자의 양심을 버리지 마세요 그리고 이런 마인드로 학생들 가르치시면 역사에 죄를 짓는 것입니다
162,162,학자로써 역사공부를 많이하니 세상이 잘 안바뀐다는것을 깨닫고 자신의 욕망과 쾌락 권력을 위해 열심히 사는거 같아요 정말 똑똑하시죠!♡
163,163,생각과가치관철학다를수있다그건인정하고인정해야한다고봄근데그걸드러내는말과논리가 설득력이있어야하고ㄷ적어도들어줄만한건되야지바보도아니고바보도이해가안되는얘기하며느듣는우리가바보냐ㅡ말하는니가바보냐?
164,164,참 불쌍하신 놈들이네  뭘 우연이니  말도 안된다국힘 공멸윤석열 공멸
165,165,좌우 떠나서 민주당이던 국힘이던 민주주의 국가 내 '멸공'은 당연한건데'민주'당은 누구보다 민주주의를 사랑하면서 왜 부들부들거림 ㅋㅋㅋㅋ왜긴 왜야 빨갱이니깐 ㅋㅋㅋㅋㅋㅋㅋ
166,166,"멸치 콩을 자주 먹는다고..웃기내 ,내가 본 건 폭탄주 뿐이데,,그리고 국민힘당이 언제 부터 멸치와 콩을 자주 먹었냐.."
167,167,됐고 중곡에 쫙 퍼졌다
168,168,역시 쉬지않고 망동까지ㅋㅋㅋ 윤땡ㅋㅋㅋ
169,169,근식군 참 좋은 사람 똑똑한 사람인데 글루 가더니 버렸어요근식군 참 좋은 사람 똑똑한 사람인데 글루 가더니 버렸어요근식군 참 좋은 사람 똑똑한 사람인데 글루 가더니 버렸어요ㅡㅡㅡ74세  안면도ㅡㅡㅡ
170,170,이 사람 철새입니다.
171,171,학자로써 역사공부를 많이하니 세상이 잘 안바뀐다는것을 깨닫고 자신의 욕망과 쾌락 권력을 위해 열심히 사는거 같아요 정말 똑똑하시죠!♡
172,172,"역시, 우리를 실망시키지 않는 윤석열~~~"
173,173,군대근처도 안간 인간들.참 가관이다.정신병원에 갈 용진씨
174,174,"윤석열 정용진 공통점...군면제자들 이라는 거...특히 정용진 면제 사유 - ""뚱뗑이라서""...?????? 뿜었다."
175,175,팔장애인이라 면제도되요^^
176,176, @토람쥐  훈련을 제대로 못받고 총을 못 쏘는데 당연히 면제지 머리는 장식인가?
177,177, @토람쥐  진짜 야비하구나 어디  비교할게 없어 아픈팔을 물고 늘어지나
178,178, @황윤미  부동시는 아픈눈인데 아픈눈 물고늘어진게먼저아님?ㅋㅋ 눈은 되고 팔은 안되는 좌파논리ㅋㅋ
179,179, @sad beast  부동시도 총못쏴요^^ 당연히 면제구요
180,180, @토람쥐  역시 그 후보에 그 지지자.
181,181, @NT  전과4범이 뭐래?
182,182, @토람쥐  전과 14범도 좋아라 찍어준 놈들이 범죄력을 따지네... 윤도리도리가 일반 국민이였으면 그놈은 벌써 전과가 10개는 되겠네... 그놈이 검새만 아니였으면 저 자리에 있겠니 저정도 수준으로?
183,183, @토람쥐  너는 좌파우파  논쟁부터가 틀렸다는거다  우리나라 앞날위해 정직하게 한표던지는게 후손을 위해서라도 지혜로운 선택일거야ㅡㅡ부동시?  안경도 안쓰고   ㅡㅡ 좋으시겠슈
184,184, @토람쥐  곧 윤바보는 전과 10개다ㅋㅋㅋㅋㅋ
185,185,윤십원짜장 비리자판기 도리도리는 뭘해도 비호감ㅜㅜ나를위해 이재명 대통령 가즈아
186,186,멸지샀음 장바구니 넛으면 되지 보란듯이 앞쪽진열 ㆍ전에 개사과 만든놈이 기획했겠지
187,187,김현정피디는 본질은 무시하고 소소하고 자극적인 가십에만 집중하는 느낌이 들어요
188,188,윤석열이 AI로 선거운동 할건가. 그럼 대통령도 AI로 할건가. 대통령선거가 장난인가. 한줄 공약. 윤석열이 나와서 말을 하지 못할 정도로 애가 어리석으니. 이제 윤석열이 아니라 AI가 대통령 하겠네.
189,189,유승민과철수토론때 승민이가자꾸질문하자 철수왈자꾸괴롭히지마세요라고그러던말생각나네
190,190,윤석열 정용진 체격은 장군깜인데군미필  ㅋㅋㅋ 그리고 멸공 참
191,191,79kg였는데 몇달후 104kg로 면제~ 나라는 느그가 지켜 하면서 주둥이는 멸공 ㅇㅈㄹ
192,192, @박mate 그럼 나라는불량식품먹고주120시간노동하고월급150만원 받는 서민들이지켜야지금수저는 골프치고  고급 위스키마시면서 외제차타고 강남을누비고 걸헌팅하기바쁘신몸들인데
193,193,조부는 친일파 조선총독부 출신이래요 ~~ 영향이 없을수가없죠
194,194,멸공을 외친 발끈하는 민주주의 국가 시민들이 있다 ? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅈㄴ웃기넼ㅋㅋ
195,195, @Hansoll Lee  그럼중국과러시아에진출한기업과 교민들은 어쩌냐
196,196," @Hansoll Lee  멸공=공산당을 멸하자중국, 베트남이 공산당 일당 전제화인데주변국을 멸하자는 대통령 후보가 있다??ㅋㅋㅋㅋㅋ그래놓고 중국대사 앞에선 사드문제 얘기도 못하는 후보?그걸 빨아재끼는 놈들은 뭐지?웃기지도 않음"
197,197," @띠따로  교역량 1위 중국 3위 베트남인데사업하는 기업체, 교민들 짐싸는 소리들림대기업 총수, 유력 대선후보 수준 보소?"
198,198, @Hansoll Lee  무식하면 아닥이라도 하자 ㅋㅋ 도리도리 x꼬  피나겠다 ㅋㅋㅋ 너무 ㅃ ㅏ라서 ㅋㅋ
199,199,군대 안 갔다고 멸공하지 말라는 법은 없습니다. 80-90년대에는 초등학생들 여자들 전부 멸공했습니다만
200,200, @Hanbyul Kang  윤석렬 고등학교 교련시간에 총을잡아봐나 그때는 교련과목도있어었요
201,201,언제봐도 든든하고 시원히 진행하신김현정앵커님 응원드립니다
202,202,여가부 폐지? 됐고 검찰당 폐지!지키지 못할 공약은 하지도 말라!
203,203,페미 ㅇㅅㅇㄱ
204,204,근식이 이런인간이  학생을  가르키다니   미친거 아님
205,205,미친거맞는거같아요 고딩시절에서울대만가면 그후 좀 또라이가되도 상관없는 세상 같아요
206,206,멸치의 의미를 알면서도 모르는 척 하자니 학자의 양심으론 힘들었겠다..그런데 인생 얼마나 산다고 양심을 파는지..이익땜에 양심과 명예를 파네.계산은 잘 하셨길..
207,207,김현정앵커는 김근식 의되도않는 해명에동감하듯이 아~ 하는 추임새 겸공감의 감탄사를 보내주는군요역시 친윤앵커
208,208,현근택 님  응원합니다  나를위해 이재명
209,209,여윽시 ㅋㅋ 조폭출신들 좋아하시네요 ㅋㅋ 이재명은 한다! 이재명 화이티잉!
210,210,국격 떨어지는 윤짱!! 창피한 사람이다!!!
211,211,김근식씨도 일베놀이가 잘못되었다는 것을 아는 것 보니 양심의 불씨는 아직 살아 있으신듯 합니다.
212,212,군인들 멸공의 횃불 부르니까 다 일베충이겠네 ㅋㅋㅋㅋ 이게 좌파란 인간들 수준이지 ㅉㅉ
213,213,"일반 국민은 할수 있다.  하지만 , 정치인이나  공인은 옳지 않은 일이다.  우리 나라는  정치 외교를 잘 하나  못하나에 따라 국가의 흥망이  달려있다.  우리가 미리 나서서 정치,외교에 빌미를 왜주는지 이해가 안간다!!!!!! 정녕 국민들 편가르기만 해서   국가의 국익보다는 정권 쟁취에만  관심있는 정치인들  니들이 진정 나라를 위해서 하는일인지  생각 좀 해라!!!!!!!!!!!!!!!"
214,214,저분들은 미친짓을하더래도 일단 권력잡고 그후에는 뭘 해도 무마되니 뒷돈쳐먹고 온갖비리하고..........술자리에서 띄워주는거에 환장한 사람같다는 생각이듭니다
215,215,도찐개찐~군 필자는 안철수님^^정직과 다음세대를 진심 걱정하고준비하는 후보는 안철수후보밖에 없습니다.
216,216,현근택님홧팅.나를위해이재명.우리모두이재명.앞으로제대로이재명
217,217,"21세기 멸공을 하면 안되는가? 현재 중국, 북한이 하는 짓을 보고도 그런 소리 나와??"
218,218,아직도 중공 공산당이 북한공산당을 밀고있는데 멸공이 왜?
219,219,민주당은 공산당의 동생
220,220,후보도 잘 모르는 공약 남발
221,221,"안철수 대통령 후보는 해군대위 출신으로 유력 후보자중 유일하게 대한민국 국군통수권자의 자격이 있는 후보다.Presidential candidate Ahn Cheol Soo is a former naval captain and the only leading candidate who is qualified as the commander of the ROK Armed Forces.总统候选人安哲洙是海军大尉出身，是有力候选人中唯一具有大韩民国国军统帅资格的候选人。"
222,222,"어허 ""의사자격""이잖소. 월남전 파견간 허경영 뽑아라 씹 ㅋㅋㅋ"
223,223,ㅇㅇ 그렇게 뽑을꺼면 허경영 이지 ㅋㅋ 군대로 뽑을꺼면 허경영 아저씨가 대통령감임 ㅋㅋ
224,224,"아이고~~ 초등학생도 멸치, 콩 산거는 조롱이라는건 다 아는데~ 그냥 샀다구요? 교수님 그건 아니죠~~"
225,225,"본인, 부인, 자녀 모두가 박사인 안철수 후보! 대한민국 국격 높이고 국민의 자존감 살려준다! Candidate Ahn Cheol Soo, who is a Ph.D. himself, his wife, and his children all! Raise the national prestige of the Republic of Korea and save the people's self-esteem!本人、夫人、子女都是博士的安哲洙候选人！提高大韩民国国格，激活国民的自尊心！"
226,226,그니까  정체성은뭐니?  ㅋㅋ
