,Unnamed: 0,댓글
37,37,이 편 열번 넘게 봤더니한국연예인 중에서~~~ 이 리듬이 가끔 머릿속에서 자동재생됨ㅋㅋㅋㅋㅋ
38,38,대애해~보오오~~즈앙아아아아~~~~~
39,39,12:48 아니요 하면서 고개돌리는거 쓸데없이 새침하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
40,40,오히려 태세전환 해서 웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
41,41,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 박명수 게임 제안하고 재미없을 때 시무룩하는거 너무웃곀ㅋㅋㅋㅋ 그러고 다른 게임 제안 할 땐 신나 하는거 귀엽ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
42,42,04:45 웃음 참으려고 하는 하하 너무 귀여워ㅋㅋㅋㅋㅋㅋ
43,43,뭔가 이영지 닮음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
44,44,명수형님 빼기하자니까 빵긋웃는거 진짜 귀엽다 ㅋㅋㅋ
45,45,6:41
46,46,몇년을 다시보고 또 봐도 재밌는건 무한도전이 유일...😭
47,47,지금은 상상도 못 할...기차 단체 여행ㅠㅠ 무도 다시 시작했으면 좋겠다 진짜루
48,48,이 편 개웃겼는데 ㅋㅋㅋ 본방 봤을때 진짜 배잡고 뒹굴었음ㅋㅋㅋㅋ
49,49,오호츠크해 특집 버릴게없음ㅋㅋㅋㅋㅋㅋ 뒤에 명수옹 양쯔강이모작 랩이랑 지식배틀까지 완벽...
50,50,썸네일 하하 표정이 너무 강력하다...
51,51,당신 계정 프사도 너무 강력함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
52,52,이건 진짜 20번 넘게본거같은데 재밌네ㅋㅋㅋㅋ 밥먹을때 보는 베스트영상
53,53,13:15 와사비가 저렇게 보이는데 웃긴 그림 만들려고  재석이형이 던져준거 준하형이 일부러 받은거면 진짜 대단하다
54,54,4:47 난 이표정이 진자 존나웃김 ㅋㄱㅋㄱㅋㄱㅋㅋㄱㅋㄱㅋㄲㅋㄱㅋㄱㅋㅋㄲㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㅋㄲㅋㄱㅋㄱㅋㄱㅋㄱㅋㅋㄲㅋㄱㅋ
55,55,심지어 영상 제목에 있는 이모티콘이랑 존똑 ㅋㅋㅋㅋ
56,56, @지자왕 누구보다 무도를 챙겨보는 츤데레 잼민이
57,57, @지자왕  무도충무도충 ㅇㅈㄹ하면서 여기저기 시비걸고 다니네 ㅋㅋ ㅋㅋ ㅋ무도는 니같은애들이 망친거지
58,58, @지자왕  얘야 넌 가서 또래애들이랑 또봇이나 더 보고 오렴
59,59,@지자왕그런 말 하고 살면 행복해요?? 진짜 궁금해서..
60,60,나도 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저표정만보면 ㅋㅋㅋㅋㅋㅋㅋ 미칠거같닼ㅋㅋㅋㅋㅋㅋㅋ
61,61,아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠ존나웃김
62,62,😳😳😳😳😳
63,63,ㅋㅋ진짜 존나굿기네ㅋㅋㅋ아ㅋㅋㅋㅋ왜 저딴 표정을 지엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ케
64,64,카메라 ㅈㄴ 응시하는게 개웃김ㅋㅋㅋㅋ
65,65,오호츠크해편은 수십번봤는데도 볼때마다 재밌네ㅋㅋㅋㅋ
66,66,팩하는중이라.. 같이하는 웃음참기 게임이 되버림 ..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 무도 ㅠㅠ 돌아와 ㅋㅋㅋㅋ ㅠㅠㅠ
67,67,진짜 버릴 장면 없이 다 재밌네
68,68,8:17노홍철 진짜 에지간하면 분위기맞춰주고 빵빵 웃는데 이런 말 하는 거 처음 봄ㅋㅋㅋㅋㅋ
69,69,14:55 정준하한테 예능신이 강림한 순간..기가막히게 와사비만 찾아내는 ㅋㅋㅋㅋㅋㅋㅋㅋ
70,70,이런 기차여행 또 갔음 좋겠다... 놀면뭐하니나 다른 예능이라도 그냥 다같이 모여서...ㅎㅎ
71,71,무도 이미 본 거라도 한3~4번 정도는 반복 학습차원에서 봐줘야 됨
72,72,주나형 누가봐도 와사비 듬뿍 옆으로 삐져나왓는데 아무말없이 먹는거 뭔가 대단하고 웃김ㅋㅋㅋㅋㅋㅋㅋ 우리의 탱커..ㅠ 또 엄마 생각 나? 이 대사도 레쟌도ㅋㅋㅋ
73,73,진짜 무도는 하나하나가 레전드네 ㅋㅋㅋ
74,74,희한하지....무도끝난지가 벌써 몇년째인데 클립하나하나뜨면 다 아~저거재밌었지 하면서 다 기억이남...
75,75,그러게나 말입니다... 요즘 무한도전 보면서 웃다가 틀니 빠집니다...
76,76,박명수 신나면 걍 레전드편임ㅋㅋㅋㅋ
77,77,아 명수형님이 게임막만드는거 개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
78,78,아 ㅈㄴ그립다.. 저때만의 감성..그리고 저 당시 무도 멤버들 티키타카랑 그런게 진짜 최고였다고
79,79,"4:07 ""국내펀치로 한 번 맞아볼래?"" 왤캐 웃기지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
80,80,"옆에서 말하는 ""강펀치?"" 도ㅋㅋㅋ"
81,81,길의 무리한 주문에도 약간의 지분을 ㅋㅋ
82,82,저두요!!!! 전철안에서 급현윳 터짐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
83,83,하하 웃음 참는거 진짜 너무 웃기네...ㅋㅋㅋ ㅇ..ㅇ
84,84,11:50 피치를 뚫고 나오는 명수옹 웃음 소리가 킬링 포인트
85,85,10:05 정준하 소녀처럼 입가리고 웃는거 개귀엽네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
86,86,개인적으로 이렇게 옛능이라는 채널에서 무한도전 볼 수 있어서 좋지만 이 편은 유튜브에 풀버전으로 나온게 더 재밌는 것 같다 거를 타선이 없음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
87,87,다들 피부겁나리얼리티ㅋㅋㅋ무도개조아ㅠㅠㅋㅋㅋㅋ
88,88,진짜 대본이 아닌가 싶을정도로 와사비 세번걸린 정준하ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
89,89,ㅋㅋㅋㅋㅋㅋ 다 너무 신나게 보이네요
90,90,명수옹ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 자기가 생각한 게임에 설레하는거 왜케귀엽냨ㅋㅋㅋㅋ
91,91,다 같이 수학여행 가듯이 가서 이 분위기가 제일 좋다
92,92,이 특집 내 최애 ❤️ㅠㅠ
93,93,4:47 아 하하 이런표정ㅋㅋㅋㅋㅋ뭐라고 설명해야되지 되게 입체적이라서 더 웃김ㅋㅋㅋㅋㅋㅋ나같으면 저 표정보고 빵 터질듯 ㅋㅋㅋ
94,94,뒤에서 카메라맨들도 실실 웃고있는거 키포인트다 ㅋㅋㅋ
95,95,"4:21 진짜 ㅋㅋㅋ 패자의 떨떠름함, 음료 계산, 여러개 컵 들고오는데에 대한 불편함, 아주 오만가지 표정이 다 뒤섞여있는 표정 ㅋㅋㅋㅋㅋ"
96,96,아 이 댓글 보면서 보니까 더 웃김ㅋㅋㅋㅋ
97,97,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
98,98,ㅋㅋㅋㅋㅋㅋㅋㅋ표정엉망
99,99,ㅋㅋㅋ 표정해설 들어보니까 진짜 ㅈㄴ웃긴다 ㅋㅋㅋㅋ
100,100,표정해설 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅠㅠ 너무 웃김
101,101,아 죽을거같다 욱겨가지고 ㅋㅋㅋㅋㅋㅋㅋ
102,102,게임자체보다 들어가는 구호가 넘웃겨 ㅋㅋㅋ
103,103,드디어 나왔다....내 최고 레전드....너무 행복해....
104,104,4:42 최양락했는데 유재석 뒷사람이 ㄹㅇ 최양락 닮음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
105,105,ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ뭔뎈ㅋㅋㅋㅋㅋㅋ
106,106,절묘하넼ㅋㅋㅋ쿠ㅠ
107,107,아니 ㅋㅋㅋㅋㅋㅋ ㄹㅇ이네
108,108,와 첨봄ㅋㅋㅋㅋ
109,109,뒷사람보고 최양락 생각했을수도 ㅋㅋ
110,110,ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋ
111,111,아 미친 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
112,112,아 진짜 올해 본것중에 젤 웃김 ㅅㅂ ㅜㅜㅜㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
113,113, @Dils ㅐ
114,114,닮은 사람 왜케 많아 여긴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
115,115,4:40 무심하게 최양락드시든가 가 존나웃김 무도다시보기에서 정준하가 제일웃김ㅋㅋㅋㅋ
116,116,진짜 무한도전 사랑해!!!!
117,117,육잡이와 더불어 와사비 감별사 두 사람의 우연 수집 능력 진짜 대박이었는데 ㅋㅋ
118,118,초밥부분은 보고또봐도 레전드ㅋㅋㅋㅋㅋㅋㅋㅋ
119,119,13:10 와사비 개많은거 너무 딱보임 ㅋㅋㅋㅋ 정준하 이미 눈치 채고 표정 굳은거 개웃기다
120,120,그러니까 프로.
121,121,굳은 표정 개웃김ㅠㅠ
122,122,진짜 이건 예능신이 정준하 도운편 ㅋㅋ 말도안되는 2연속 고추냉이초밥당첨 아니 3번이구나 ㅁㅊ ㅋㅋㅋ 마지막까지
123,123,조금 과장하면 무도는 30~40번 정주행해도 재미있음!!
124,124,아니 박명수 게임 자체는 개노잼인데 그냥 발상이랑 본인은 신났는데 멤버들이 눈치만 보는게 개웃겨 더하기 1 ㅇㅈㄹ할 때 개뿜었네 ㅋㅋㅋㅋㅋㅋㅋㅋ
125,125,시간지나니까 왤케 정준하가 젤 웃긴거같지
126,126,아 썸네일 보고 지나칠 수가 없어여 ㅋㅋㅋㅋㅋㅋㅋ
127,127,무한도전은 진짜 예능신이 도운날이너무많았음ㅋㅋㅋㅋ진짜 짠것처럼ㅋㅋㅋㅋㅋㅋㅋ
128,128,그것이 레전드 예능이니까...★
129,129,하하 표정ㅅㅋㅋㅋㅋㅋㅋㅋㅋㅋ볼때마다 너무 입체적이라 웃김
130,130,웃음 참기는 항상 레전드 갱신이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
131,131,진짜 바르샤 레알 황금세대처럼  진짜 이 때 무도 진짜 역대급 멤버 공격 수비 다되는 멤버
132,132,4:46 하하 웃음 참는 표정ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃곀ㅋㅋㅋㅋㅋㅋㅋ
133,133,4:41분 최약락 진짜 미치겠네 ㅋㅋㅋㅋㅋㅋ
134,134,하하 썸네일은 못참지ㅋㅋㅋㅋ
135,135,2:36 맨날 홍철이 겁내하는데 마라도 갔을때도 그렇고 결국 항도니한테 물린 사람이 먼저 뺌ㅋㅋㅋㅋㅋㅋㅋ
136,136,zㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 박명수 너무 웃기다고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 얘쓴다고 하는거 너무웃겨서 진짜 배ㅔ찢어버림 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
137,137,진짜 최애편 .ᐟ .ᐟ .ᐟ .ᐟ .ᐟ
138,138,아 이 편 진짜 재밌다
139,139,4:46 하하 표정 봐도 봐도 귀여운데 웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠ
140,140,이 때 부터 HD 방송 시작됐는데 진짜 멤버들 피부가 확 다가와서 까~~~~~~음짝 놀랬음 ㅋㅋㅋㅋ
141,141,이게 무한도전 HD 첫 방송인가 그래가지고 다들 얼굴이 고화질+해외로케 노메이크업 때문에 갑자기 살발해져서 당황했던 기억이...
142,142,ㅋㅋㅋㅋㅋㅋㅋㅋ
143,143,갑자기 살벌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
144,144,오프닝할때였나 막 여드름보인다고..한거가]같은데 무도가맞나 헷갈리네
145,145,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㄹㅇ깜짝 놀램
146,146, @Minttofu  맞아요
147,147,그니까 ㅋㅎㅋㅎ 내채널
148,148,ㅋㅋㅋ살발ㅋㅋㅋㅋㅋㅋ
149,149, @15디코녀  유튜브 닫고 댓글달 시간에 밖에서 알바나해라
150,150, @Minttofu  여드름 터지면 4d로~ 이지랄 하던거 기억나네ㅋㅋㅋㅋㅋ
151,151, @00  겜할시간에 하는겅데요ㅣㅣ 글고 저 중딩이에염
152,152,4:46 하하 표정 ㅋㅋㅋㅋㅋㅋ친구들끼리 웃참게임할때 저거보면 못 참음 ㅋㅋㅋㅋㅋ
153,153,4:46ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ하하님 너무 졸귀ㅜ
154,154,9:23 여기 명수옹 생각할때 창문보면 신호 오는거 같이 일렁여서 개웃김ㅋㅋㅋㅋㅋ
155,155,탐지견ㅋㅋㅋ 그리고 유느님 국내펀치 아웃겨ㅜㅜ
156,156,손가락 깨문는거 항상 홍철이가 워함하다 하는데 정형돈이 제일 쌤 ㅋㅋ
157,157,하하 자꾸 정준하 초밥 와사비 냄새 맡을려는 행동 귀엽네
158,158,평생 한특집만 볼수잇으면 오호츠크해 특집볼듯 ㅠㅠ 진짜
159,159,0이거 열차 깨물기 게임할때 뒤에 잘 봐요 ㅋㅋㅋ 진짜 제대로 즐기는 분 한분 계심 ㅋㅋㅋ
160,160,유재석이 박명수가 게임 짜왔다고 챙겨주는거 보기 좋다☺️☺️
161,161,13:10 슬쩍만 봐도 와사비 왕창 있네 ㅋㅋㅋㅋ 얼마나 많이 펴발랐는지 옆으로 삐져나왔어 ㅋㅋㅋㅋ
162,162,저정도면 와사비에 밥알을 조금 바른거ㅋㅋㅋ
163,163,그거 정준하 알면서 일부러 웃기려고 희생하고 먹은 거네요. 식신인데 초밥보고 척하면 척이죠 ㅠ 냄새부터... 예능인 아무나 하는 거 아닌가 봅니다
164,164," @그냥구독하는 계정  냄새부터 보이는 거 까지 누가봐도 와사비 많이 들어간 거 알면서 모르는 척 먹죠.. 그리고 아닌 척 하고,, 솔직히 정준하님 무도에서 예능 진짜 잘하심"
165,165, @킬포  못본듯
166,166, @GS P  13:12 보면 초밥에 와사비 많은 게 너무 잘 보임
167,167, @GS P  못볼수가있냐 ㅋㅋ ㅈ나 많은데
168,168,"정준하가 탱커 캐릭터, 억울한 캐릭터 졸라 잘 살렸어요. 그러면서 맴버들 티키타카 생기고.. 웃음의 핵심적인 역활이었져"
169,169, @불꽃남자  할.. 진짜 멍청하다
170,170,이미 골랐는디 뭘 ㅋㅋㅋ
171,171, @조선족  뭐가 멍청하냐 센족아??
172,172,정준하 탱킹 능력 지린닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
173,173,무도 멤버들도 늙어가고 있는데 이때 무도가 여전히 그립다
174,174,아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ웃겨죽겠네 진짜
175,175,"주나형 3사비 1관왕 : 11:53 ㅋㅋㅋㅋㅋㅋㅋㅋ울음참기2관왕 : 13:25 ㅋㅋㅋ하하 엄마,할머니 생각 드립으로 깐족 ㅋㅋㅋ(14:30)3관왕 : 14:53 그냥 레전드 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
176,176,13:30 하하 : 또 엄마생각나?ㅋㅋㅋㅋ 이번엔 할머니 생각이야?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅈㄴ 웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
177,177,유재석 개좋아함ㅋㅋㅋㅋㅋㅋㅋ
178,178,그 전까지 실실 쪼개다가 정준하 최양락드립에서 무너짐ㅜㅜㅜㅜㅜㅜㅜㅋㅋㅋㅋㅋ
179,179,4:46 난 하하 이 표정너무 웃기다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
180,180,차씨 차씨 차씨 연예인을 대에~~해보자..예전에 본방 보면서 미칠듯 웃었던게 생각난다..ㅋㅋㅋㅋㅋ
181,181,13:59 좋은 질문: 왜 이걸 나 혼자 먹어야 되냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
182,182,ㄹㅇ 그걸 혼자 다먹냐ㅋㅋㅋㅋㅋㅋㅋ
183,183,좋은 질문 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
184,184,내가 제일 좋아하는 편 ㅋㅋㅋ
185,185,정준하 머리에 뭐든 걸치기만 하면 레전드네
186,186,19살 주제인 내가 40년 살다가 어린 추억 기억하는 것마냥 무도만보면 왜이리 흐뭇하냐
187,187,4:05 길이 하와이언 펀치요하니까 유재석이 '국내 펀치로 맞아볼래?' 하는 거 나만 존나 웃긴가ㅋㅋㅋㅌㅋㅋㅋㅋㅌㅋ
188,188,난 무도에서 여행간 특집 중에서 최고를 꼽으라면 뉴질랜드 아이스원정대랑 이 편을 꼽음아이스원정대가 레전드 케미의 시작이라면오호츠크해는 케미의 정점을 찍었다고 본다이 특집때 하하길 지식배틀도 하고 외모순위 논란도 촉발됨ㅋㅋㅋㅋ그거 때문에 미남이시네요까지 나오고ㅋㅋ암튼 잊을 수 없는 특집
189,189,하와이지
190,190,박명수 오호츠크해 랩이 나온 레전드 회차임
191,191,시크릿바캉스가 최고인뎅....
192,192,무도는 사실상 정준하가 주인공임ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
193,193,4:37 길이가 굴린 최양락 스노우볼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그와중 명수옹 최양락 재밌다 ㅋㅋㅋㅋㅋㅋㅋㅋ
194,194,이 영상 킬링포인트1. 일본 형돈이2. 노홍철 이빨3. 박명수의 눈물겨운 게임제안
195,195,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ정말  '이빨'이 적절한 표현
196,196,4. 웃참 하하
197,197,5. 탐지견
198,198,난 최앙락에서 개터지고 일본 형돈이에서 눈물흘림
199,199,6. 와사비 초밥만 걸리는 정총무
200,200,정준하가 유재석 손에 간장 뿌린거가 젤 웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저게 뭔데 ㅋㅋㅋㅋㅋ
201,201,하하표정보러들어왔다가ㅋㅋㅋㅋㅋㅋㅋ정준하 레전드다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
202,202,"명수게임 할때 지루하다는 자막이랑 찌롱, 준하 차례로 보여주는게 왜이렇게 웃기냐? ㅋㅋㅋ"
203,203,진짜 정준하 개아프겠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
204,204,이름만 들어도 웃긴 최양락 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
205,205,13:11부터 13:16를 유심히 보면 고추냉이 한가득인게 그냥 눈으로 보이네ㅋㅋㅋㅋㅋㅋ
206,206,아 일본 정형돈 지나갈때 왜케 웃기냐 진짴ㅋㅋㅋㅋㅋ첫번째는 뭐지? 두번째는 빵터짐ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
207,207,아 정준하 초밥먹는씬은 진짜 봐도봐도 존나 웃겨ㅋㄱㅂㄲㄲㄱㄲㅋㄱㄲㅋㄱ오ㅐ 이걸.. 나만 먹어야되냐..?
208,208,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무 재밌어요! ㅋㅋㅋ
209,209,4:06 하와이언 펀치 진지하게 말하는게 개웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
210,210,최양락 드립은 진짜ㅋㅋㅋㅋ
