,Unnamed: 0,댓글
68,68,범궁이 영상 정말 감사해요.기다리고 그리워한 아이들인데 잊지않고 올려주시니 넘넘 좋아요.미공개영상이 있으면 더많이 올려주심 좋겠어요.보면서 다시 느끼지만 아가때도 범궁이가 정말 예쁘네요. 귀엽고 커다란 눈망울이 진짜 사랑스러요♡
69,69,귀여운  태범이.무궁이이뻐 죽겠네 ♡
70,70,"원탑 중 원탑 범궁이..나의 첫호랑이  태범.무궁, 편집된 부분영상보다가 30분 영상보니 못본것도 있고.. 넘이쁘~ 이뽀~~ 말할수없이 보고싶고ㅠㅠ  애간장이 녹아녹아~우리 범궁이 보고있음 살살~~  녹아 .. ,...범궁아 공부 열심히 하고있지?백두대간에서 보자~ "
71,71,으으 ㅠㅠㅠ 주사범 하악궁 너무좋아요♡♡♡♡♡ 이렇게 긴영상이라니 ㅠㅠ 너무좋네요~~ 주사범영상은 수시로보는데 이 영상도 수시로 보게 될 거 같아요! 감사해요 ㅠㅠ 나중에는 백대에 유학간 우리 태범이 무궁이도 찍어주세용 ㅠㅠ 태범아♡♡♡♡무궁아♡♡♡♡♡사랑해 ㅠㅠㅠ♡♡♡♡♡
72,72,"무려 30분이 넘는 긴 영상이라니 동물농장팀너무나 감사드립니다~~️우리 범궁이 보고싶을때마다 주사범 썸네일 찾아가서 자주보곤하는데 이렇게 길게 편집해주셔서 얼마나 좋은지 모릅니다~ㅎ건곤이 그리워서 아웅~ 하는 태호, 아가들 육아에  온 정성을 쏟는 기특하고 장한 건곤이, 그리고 날때부터 킹왕짱그레이트뷰티풀쏘어메이징한 우리 태범이랑 무궁이까지~♡♡ 내년 백두대간공사 끝나고 멋지게 변한 방사장에서 잘 적응한 우리 범궁이를 꼭 볼수있기를 바라봅니다~태범아 무궁아! 지금처럼 잘먹고 잘자고 건강하게 잘지내고 있어야해~ 너무너무 보고싶어~~♡"
73,73,무궁이 범이 탄생과 주사 영상은 많이 봤지만..이렇게 풀버전으로 올려주신 스브스에 넘넘 감사해요 ㅜㅜ우리 무궁이는 진짜 에버랜드를 떠나서 한국에서 제일 예쁘고 영리한 호랑이에요.사람에 대한 호기심도 많아서 자주 오는 관람객 얼굴도 기억하고요.유리창 댄스도 잘추고 앞구르기도 하고~날다람쥐처럼 공중 회전도 해요. 그리고 하얀 배 까면서 애교도 부려요. 진짜 무궁이 같은 호랑이는 없을 거에요 ㅜㅜㅜ
74,74,이거 정말 기다렸어요. 감사합니다!!!태범아 무궁아 보고 싶어
75,75,우리 범궁이 보고싶어라 ️ 첫정이 무섭지...
76,76,와아 ~ 역시 범궁이 미모를 따라갈 아기 호랑이는 없을듯 ㅜㅠ 진짜 어디에도 이렇게 이쁜 호랭이는 없을듯해요  넘넘 이쁭 ~~ 아니 어떡해 건곤이랑 태호의 좋은 DNA만 쏘옥~~ 담았냐긍 ~ 오남매도 넘넘 이쁘고 귀욥지만 범궁이는 진짜 다시봐도 이렇게 이쁭 아기 호랭이는 없는듯   어우 ~~ 범이 궁이 넘넘 보고싶다앙 ~~ ㅜㅠ   
77,77,태범이 무궁이 내용 올려주셨서 감사 합니다...범궁이 미모는  탑중의 탑 일듯..
78,78,"레전드 주사버미를 드디어 이렇게 풀버전을 보다니... 요새 호랑이 영상 잘 안 찾아보게 되는데,, 연말에  넘 큰 선물이에요!!~~~  수십번 리플레이각입니다 ㅎㅎ"
79,79,무궁이 진짜 앙증맞네여..어쩜 태호랑 건곤이를 반반 닮았을꼬~황금비율이다.진짜...우리 순둥이 범이 귀여워~
80,80,오둥이도 이쁘지만 진짜 울 범궁이 아가시절 너무너무 예쁘네요 ㅎㅎ영상 정말 감사해용 복받으실거에요^^ 몇번을 본 영상이지만 길게 볼수있어 좋네요
81,81,저렇게 열심히 뽑아댔기 때문에 애들이 커서도 큰 연못엔 못들어가 ㅠㅠㅠ 동생들은 수영도 하는데 ㅋㅋㅋ
82,82,정말 생각해보니 그 영향 같아요. 역시 처음이 중요하네요. 오둥이는 처음부터 큰 못에서 놀았으니 커서도 큰못에서 단체목욕 하겠어요ㅎㅎ
83,83,건곤이가  너~~~무 과보호에 금이야옥이야 키워그래요ㅎㅎㅎㅎ
84,84,울 태범이무궁이 보고또봐도 정이가고사랑스런애들입니다 백대에서도촬영해주세요 ~~
85,85,태범이와 무궁이가 태어나는 모습부터 애기때 모습을 보니 감회가 새롭네요. 지금은 엄마 건곤이가 사랑으로 잘 길러서 귀여운 태범이와 이쁜 무궁이가 잘 성장해  많은분들의 사랑을 받고 있습니다. 이쁘고 똑똑하고 지혜로운 엄마 건곤이와 잘생긴 태호사이에서 태어난 태범와 무궁이는 오둥이 동생까지 두고 지금 백두대간으로 유학을 떠났습니다.
86,86,오둥이도 귀엽지만 범궁이는 태호와 건곤이의 최고의 멋짐이 몰빵한 결과
87,87,우리 범궁이가 보이자마자 바로 달려왔어요 범궁이 영상을 이렇게 올려주셔서 너무 감사합니다️ 진짜 우리 범궁이는 아기때부터 미모가 장난아니었죠그리고 건곤이가 애지중지하며 너무 잘 키웠어요 추후에 백두대간에서의 적응일기도 보여주시면 완전 감동받을 것 같아요
88,88,우리 범궁이 너무 사랑스럽잖아ㅠㅠ
89,89,"우리 사랑스런 태호, 건곤, 태범, 무궁 가족 영상..넘넘 감동이고 고맙습니다 ~태범이와 무궁이가 백두대간에 유학갔는데,적응기도 부탁드려도 될까요?"
90,90,진짜 범궁이 외모는 역대급이야
91,91,주사범에 마음을 뺏겨서 범궁이 팬됐어요 우리 사랑스런 범궁이 백대로 이소갔지만 거기서 평생 행복하고 즐거운 호생보내길 바래요~ 우리 범궁이 잊지않고 올려주셔서 감사해요
92,92,범궁이는 정말정말 특별한 호랑이예요
93,93,으아닛.. 범궁앓이의 시작TV동물농장 972회(2020년 6월 7일 방송)!!!!!내년엔 범궁시리즈 완성을 위해백두대간편도 부탁드려요
94,94,태범이 무궁이 어릴때부터 미모가 남다르네얼른 봤음 몇개월사이에 호랭이 훌쩍 자라는데아쉽다 너희 모습을 카메라에 담아야 하는데
95,95,12:23 아 태범이 진짜 준내 귀엽다
96,96,매번 조각영상으로 보던 걸 한번에 볼 수있게 해주셔서 감사합니다.^^ 아울러 우리 범궁이 소중한 장면 촬영해 주셨던것도 감사드리고 싶네요. 극성 엄마였던 건곤이는 지금 오둥이를 키우며 육아 고수의 모습을 보여주고 있죠. 우리 태범이 무궁이가 지금은 경북 봉화 국립 백두대간 수목원에서 2개월간의 내실 및 간이방사장 적응을 초스피드로 해내고 벌써 소방사장으로 나온다고 합니다.^^ 호린이 남매의 백두대간 적응기인 소중한 순간을 동물 농장에서 담아 주시면 좋을것 같다는 생각을 항상 하고 있답니다. 앞으로도 매력만점 건곤이네 가족 영상 자주 부탁 드립니다♡
97,97,격하게 공감합니다 범궁남매 백두대간에서의 적응기를  동농에서 촬영해주시길 간곡히 바랍니다
98,98,아가때부터 풀버전을 볼수있어서 넘 감동이예요 우리 범궁이 백대에서 잘 지내고 있는것도 부탁드려요!
99,99,범궁이 보고싶당ㅜㅜㅜ 건곤아 넌 정말 최고야ㅠㅠㅠ 건강해야 해~~!!!!
100,100,귀하고 귀한 이런꼬물이들 범궁남매가 백두대간 호랑이숲으로 유학을 갔어요 적응을 잘하고있어서 벌써 소방사장에 나오고 있답니다 동농관계자님들 범궁남매 백대적응기  촬영 꼭 부탁드립니다
101,101,너~무나 큰 선물초저녁부터 ㅠㅠ 몇번을 보는건지 감사합니다. 고맙습니다. 동농제작팀 여러분부디 우리 태범. 무궁이 백두대간 호랑이숲 에서의 적응기도 꼭촬영부탁드립니다. 간절히️️️️
102,102,와~~^진짜범궁이 애기때얼글비교불가  그림같은  얼굴보순순간 울컥잘있는거쥐보고싶다 또보고싶다
103,103,아..소중하다~보고싶은 범궁건곤이 정말 최고~범궁아~내년에는 꼭 만나자~!!
104,104,범궁이는 인형  어째 저리 이쁘냐
105,105,동농에서 첫등장 한 영상 보고 태범무궁이에게 푹 빠졌죠 클립 영상만 있어서 아쉬웠는데 이렇게 풀영상으로 올려주시다니 넘넘 감사합니다궁이의 저 삐딱한 시선과 발 버미의 저 공손한 시선과 가지런한 발 넘넘 귀여워요^^이 모습에 빠져서 제생에 첫 호랑이 덕질이 시작되었죠어느새 엄마 보다 더 커버린 버미 엄마만큼 큰 무궁이는 엄마에게서 독립도 하고 다섯마리의 동생도 생기고 백두대간으로 유학도 갔네요동농 울범궁이 좀 자주 찍어주세요
106,106,12:23눈 동그래진 태범이 뒤에 하악질하는 무궁이 너무귀여운거 아닙니꽠ㅋㅋㅋㅋㅋㅋㅋ
107,107,ㅋㅋㅋㅋ ㅋㅋㅋ앙칼진무궁이 ㅋㅋ ㅋ
108,108,귀하고 이쁘고. 애틋 한 나의 범궁이 못본지 2달째 유학간 곳에서 세로운 출발을 준비하는 사랑스런 범궁이  늘 응원하며 너히를 다시보는 날까지 건강하고 편안하게 지내길 바란다 범아! 사랑한다 꿍아! 사랑한다
109,109,잘보고 갑니다 건강하게 잘 자랐으면 좋겠네요ㅎㅎ
110,110,울 아가들 쪼꼬미시절... 다시보니 진짜루.. 넘 예쁘네용 태범이 무궁이 4월에 백두에서 만나>_<
111,111,아 세상에 내 최애 호랑이 무궁이ㅠㅠㅠㅠ  사랑합니다 감사합니다 ㅠㅠㅠㅠㅠㅠ
112,112,풀버전으로 다시 올려주셔서 넘넘 감사드립니다과거도 현재도 위대한 건곤이어릴때부터 견줄데 없는 쵝오 최강 미호 범궁이그들은  이렇게.  지금까지도  지친 우리들에게 위안과 웃음. 기쁨. 즐거움을 한가득 선사한 한국호랑이로건강하게 성장하고 있습니다. 태범무궁 이런 사랑스런 호랑이들은 없을듯 해요아 눈물나  보고싶다 얘들아!!!아가때도 역시 순딩겸둥이 버미. 승깔똑쟁이 꿍이 ㅎㅎㅎ
113,113,오둥이도 귀엽고 이뿌지만 태범무궁이는 진짜 인형이었네
114,114,범궁이 영상 감사합니다️ 저장 해놓고 매일 봐야지~!! 이름만 들어도 애틋한 태범이 무궁이~~~️ 보고 싶다 얘들아~~ 우리 무궁이 다리 아팠던 거 궁금했는데 자세히 보여주셔서 감사해요 우리애기들 백두대간 유학얘기도 보여주시면 매일 볼께요!!! 동물농장 레전드는 우리범궁이 입니다️️ 우리범궁이 덕에 호랑이 덕질하는 1인
115,115,범궁이 미모는 레전ㄷㄷ
116,116,저렇게 작았구나.. ㅎㅎ 지금도 작고 귀엽기만 하네.. 울범궁이~^~
117,117,"5둥이 보면서 크면 범궁이처럼 이뻐지구 잘생겨지겠지 했는데, 범궁이는 애기들때부터 남달랐네요!!!!!!!!! 보구싶다ㅜㅜ태범아~무궁아~~~~~~~~~♡"
118,118,진짜감사해요~~~지금 아껴보고있어요.  애들왜이리 잘생겼죠?아~~감탄사만 나오네요
119,119,2:15 우리 오둥이도 넘 이쁘지만 범궁이는 확실히 남다르네 ㅜㅜ 너무이쁘다 ㅜㅜㅜ
120,120,다시봐도 건곤이 진짜 대견하다ㅠㅠㅠㅠㅠㅠ
121,121,21:43 범궁이 왜케 귀여워~
122,122,건곤이가 애기무궁이를 물에서 꺼내지 않앗더라면 아마도 호랑이계 수영선수 됏을듯태범이와무궁이를 저  꼬물꼬물이때로 소환하고싶다궁 ㅋ
123,123,"우리 태범아~ 우리 무궁아~올해 마지막날인데 맛난저녁먹고 잘쉬고있니?ㅎㅎ이제 곧 호랑이의 해,우리 아가들 새해에도 잘먹고 잘자고 건강하게잘지내야해~ 그래서 지금보다 더 멋져질 백두대간에서 잘 적응한 모습을 꼭 볼수있길 바랄게~ 너무너무 보고싶어~"
124,124,"풀버전이라니, 감사합니다. 요즘 넘 보고 싶었어요. 범궁이 영상은 언제든 소중하고 기뻐요."
125,125,넘 보고 싶어요 무궁이 범이  건강하게 잘 있겠죠
126,126,너무 귀하네요 ㅠㅠ
127,127,범궁이가 최고 
128,128,이런 은혜롭고 큰 선물이ㅎㅎㅎ감사해요.무궁태범 백두대간 생활도 취재해주세여
129,129,범궁이 백두대간 영상도 올려주셨으면하는 바람이!!
130,130,무궁아 태범아 너희들은 사랑이었고 기쁨이었고 용기를 주는 귀요미였어 너희는 늘 그러할 거야!!! 백두대간에서 보쟝^^
131,131,우리 애기들 너무 보고 싶다태호 건곤 태범 무궁
132,132,그나저나 ㅋㅋㅋ태범이 무궁이가 타온 티나? 가 될 뻔했네요 ㅋㅋㅋ이름 투표에서 다행이 태범이 무궁이가 1등햇나봐요
133,133,고맙습니다ᆢ이런 영상ᆢ감동입니다!ᆢ범궁아 보고 싶다
134,134,범궁이는 사랑이죠~ sbs동물농장 덕분에 연말이 훈훈해지네요.증말 감사합니다 태호♡건곤♡범궁♡오둥이 forever사육사님들께도 깊이 감사드려요~
135,135,지금은 백두대간 수목원에서 잘 지내고 있겠지 ㅎㅎ
136,136,우리 범궁이의 영상 틀어주셔서 너무 감사드립니당~ㅜ정말 오늘 행복한 날 입니다~ㅜ아이들이 백두대간에가서 적응하고있는 중이라 보지못해 속상했는데 이렇게 영상을 보니 또 행복하네요^^SBS동물농장tvpD님이신가요?너무 감사드립니다~진짜 감사해요~️오늘 계속 이영상 볼듯요~~이렇게 올려주거 시간이 되신다면 나중에라도 우리범궁잘살고 있는지 백두대간도 가셔서 영상 찍어주시면 좋겠네요~그냥 저의 바램이지만요~진짜 오늘 동물농장tv레젼드 영상땜에 남은 오늘이 즐겁습니다~~동물농장!!짱!!SBS스토리 고맙습니당♡♡♡
137,137,봐도봐도 감동ㅠ
138,138,와진심 범궁이 아가때부터 미모가ㄷㄷ
139,139,태범이랑 무궁이를 잊을수가 어없지  ㅋㅋ 사고 뭉치 남매 ㅋ
140,140,7:25 산실앞을 지키는 상사병태호8:03 상사병 걸린 태호8:40 우리 태호 앞발 힘 무려 1톤8:50 결국 쇠공 추락 아가 그거 쇠공이야 너 앞발힘이 센거야12:40 아이 귀여워 야무진 무궁 그대23:25 아궁 사육사님들 무서워쪄요
141,141,보는 내내 이유 모를... 눈물이 참 주책스럽지만 고맙고 감동스럽고 예쁘고 아팠던 무궁이 다시 보게되니 가슴이 저리저리 하네요 ㅜㅠ 감동스러움에 가슴벅찬 마음과 엄마와 분리되며 아팠던 마음 야속했던 곤이의 속깊은 분리훈련에 적응할수 있게 했던 행동들...태범이의 엄빠 보다 더 다정하고 따듯한 행동들... 많은 사연지금은 너무 먼곳에 가있으며... 볼수도 없는 이런 상황들️ 세상에서 가장아름다운 호야&곤이 의 귀한가족 꼭 행복하자
142,142,아니 범궁이 새 영상이라니!!!!!이건 못참즤!!!!!! 범궁이 이뻐죽겄다 진짜ㅜㅜㅜ보구싶다 범아 궁아....!!
143,143,범궁이들이 처음이라 그런가 더 각별하게 느껴지네요.
144,144,꺄악!  울 태보미  주사 범 보고. 지금껏 범궁이에게 빠져살아가는 1인이랍니다. 요즘 유학길올라 적응기간 동안 못보고 있어서 넘 힘들어요...
145,145,우리 건곤 여사는 모성애 만땅 이쁜 한국 호랑이 ️우리 이쁜 태범 무궁이 너무 귀여워  호냥이 같아요
146,146,정말 너무 예쁜 가족️️️️
147,147,범궁이 30분 영상이라니..감사해요 동물농장
148,148,호랑이가 너무 귀엽네요!
149,149,정말   건곤이 잘생겼어두 남매  너무 귀여워   건강하게  오래  오래  함께 하자.  
150,150,범궁이의 소중한 영상 넘~감사해요^^️ 범아~ ️ 궁아~  내년엔 하루빨리 건강한 모습으로 만나자!!!
151,151,근데 진짜 무궁이가 보기드물게 귀엽게생겼다..이목구비 배열도그렇고 뭔가 좀 덜 긴얼굴형에..암튼 지금 오둥이랑 굳이 비교아닌 비교를 하자면. . 다섯명중에 무궁이 어린시절 느낌의 형제는 없는듯...무궁아 너어쩜 눈썹마저 양쪽 다 완벽한 일자미인형이니..
152,152,내눈을 멀게한 울이쁜 범궁이~~~빨리보고싶다~~~~보고싶다는 생각밖에 없다%~~~울 무궁이 폴짝뛰댕기는거보면 좋아서 소리칠까~울까~~~!!생일날 백대로 뛰어갈껴~~그때 건강하자 사룽해~♡♡
153,153,보고싶다 범궁이
154,154,우리 꿍이 이때도 똘망똘망 예뻤넹~ 승질도 ㅋㅋㅋㅋㅋ울 범이는 어쩜 이때도 이리 순하고 착해~~~ 
155,155,ㅠㅡㅠ보고싶어..범궁아♡♡♡♡♡♡
156,156,이때 무궁이 냅뒀으면 무궁이도 수영했을것같아 ㅋㅋㅋㅋㅋ
157,157,한국 호랑이....후예들보니..맘이  뭉클   뿌듯하네요
158,158,쪼꼬망게 캬하악~하는거 징짜 귀여웠는데 ……ㅋㅋㅋㅋ
159,159,우와 전에 공개된 영상보다 훨씬 더 많은 장면이 추가됐네요!! 무궁이 엑스레이도 보여주시고…
160,160,범궁이는 초산이라 경계 모드로 키웠는뎅요즘 오둥이는 방목형 모드 ㅎㅎ그래도 건곤이의 모성애는 변함없는듯 :)
161,161,범궁이 외모 따라올 호랑이는 없을 듯..ㅠㅠ 꿍이야 범이야~~ 보고싶다~~~
162,162,이 영상이 올라오다니 소름과 동시에 넘 감사합니다..정말 생각지도 못했구 또한 한편으론 큰 선물을 받은 기분이 드네요..오늘 힘들었는데 덕분에 깨끗이 잊게 되었어요..눈물이 나올것 같지만 이젠 안울어요..백두대간에서 적응중인 울 범궁이가 힘낼 수 있게....사랑해..범궁
163,163,반갑다범귱이이 긔엽뚱이들
164,164,우리 한국호랑이 최고!!!! 화이팅^^
165,165,요즘 적응훈련 중이라볼수없어넘ᆢ보고싶어요미공개 영상감사합니다
166,166,1월8일 호랑이5남매중 막내 강산이가 호랑이별로 떠났데요ㅜㅜㅜㅜ태범 무궁보니까 더맘아프네요.. 하늘에서 행복하렴..
167,167,이름만봐도 가슴설레는 범궁이~~ㅠㅠ영상 올려주신 동물농장 너무 감사드려여~!범궁이 백대에 적응모습도 꼭좀 부탁드려요태범아 무궁아 백대에서 쭉 드넓게 몸과맘도 더 풍요롭게 잘지내고있어 꼭 이모들이 자주 보러갈거야범궁이 백대 적응기 꼭 부탁드려요ㅠㅠ동물농장 화이팅~~!!!
168,168,범이 실물...귀티나드라ㅠㅠ
169,169,The tigers are really wonderful and very beautiful so adorable cute 
170,170,하아... 애기때 보니 무궁태범 더 보고 싶다 ㅠㅠ 언제쯤 볼수 있으려나 ㅠㅠ 건강해라~
171,171,진짜 범궁이 미모가 역대급이었네...
172,172,진짜 범궁이 주사 맞는거 레전드영상임. 진짜 귀여워요
173,173,자식맞춤형 육아의 달호 건곤이
174,174,6:50 무궁 킬링포인트
175,175,"무궁,태범이 현재 지내는 모습 영상도 꾸준히 자주 올려주시죠!"
176,176,에궁 넘 귀욥네요
177,177,하루에 이 영상 3번은 보는 것 같네요~ 너무 귀여워요 ㅠㅠ
178,178,너무귀여워~♡☆
179,179,범궁이 잊지 않으셔서 감사합니다.. 태범무궁이가 태호건곤이 첫 아이인 태범무궁 이뿌니들..우리에게 준 기쁨과 웃음 태호건곤 태범무궁오둥이 가족에게 기특하고 감사할 따름입니다
180,180,범궁이 겁나귀엽다
181,181,물의 깊이가 새끼한테 위험하다는걸 본능적으로 아는구나. 진짜신기하다...
182,182,태호랑 건곤이랑 사이가 좋아서 초산임에도 아낄줄 아는느낌ㅎㅎㅎ
183,183,건곤이 범궁이 같이 있는 모습 진짜 그림같다ㅠ똥손임에도 그려보고싶어
