,Unnamed: 0,댓글
42,42, @먹땅tv  어른들은 학생이 겪었던 일련의 과정을 다 겪었지만학생들은 어른들이 겪고 있는 그 일들을 겪고 있지 않다지금 공부 힘들다고 하는데 어른들은 자기 스스로 돈 벌어 살고지금 급식 맛 없다고 하는데 군대 밥은 더 십창이다...학생들이 어른들의 맘을 모르는 것일 수도..(나도 학생입니다)
43,43,요즘진렬님이 텐션이 떨어져 늘 걱정했었는데 오늘 영상은 텐션도 좋고 너무 좋네요 늘 영상 챙겨 보고있어요 너무 재미있게 잘보고 있습니다
44,44,점심 < 매점 <<< 석식 국룰?
45,45,밥룰
46,46,국
47,47,ㅋㅋ
48,48,ㅋㅋㅋㅋㅋ
49,49,찐이다
50,50,⇦ 😍삭제되기 전에 얼른 채널 확인하세요😍조건 같은거 없이 그냥 즐기기만 하시면 됩니다😊😍
51,51, @C컵 여고딩 R몸 제로투 무료나눔❤️  다른건 다 100번 양보해서 이해하겠는데 얘 닉네임은 선 넘었는데?ㅋㅋㅋㅋㅋㅋㅋ
52,52,Cook  룰
53,53,점식
54,54,ㅋㅋ
55,55,"급식하면수요일이지 ㅋㅋㅋㅋㅋㅋㅋ수요일은카레,짜장밥,잔치국수 등맛있는거 나와서 좋음 ㅋㅋㅋ"
56,56,ㄹㅇ ㅋㅋㅋㅋㅋㅋㅋㅋ
57,57,⇦ 😍삭제되기 전에 얼른 채널 확인하세요😍조건 같은거 없이 그냥 즐기기만 하시면 됩니다😊😍
58,58,수다날
59,59,수요일 ㅇㅈㅋㅋㅋㅋ🥲🙂🥲🙂🥰🙂🥰🙂🥰🙂🥰🙂🥰🙂🥰🙂🥰🙂🥰🙂😅🙂😅😅🙂😅🙂😅🙂😅🙂😅🙂😅🙂😅🙂😅🙂😅🙂🥰🥰😗😅🙂🥰🙂😅🙃😅🙃😅🙃
60,60,좋다고😀😀😀😂😀😂😀😂😀😂😀😂😂😀😂😀😂😀😂😀🤣😀😂😀🤣😀🤣🤣😀🤣😀🤣😍😀😍😀😍😀🤣😀🤣
61,61,저흰 금요일 ㅋㅋ
62,62,ㅇㅈㅋㅋㅋ
63,63," @워너  저흰 수, 금 둘다인데 ㅋㅋ"
64,64,인정 잔반없는날
65,65,수다날 국룰 (수다떠는날(?) ㅋㅋ
66,66,11:03 하이파이브 하려고 기다리는 대생이 행님...민망해하시는 게 귀여우십니다 형님
67,67,아이고...
68,68,민망민망😀🤣🤣😀🤣😀🤣😀🤣😀🤣😀🤣🤣😀🤣😀🤣😀🤣😀😂😀
69,69, @프나펑 채널(쇼츠채널)  달수도있지 칭찬인데
70,70, @VOID  뭐가 칭찬인데
71,71, @VOID  뭔 칭찬이야..
72,72,나도 이댓글 달려고 했는데ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
73,73,아까 댓창에  알몸 제로투 같은 미친댓들 있었음
74,74,⇦ 😍삭제되기 전에 얼른 채널 확인하세요😍조건 같은거 없이 그냥 즐기기만 하시면 됩니다😊❤️
75,75, @C컵 여고딩 R몸 제로투 무료나눔❤️  이걸 왜 댓다냐고 아까도 달더만
76,76,형아 ㅠㅠ 대생이 형 다시 개떡상 가즈아~~ 하이파이브 안 받아서 민망해서 뭐라도 하려고 원샷 하는 것 같아 마음 아파 ㅠㅠ 그래도 항상 열심히 하고 있는 형 멋져
77,77,"파뿌리 강호이,진열이,노랭이,짜오,짱배님 새해복 많이 받으세요"
78,78,6:02 에서 노는팀을 한 이유는 강호이가 공부를 못해서라는 학계의정설이다
79,79,근데 파뿌리는 24시간 영상은 빠르게 조회수 100만 달성하시네
80,80,다음엔 TV 라디오해주세요 요즘디지털의차이와 체널 화면볼수있는TV그리고 요즘디지털 옛날에많이사용하던 라디오ㅋㅋㅋㅋ
81,81,어제 친구랑 우리 고등학교 매점 인수해서 빵 잔뜩 먹으면 안되냐 했는데 .. 진렬님 매점빵 드시는거보니 꼭 .. 인수하고 싶네요 내 꿈은 매점 사장님
82,82,⇦ 😍삭제되기 전에 얼른 채널 확인하세요😍조건 같은거 없이 그냥 즐기기만 하시면 됩니다😊😍짭 조심하세요💕
83,83, @알몸 제로투 영상 나눔❤️  이것들은 또 뭐임
84,84, @C컵 여고딩 R몸 제로투 무료나눔❤️  이것들은 또 뭐임 22
85,85,신고다 이 두놈아
86,86,파뿌리님들 모두 happ new year! 사랑해요❤❤❤❤❤❤❤❤❤
87,87,와 추억이다ㅠㅠ 코로나 없을 때 급식 먹던 시절이 그립네요..
88,88,요즘 급식이 맛있어서 만족함 작년까지만 해도 평범했는데 코로나 때문인지 학교비가 남아서 급식에 투자를 했나 돈마호크가 나옴 ㅋㅋㅋ
89,89,파뿌리24 추천!!! 일회용품VS다회용품!!예:한명은 일회용품 종이컵이나 플라스틱 수저 한명은 유리컵 쇠숟가락 해주세요!!!
90,90,왁굳형 파뿌리까지 진입ㅋㅋㅋㅋ
91,91,아냐 이미 유행어가 형 손을 떠났어...
92,92,매점 음식은 옛날이랑 지금이랑 확실히 비슷한가 보네요… 진렬님이 맛있다고 하시는 감자알칩 우리 학교에도 있거든요 ㅋㅋㅋㅋ
93,93,맞아요ㅠㅠ 진짜 맛있고 가격도 600원이라 가성비 짱이에요
94,94,얼마 안 올랐네 나때 500원이었는데..
95,95, @박이현  저희 500에서 1년만에 700댐..
96,96,나때 200원이었는데..
97,97,저희는 300원이에요
98,98, @투명댓글로 구독자 수 줄이기 ✔  저때는 백원이엿는대 가격떡상 했내요....
99,99,차카니랑 라면땅이랑 문구점 간식 탑 3였는데
100,100, @박현재  전 영상에 나온 감자알칩 초코쵹 등 다 있는 매점이 있는데 다 500원...(ㄴㅇㅅ...!!!)
101,101,핫베이컨칩 없나 진짜 매콤달콤의 끝판왕인데..희한하게 밖에 편의점엔 그냥 베이컨칩만 있음 그건 달콤도 매콤도 없는 그냥 담백..
102,102, @Choonja McAdams  나두 200원ㅋㅋㅋ
103,103,급식충은 있으면 매점충도 생긴다는 전설~~편의점을 털어라~~💕
104,104,항상 이렇게 재미있는 영상올려주셔서 감사합니다^^~.
105,105,대생이형 개웃기넼ㅋㅋ
106,106,매점에 맛스타가 진짜 국룰이었는데 ㅋㅋㅋㅋㅋ
107,107,⇦ 😍삭제되기 전에 얼른 채널 확인하세요😍조건 같은거 없이 그냥 즐기기만 하시면 됩니다😊😍짭 조심하세요💕
108,108,파스타가 ㄹㅇ 개꿀맛😀😋😀😋😋😀😋😀😋😀😋😀😋😀🥲😀🥲😀😍😀😍😀🥲😀😍😀😍😀😋😀🥲😃🥲🥲😃🥲😃🥲😃🥲😃🥲😃🥲😃🥲🥲😃
109,109,맛스타랑 치즈브레드가 핵꿀맛인데 교육청인지 뭔지에서 매점에 햄버거는 건강에 안좋다고 금지시킨게 어이없었음;ㅋㅋㅋ 아니 매점에서 건강에 좋은게 뭐가 있다고...
110,110,10:57 우리형 성공했구나… 맨날 퇴물이라 놀리다 이렇게 보니 감회가 새롭다.. 형 사랑해
111,111,24시간 동안 각자의 MBTI로 살기 보고싶어요!!
112,112,장점과 단점을 극대화 해서 ㅋㅋㅋㅋ
113,113,오 이거 재밌겠다
114,114,"내 최애 유튜버 두명 파뿌리,공대생이 동시에 나온 영상이라 너무 좋다ㅠㅠ"
115,115,17:12 근데 진짜로 급식판에 옮기니까 바로 급식떡볶이로 변해버리네ㅋㅋㅋ 진짜로 확 바뀐다ㅋㅋ 급식 아주머니 분들이 만든 떡볶이같음
116,116,중간에 공대생 박수 처달라는데 강호이가 못봐서 공대생 자연스럽게 손흔드는거 개웃기네
117,117,ㄹㅇ
118,118,⇦ 😍삭제되기 전에 얼른 채널 확인하세요😍조건 같은거 없이 그냥 즐기기만 하시면 됩니다😊❤️
119,119, @C컵 여고딩 R몸 제로투 무료나눔❤️  쓸데없는 소리 마쇼 다른사람이 만든 채팅 메크로나 쓰는 기계 댓글이뭐라고 덤벼요? 삭제되기 전에 신고하세요
120,120,역시 파뿌리 꿀잼♥
121,121,항상 재밌어요😆👍🏻 조재밌는 영상 항상 감사합니당
122,122,11:04박수 치고 싶은 공대생과 박수 받아주지 않는 강호이
123,123,2022년 1월 2일 코로나19 통계총 확진자:603591명일일 확진자:7025명일일 사망자:96명일일 완치자:47명다들 새해복 많이 받으시고 건강하시고 코로나 조심하세요~
124,124,⇦ 😍삭제되기 전에 얼른 채널 확인하세요😍조건 같은거 없이 그냥 즐기기만 하시면 됩니다😊❤️
125,125, @코로나19 통계 알림이  머선129 ㅠㅠ
126,126,공대생이 불쌍
127,127, @코로나19 통계 알림이  ㅠㅠ
128,128,저는 개인 적으로 매점이 더 좋아요!파뿌리24주제 추천해줄게요. 계단vs엘레베이터 어때요?어쩄든 파뿌리형님들 사랑합니다.
129,129,고등학교 다닐때 연두부랑 미역국 겁나 좋아했었는데 ㅋㅋㅋㅋ미역국 나올때마다 밥 말아서 김치 올려놓고 먹었었는데진짜 꿀맛이었음 ㅋㅋㅋㅋㅋ 연두부도 간장 뿌려서 먹으면 크으..그랬던 제가 올해 23살이 되었습니다..
130,130,육개장이나 김칫국같은 뻘건 국물에 연두부 넣어먹는거 좋아했는데
131,131,나중에 연두부 참소스랑 같이 드셔보세용 엄청 맛있어요 ! 쪽파 잘게 짤라서 뿌려 먹으면 엄청 맛있습니다
132,132,참소스의 존재를 아시다뇨... 배우신분이십니다..
133,133,참소스가 뭐에요?
134,134, @아이조아  마트에 파는 일종의 소스 종류인데 모든음식에 찍어먹어도 맛있는(개인적으로) 소스입니다!
135,135,참소스가 거기에? 대박 ㅋㅋ 나중에 도전~!
136,136,3:49 2022년도 어김없이 눈 뒤집는 강호이님ㅋㅋㅋㅋ
137,137,그거 병인데..
138,138,아닌데...
139,139, @용쿠좌  그거 옛날영상보면 병이라고했어요
140,140,나도 사실 먹을때 눈 뒤집는데ㅠㅠ혹시 심각한 병은 아니죠?
141,141,8:04저건... 똥참다가 위험한 순간화장실에 도착해서딱 변기에 앉았을 때의 표정인데피스...마치 세계평화와 같은
142,142,강호이한테는 챌린지가 쉽다...진련이형 화이팅!!!
143,143,모두 합치면 거의 360만 구독자를가진 사람들의 지능 입니다 ㅋ
144,144,여기서 변승주님 보니까 얼굴도 작고 잘생겼다.. 공부도 잘하고 잘생기고.. 능력도 있고..어린나이에 사장님까지..ㄷㄷ
145,145,3:10 편돌이인데 저거 가격도 싸면서 맛있습니다. 보이면 꼭 사 드셔보세요
146,146,아 강호이의 행복급식 진짜로 급식에 나오면 좋겠다....
147,147,두 분 다 저 옷 잘 어울린다..그나저나 파뿌리 멤버 분들 새해 복 많이 받으세요!!한 해동안 수고하셨고2022년 행복한 일들만 일어나시길1월 1일은 지났지만 해피 뉴 이어!
148,148,11:04 에 공대생님 박수 하는거 강호이님이 못봐서 자연스럽게 그런거 같네요..ㅋㅋ
149,149,2일 연속 24시간이라니 ㅠ 가슴이 웅장해지네🥺
150,150,1:38 이거 고증 잘 지킨거임ㅋㅋㅋㅋㅋㅋㅋ아무리 많이주세요 해도 못받은게 한두번이 아님ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
151,151,급식먹어야 한다고 생각해요.ㅎㅎ너무 웃겨ㅋㅋㅋㄱ
152,152,일취월장 할때 정상순줄ㅋㅋㅋ
153,153,4:56 7:14 몰려오는 수치 ㅋㅋㅋㅋ5:38 와 벌써 재밌네 ㅋㅋㅋㅋ8:12 13:33 18:39 19:54 21:40 ㅋㅋㅋㅋㅋ11:39 (루피가 군침 흐르는 짤)
154,154,파뿌리 24는 정말 지옥같은 일요일 밤 단비 처럼 내리는 신의 선물입니다..
155,155,박씨집안 채널에 나온 유행어편 그거에 나오는 유형어들 꽤 있네요 ㅋㅎㅋㅎ
156,156,이번엔 호이 포식날이네요 ㅋㅋㅋㅋㅋㅋ
157,157,파뿌리 편집 너무 센스있음 추억 돋는다고 하자마자 어린 김진일나오곸ㅋㅋㅋㅋ
158,158,11:03 강호이 형이랑 박수 칠려다 박수 안해줘서 자여스럽게 손으로 춤추는 공대생
159,159,ㅋㅋㅋ
160,160,하이파이브 하려고 한거 같아요
161,161,추천합니다 24시간동안 누워있기vs일어서있기제발 해주세요ㅠㅠ파뿌리 영상 잘 보고 있습니다ㅠ파뿌리 화이팅!!!!!!
162,162,4:40 기적이랑 생명의 탄생 개웃기네ㅋㅋㅋㅋㅋㅋ
163,163,파뿌리 24추천!!피곤함vs지루함연어vs광어야구vs축구파뿌리 화이팅!!
164,164,항상 좋은영상 만들어주셔셔 감사합니다
165,165,파뿌리 보니까 행.복.해💕👍🏻😘
166,166,"24시간 편안vs불편 해주세요편안은 집에서 쉬고 노는 것이고,불편은 집에서 있긴 있지만,편안한건 다 못쓰는것 으로 해주세요"
167,167,근데 그럼 편안만 너무 좋은거같은데요?둘다 집에서 있는거면
168,168, @오승덕  보스 vs 노예도 있었으니
169,169, @오승덕  보스와 노예에서 노예에게 핸디캡 같은 게 있었던 만큼 거기도 핸디캡이 있겠죠..?
170,170,이번편 진짜 재밌다 ㅎ
171,171,24시간주제추천:GS25 VS CU VS SEVEN3인챌린지 해주세요
172,172,다음 24시간 고구마 vs 감자 해도 재미있을 것 같네요 ㅋㅋㅋ
173,173,21:11 예전 파뿌리24 퀴즈할때 나왔던 빅파이나오네 ㅋㅋㅋㅋㅋㅋ
174,174,초딩들은 매점의 맛을 아직 느끼지 못한다....중학생이 되야 공감되는 영상ㅋㅋㅋ
175,175,ㅋㅋㅋㅋㅋㅋㅋㅋ 11:04때 공대생님이 하이파이브할려고하는데 강호이님이못봐서 뒤에 춤추심
176,176,화이파이드 ㄴㄴ하이파이브
177,177,ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋ
178,178,ㅋㅋ
179,179,"와...강호이,진렬이님이 교복 입으니까 색다르다 동안처럼 보여(거짓)ㅋㅋㅋ"
180,180,11:06 뻘쭘한 대생이 형 손ㅋㅋㅋㅋㅋㅋ
181,181,예전에 저가락으로 갔었던 빙그레 분식 다시 한번 가서 먹어보고 그때 돈 5천원만 받으셨으니까 이번엔 먹은 값 다 주고 튀는 거 어때여 오랜만에 근황도 알겸 가격도 올랐는지 궁금하네용
182,182,마침 심심했는데 영상올라와있네요 재밌게 볼게요 ♡
183,183,11:04초에 대생이형 하이파이브할려다가 춤추네ㅋㅋㅋ
184,184,"형 우리 급식은 로제 떡볶이랑 자메이카도 나오고 뿌링클, 햄버거도 나와요ㅎㅎ"
185,185,저도 강호이처럼 많이먹어도 돌아서면 배고픈 채질로 태어나고싶어요 많이먹으면 소화가 안되서 힘드네요 ㅠ 많이먹으면 잘찌는 채질이 빼기도 쉬움 운동하면 몸이 잘 올라오고
186,186,파뿌리 새해복많이받으시고 남자vs여자 어떠신가요
187,187,이번 파뿌리 24도 재미있게 잘봤습니다 도전골든벨 문제 조금 어렵긴해도 다 맞췄습니다 ㅋ
188,188,많은 신조어 알아갑니다 파뿌리형 ~~
189,189,요즘은 코로나가 저희 학교에는 매점이없거든요..저도 한번 느껴보고싶네욤 ㅠㅠ..그래도 파뿌리님에 24시간 영상보고 만족하겠습니다 오늘도 잘봤습니당
190,190,130만 가즈아 렛츠뿌리!🏃‍♂️
191,191,이 글을 보신 분들은 앞으로 모든 일이 잘 풀리고 행운이 다가옵니다🍀
192,192,교복이 아니라 선거 나가는 복장인줄ㅋㅋㅋ
193,193,파뿌리 24 주제 추천: 24시간 음료수 vs 술
194,194,근데 전부터 느꼈던건데 솔직히 자식들이 학교에서 맛있는거 먹으면 좋지않나?
195,195,기적이랑 생명의탄생 ㅋㅋㅋㅋㅋㅋㅋ
196,196,파뿌리님 새해복 많이 받으세요
197,197,강호이 진렬이 초반 선정 게임 승률 카운팅 한 번만 해주시면 안될까요. 이상하게 맨날 강호이가 이기는 느낌이 들어서요😅😅
198,198,항상 아이디어가 좋은 파뿌리님들!! 새해 복 많이 받으시고 2022년에도 건강하세요!
199,199,"파뿌리형 저는 점심 다이어트 입니다아침,저녁 2끼만 먹고  맨날 걸어여오늘도 좋은 24  시간 영상 찍어주셔서 감사합니다"
200,200,"근데 급식 망한날에는 담넘어서 매점갔다가 라면이나 소세지, 떡볶이먹고오면 그냥 기분이 좋아짐ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
201,201,"인증있음!!!!⇦ 삭제되기 전에 얼른 채널 확인하세요😍!!!조건 같은거 없이 그냥 즐기기만 하세요!😍❤!!!!!!"
202,202,오늘도 재미있는 영상을 올려주셔서 감사합니다
203,203,강호이 이번편에서 도대체 몇끼를 먹은거야ㅋㅋㅋ 보는데 배부름
204,204,아 연두부에 파랑 고추 들어간 그 간장 부어 먹어야하는데ㅠㅠㅜㅜ두부 다 먹고 남은 간장에 밥 비벼먹으면...크으
205,205,항상 즐거운 영상올려주셔서 감사합니다
206,206,왁굳형 월클샷
207,207,파뿌리 화이팅!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
208,208,강호이를 더 좋아하지만 진렬님은 잘생기셔서 좋아요^-^
209,209,와ㅋㅋ감자알칩 진짜 오랜만이다..
210,210,"진짜 급식은 강호이님 만드신거 맛있어서 행복할듯해요 그리고 매점 짜고치계도 맛있어보여요 ㅎㅎ 또 제가 다니던 고등학교에 매점과 학교앞 알파문구점인가?책과 불량식품,볼팬등 팔더라고용 ㅎㅎ 그때의 추억은 좋은거 같아요ㅎㅎ"
211,211,파뿌리는 이게 매력이다. 맨날컨텐츠가바껴
212,212,11:04에 하이파이브 하려다가 실패한거 깔끔하게 바꾸넼ㅋㅋ
213,213,파뿌리님들 새해 복 많이 받으세요!
214,214,급식도 그립고 매점도 그립고.. 보면서 어린시절 생각이 많이났네요...
215,215,파뿌리24청각없이살기vs시각없이살기 해주세요 청각은 귀마개에다가 헤드셋을 끼고 시각은 안대를 끼면서 해주세요
216,216,궁금한이야기:파뿌리멤버들은 무슨래고를가장 좋아하나요?
217,217,주제추천:24시간떡국 (설날팀)vs24시간송편(추석팀)
218,218,8:06 아 맞다. 진렬이형  여자친구 생겼다고 했었지ㅋㅋ
219,219,파뿌리는 책도 꿀잼! 영상도 꿀잼! 거의 한달동안 파뿌리만 보고 있어요 너무 재밌어요 존경 합니다!
220,220,역시 파뿌리  영상  시간도 길다
221,221,11:05 공대생형 머쓱했겠다
222,222,저희 선생님은 급식을 대비해 참기름을 챙기고다니심ㅋㅋㅋ
223,223,파뿌리보니까 추억이 생각나네는 영상이였네
224,224,항상 잘 보고 있습니다. 응원합니다.
225,225,130만에 1만 남았다 파뿌리 힘내자
226,226,용달이형 요즘 정치에 관심 있나보냌ㅋㅋ
227,227,파뿌리 새해복많이 받으세요
228,228,새해복 많이 받으세요 사랑해요 파뿌리
229,229,"챌린지 추천 -* 배식*(요리, 하루 섭취 열량 등) vs*뒷정리*(설거지, 소독 등)새해복 많이 받으세요!!"
230,230,주제추천:24시간동안 튀김vs구이
231,231,진렬이와강호이100kg까지 찌게하고 싶어요국물있는라면vs국물없는라면해주세요
232,232,17:44 놀랍게도 우리 학교에서 밥만 볶음밥으로 똑같이 나온 메뉴이다
233,233,파뿌리님 이젠 챌린지 주제는 없을꺼 같다고 했는데 항상 파쀼리 보고 힘냅니다 앞으로도 피뿌리 화이팅~~^^
234,234,24시간 동안 개처럼 살기 VS 고양이처럼 살기 존버 2개월차새해 복 많이 받으세요!
235,235,"인증있음!!!!⇦ 삭제되기 전에 얼른 채널 확인하세요😍!!!조건 같은거 없이 그냥 즐기기만 하세요!😍❤!!!!!!"
236,236,오늘 영상도 재미있게 봤습니다.
237,237,파뿌리님 24시간동안 유행VSNo유행 해주세요파뿌리님 잘보고있습니다
238,238,"예전에 호이형 짜계치 먹는데 날계란으로 먹었던 게 생각난다,."
239,239,파뿌리는 무조건 10만은 넘어간다
240,240,파뿌리는 볼때마다 재밌어요 매번 컨텐츠가 너무 재밌어요 파뿌리 화이팅
241,241,와 진짜 맛있겠네요!
242,242,주제 추천 : 24시간 1층 VS 2층 으로 해주세요 파뿌리님 새해복 많이 받으시고 언제나 건강하십쇼 좋은 영상과 좋은 컨텐츠를 보여주셔서 항상감사합니다. 파뿌리 진렬이님 노랭이님 강호이님 화이팅! 2022년에도 앞으로 전진하는 파뿌리 화이팅!🤭🤭
243,243,"인증있음!!!!⇦ 삭제되기 전에 얼른 채널 확인하세요😍!!!조건 같은거 없이 그냥 즐기기만 하세요!😍❤!!!!!"
244,244,"11:05  공대생 박수 기다리다가 머쓱,,"
245,245,30대인데도 교복이 잘어울리네여
246,246,12:03 하며 성장 중~ 백발백중하는 명사수~ 생각났으면 개추 ㅋㅋㅋ
247,247,ㅋㅋㅋㅋㅋㅋㅋㅋ
248,248,요즘 코로나 때문에 학교에서 매점을 사용하지 못하게 막아버린게 아쉽네요..
249,249,매점 있는 중학교는 급식 몰래 빼먹고 매점 가야함 ㅋㅋ  급식 먹고 뛰어가도 줄 서 있어야해서 귀찮음 ㅋㅋ
250,250,역시 사람은 나이를 먹는다...역시 파뿌리는 갓 채널이다...그리고...진또망은 과학이다...
251,251,승주님 오랜만에 게스트로 나오시네요 ㅠㅠ 파뿌리님 ㄱㅅㄱㅅ
252,252,다음 파뿌리 24 주제 추천: 직장인 vs 백수
253,253,24시간 추천:시리얼 vs 아침식사
254,254,매점 위탄이 진짜 레전드 였는데
255,255,나만 점메추해를 점점 메점 추해져라고 생각했음?ㅋㅋㅋㅋㅋㅋ
256,256,파뿌리 24추천!겨자vs와사비된장vs고추장
257,257,11:09 공대생 갈 길을 잃은 손 ㅋㅋㅋ
258,258,의리vs배신 컨텐츠한번보고싶습니당
259,259,ㅋㅋ진심 급식이 그립다...
260,260,매점 만두에 소세지에 핫바에 치즈브레드면 그냥 든든했었는데 캬;
261,261,형....알아서 잘 딱 깔끔하고 센스있게 가 나왔어...
262,262,"제발 먹을수 있는 걸 만들어주세요ㅠㅠ딸기생크림튀김, 크림가지 같은거 만들지 마시고ㅠㅠ"
263,263,"인증있음!!!!⇦ 삭제되기 전에 얼른 채널 확인하세요😍!!!조건 같은거 없이 그냥 즐기기만 하세요!😍❤!!!!!!"
264,264,25:46 딕헌터와 콜라보 기원합니다~~
265,265,공대생님 신조어 잘맞춘다고 했는데 강호이가 다 맞춤 ㅋㅋㅋㅋㅋ
266,266,공대생님이 나이 더 짝은데 공대생님 한테는존댓말을 하고 강호이님은 공대생님 보다 나이가 더 많으신데 강호이님 한테는 반말하네??
267,267,파뿌리 24 24시간동안 침대vs소파 한번만 해주십쇼!!!! 저희집에 소파가 없어서 하루종일  어디가 더 편한지 궁급합니다!!!!
268,268,점점 24시간동안 ~로살기 에서 24시간동안 ~로 먹기로 주제가 변경되는느낌
269,269,24시간 PDvs챌린저(진짜로 하는일을 바꾸기)꼭해주세요!!
270,270,얼른 매점이 열길 기도합니다..
271,271,국 vs 찌개 해주세요~~^^
272,272,우리학교는 매점에서 맛스타랑 스테비아가 거의 2탑이었지..음료는 똑같이 피크닉..+감자알칩 개꿀맛
273,273,행복급식 맛있겠다 진짜 나오면 맛있게 먹을거 같은데........
274,274,난 이미 라면 먹고 있는데 침샘이 흐르냐 ㅋㅋ 글고 파뿌리 요즘 너무 잘보고 너무 웃기고 재밌어요 ㅋㅋ
275,275,라떼는 급식이 맛이없어서 매점을 갔지요ㅋㅋㅋㅋ
276,276,4:17 우리가 쓰는 책 다 쓰넼ㅋㅋ
277,277,급식을 왜 이렇게 맛있게  준비하셨죠ㅠ
278,278,14:33 애미추가 왜 나와ㅋㅋㅋㅋ
279,279,느슨해진 급식에 긴장을 주는 영상 #1
280,280,파뿌리 형들 새해 복 많이 받아요!!요새 너무 힘들었는데 형들 있어서 조금이나마 버티고 있네요..
281,281,그렇다 강호이님이 만든 꿈의 급식은 이미 우리 학교에서 많이 먹은 것 들이다.
282,282,24시간동안 24시간 vs 24시간 그동안찍었던 파뿌리24의 영상을 조합한다예 : 튜브 vs 의자 . 식욕 vs 쾌락   이렇개돼면 두 영상을 합쳐서의자 . 쾌락 vs 튜브 . 식욕
283,283,파뿌리 새해복 많이받으세요~
284,284,"전 고등학교때 매점보단 급식이 더 좋았습니다.점심때 외부업체 불러와서 피자를 주기도 하고,쌀국수, 짬뽕, 삼계탕, 치킨마요덮밥, 베라등등 맛있는게 자주나왔었어요"
285,285,11:04초에서 공대생이 하이파이브 했는데 안 받아줘서 민망해서 손동작 아무거나 하는중 ㅋㅋㅋㅋ
286,286,파뿌리24 주제 추천 :: MMORPG 게임 VS FPS 게임 VS 오프라인 게임 4트
287,287,신박한데
288,288,오 좋다좋다
